archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover,agbd_Mg_ha,agbd_se_Mg_ha,predict_stratum,agbd_origen,leaf_off_flag
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042980,-42.812528,-71.184339,321414.4,5257689.2,1132.8512,1,0,0.95676535,-1.79,-0.22,1.23,3.21,4.03,13.49,0.010116918,0.9224322,0.0050456496,4.0792212,2.9953742,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042985,-42.811077,-71.181404,321650.2,5257856.6,1196.3909,1,0,0.9465796,-4.29,-1.53,0.37,2.46,3.25,19.83,0.028507622,0.6365142,0.014152416,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042986,-42.810793,-71.180833,321696.1,5257889.3,1188.4867,1,0,0.9517515,-1.98,-0.29,1.3,3.77,4.74,17.94,0.01698342,1.1063327,0.008455654,6.1319723,2.9912045,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042989,-42.809942,-71.179122,321833.6,5257987.4,1165.1409,1,0,0.95862955,-1.12,0.29,1.86,4.29,5.41,17.00,0.36513603,1.7492423,0.1668294,8.443187,2.9879785,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042990,-42.809658,-71.178550,321879.5,5258020.2,1159.4742,1,0,0.95466626,-1.08,0.07,1.3,3.36,4.25,14.97,0.17031814,1.7469012,0.08162393,4.6714244,2.9939992,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042991,-42.809371,-71.177972,321926.0,5258053.3,1160.7723,1,0,0.9566299,-1.34,0.0,1.41,3.62,4.67,13.81,0.15438603,1.8617951,0.07428067,5.9113965,2.9915812,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042992,-42.809083,-71.177392,321972.5,5258086.5,1164.2284,1,0,0.96128047,-1.38,0.26,2.12,5.26,6.46,17.61,0.2536141,1.9774928,0.11907504,12.787587,2.984292,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042993,-42.808793,-71.176806,322019.6,5258119.9,1174.9891,1,0,0.956651,-1.6,0.89,3.36,5.82,6.68,18.23,0.47050983,1.8153174,0.20956229,13.808576,2.9837294,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042994,-42.808504,-71.176224,322066.4,5258153.2,1181.749,1,0,0.9562591,-3.99,-1.04,1.68,5.26,6.61,11.38,0.010310904,1.077444,0.005142147,13.479578,2.9839003,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042995,-42.808214,-71.175638,322113.5,5258186.7,1192.955,1,0,0.9537836,-2.69,-0.7,1.08,3.13,3.77,10.27,0.016529534,1.1050495,0.00823061,3.4303582,2.997096,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042996,-42.807929,-71.175065,322159.5,5258219.5,1187.4315,1,0,0.95606387,-1.34,0.26,1.86,3.88,4.59,15.66,0.3518313,1.5423727,0.16127153,5.6641703,2.9920208,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042997,-42.807646,-71.174498,322205.0,5258252.1,1175.9373,1,0,0.9411833,-1.41,0.18,1.83,4.4,5.41,17.74,0.25056943,1.8762401,0.11773348,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100042998,-42.807362,-71.173927,322250.9,5258284.9,1168.2354,1,0,0.9592893,-0.85,0.59,2.54,6.31,7.88,18.28,0.6734157,2.0678065,0.2857515,20.045156,2.9819255,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100043004,-42.805664,-71.170518,322524.8,5258480.7,1103.751,1,0,0.95544523,-1.34,-0.03,1.27,3.32,4.37,15.45,0.08371171,1.8199757,0.040989537,5.0110745,2.9932802,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100043005,-42.805380,-71.169949,322570.5,5258513.4,1093.3684,1,0,0.9580292,-2.42,-0.29,1.64,4.63,5.86,19.28,0.015771091,1.7869611,0.007854447,10.197651,2.986195,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100043006,-42.805100,-71.169387,322615.7,5258545.7,1075.5029,1,0,0.9593018,-1.9,0.03,2.05,4.85,5.94,16.80,0.08133306,1.9180753,0.03984842,10.526467,2.9859097,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100043007,-42.804816,-71.168818,322661.4,5258578.4,1066.1315,1,0,0.9627079,-0.97,0.33,1.83,4.4,5.79,8.11,0.4055181,1.8552083,0.18347318,9.914119,2.9864523,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100043008,-42.804529,-71.168239,322707.9,5258611.5,1068.0033,1,0,0.95416254,-2.05,-0.07,1.86,4.33,5.23,11.68,0.15066087,1.7116383,0.07255524,7.7867794,2.9887779,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100043009,-42.804245,-71.167668,322753.8,5258644.2,1060.3423,1,0,0.9519104,-1.34,-0.18,0.93,2.46,3.1,11.90,0.026224922,1.5469979,0.013026621,2.0144055,3.0020182,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100043012,-42.803407,-71.165988,322888.7,5258740.8,998.2375,1,0,0.963712,-0.89,0.41,1.98,4.74,5.71,12.11,0.5275757,1.7618927,0.23177914,9.594863,2.9867554,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100043013,-42.803120,-71.165410,322935.2,5258773.9,1000.396,1,0,0.9696564,-2.2,0.63,3.66,7.73,8.96,17.14,0.3316131,2.2701325,0.15275435,26.6116,2.982109,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100043014,-42.802828,-71.164818,322982.8,5258807.6,1018.82574,1,0,0.95821774,-1.68,0.22,2.2,4.93,5.86,17.71,0.27104026,1.8963405,0.1267142,10.197651,2.986195,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100043015,-42.802544,-71.164248,323028.6,5258840.3,1011.07025,1,0,0.95194966,-1.34,0.56,2.72,5.97,7.09,18.73,0.49067426,2.0265388,0.21748543,15.812892,2.9828732,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100043017,-42.801968,-71.163082,323122.3,5258906.8,1025.1523,1,0,0.9603475,-2.42,-0.29,1.75,4.85,5.97,19.33,0.014892505,1.0334499,0.007418518,10.651086,2.9858055,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1000,346880800100043018,-42.801679,-71.162499,323169.1,5258940.1,1033.086,1,0,0.9629693,-1.79,0.85,3.66,6.8,8.44,17.51,0.5325161,2.1036098,0.23367281,23.338133,2.9818087,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041549,-42.816518,-71.178511,321902.4,5257258.5,1025.4689,1,0,0.93708456,-1.9,-0.18,1.45,3.66,4.48,18.51,0.025674324,1.1293772,0.012754887,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041550,-42.816239,-71.177950,321947.4,5257290.7,1005.3701,1,0,0.94126755,-1.34,0.48,2.5,5.71,6.95,16.71,0.4613134,2.0321004,0.20592381,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041551,-42.815957,-71.177383,321993.0,5257323.1,993.39575,1,0,0.9569622,-1.19,-0.14,0.82,2.2,2.76,9.06,0.023902647,1.6373683,0.011879992,1.4378811,3.0047858,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041552,-42.815673,-71.176811,322039.0,5257355.9,988.17584,1,0,0.96338767,-1.15,-0.07,1.0,2.57,3.28,5.45,0.13845658,1.4446281,0.066879936,2.3584259,3.000627,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041553,-42.815387,-71.176234,322085.3,5257388.8,987.8441,1,0,0.97003627,-1.23,-0.03,1.15,3.58,5.08,7.52,0.14937893,1.8754834,0.07196091,7.259656,2.989482,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041554,-42.815102,-71.175660,322131.4,5257421.7,985.1324,1,0,0.96143085,-0.89,0.37,1.94,5.26,6.31,8.97,0.5398823,1.8894979,0.2364899,12.113362,2.984717,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041555,-42.814817,-71.175085,322177.6,5257454.6,982.5397,1,0,0.9692784,-0.67,1.19,3.4,6.61,7.84,11.15,0.95979255,1.9871851,0.38091597,19.819208,2.9819515,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041556,-42.814532,-71.174510,322223.8,5257487.5,980.31146,1,0,0.96699065,-0.67,0.85,3.13,6.68,7.88,10.29,0.8678779,2.042763,0.35184908,20.045156,2.9819255,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041557,-42.814245,-71.173933,322270.2,5257520.5,981.3128,1,0,0.96511424,0.11,3.1,5.71,9.52,11.09,15.73,1.6628109,2.2423918,0.56399435,42.156578,2.987388,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041566,-42.811644,-71.168685,322691.8,5257820.5,1052.0878,1,0,0.95711905,-3.92,-0.59,2.24,5.94,7.13,19.15,0.009862599,1.2991419,0.0049191266,16.01549,2.982803,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041567,-42.811353,-71.168099,322738.9,5257854.0,1063.5709,1,0,0.9531353,-2.2,-0.03,2.09,5.0,6.09,17.54,0.1737078,1.9632633,0.08317897,11.156711,2.9854014,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041568,-42.811066,-71.167521,322785.3,5257887.1,1064.9241,1,0,0.95881057,-1.71,0.48,3.06,6.91,8.1,19.61,0.34802124,2.036706,0.15967412,21.309982,2.9818246,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041573,-42.809607,-71.164574,323022.1,5258055.3,1142.8225,1,0,0.9523116,-1.79,-0.26,1.12,2.98,3.66,10.26,0.04376262,1.536686,0.021642987,3.1725235,2.9978564,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041583,-42.806799,-71.158941,323474.7,5258379.0,971.37103,1,0,0.9714018,-1.15,0.03,1.34,4.37,5.82,7.77,0.26996428,1.968387,0.12624508,10.035153,2.9863412,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041585,-42.806216,-71.157762,323569.4,5258446.2,1003.0325,1,0,0.9607326,-1.79,0.33,2.54,5.79,6.87,19.51,0.2660002,2.010833,0.12451224,14.721,2.9833016,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041587,-42.805632,-71.156582,323664.2,5258513.5,1036.4069,1,0,0.9613977,-1.12,1.49,4.59,8.74,10.27,19.24,0.75399035,2.2712696,0.31392473,35.76894,2.9845912,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041588,-42.805339,-71.155989,323711.9,5258547.3,1056.8164,1,0,0.96052295,-2.31,-0.18,1.9,4.67,5.79,14.57,0.07253086,1.7304646,0.035613913,9.914119,2.9864523,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041589,-42.805048,-71.155401,323759.2,5258580.8,1071.6427,1,0,0.9597044,-3.58,-0.93,1.19,4.11,5.26,11.14,0.013757143,0.95955545,0.006854902,7.894374,2.9886415,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041590,-42.804760,-71.154819,323805.9,5258614.1,1077.7349,1,0,0.96414995,-1.23,1.0,3.73,6.65,7.99,13.75,0.62634605,1.9886076,0.2687645,20.672892,2.9818666,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041591,-42.804468,-71.154229,323853.4,5258647.7,1094.3774,1,0,0.9593779,-2.5,-0.14,2.24,5.6,6.8,16.36,0.059309464,2.1120327,0.029218134,14.381543,2.9834528,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041592,-42.804175,-71.153637,323900.9,5258681.4,1113.4929,1,0,0.9685721,-3.58,-0.44,2.42,6.01,7.24,17.72,0.040359803,1.5223525,0.019977085,16.579086,2.9826224,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041593,-42.803884,-71.153048,323948.2,5258715.0,1128.5759,1,0,0.96499956,-2.01,0.14,2.5,5.9,7.21,15.55,0.26122725,2.144667,0.12242124,16.42444,2.9826698,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041594,-42.803593,-71.152459,323995.6,5258748.5,1144.3927,1,0,0.955563,-2.2,-0.41,1.15,3.1,3.84,12.82,0.014872858,1.0796732,0.00740877,3.5996048,2.9966218,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100042893,-42.804137,-71.188617,321040.5,5258612.0,1130.8641,1,0,0.97383,-4.1,-1.3,1.08,3.95,4.93,9.65,0.0045583113,1.0009893,0.002276552,6.7506475,2.9902198,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100042894,-42.803852,-71.188039,321086.9,5258644.9,1130.4446,1,0,0.96275306,-2.24,-0.59,0.67,2.24,2.83,11.20,0.029180232,0.6365142,0.014483846,1.5487251,3.0042012,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100042895,-42.803567,-71.187465,321133.0,5258677.7,1126.8772,1,0,0.95791185,-1.26,-0.07,1.08,3.32,4.4,14.04,0.1514543,1.7277178,0.072921835,5.0978184,2.9931045,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100042896,-42.803282,-71.186890,321179.2,5258710.6,1123.7555,1,0,0.95832,-1.94,-0.14,1.68,4.29,5.22,15.85,0.040536348,1.9487022,0.020063484,7.7510743,2.9888237,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100042897,-42.802998,-71.186316,321225.3,5258743.3,1119.1271,1,0,0.9370103,-1.38,0.93,3.39,6.23,7.05,9.23,0.5582411,1.9629421,0.24344383,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100042898,-42.802712,-71.185737,321271.8,5258776.3,1120.1318,1,0,0.9391875,-4.1,-0.44,2.87,6.16,6.94,16.07,0.18476626,1.9311583,0.08823093,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041432,-42.810624,-71.187858,321121.2,5257893.2,1213.7834,1,0,0.9708882,-1.49,0.44,2.57,6.2,7.65,18.83,0.3895624,2.199085,0.17693143,18.762894,2.9821064,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041433,-42.810333,-71.187268,321168.6,5257926.7,1228.1764,1,0,0.9514006,-2.72,-0.41,1.71,4.85,5.93,18.79,0.015103806,1.075011,0.0075233676,10.485086,2.985945,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041434,-42.810049,-71.186693,321214.8,5257959.5,1225.102,1,0,0.9627748,-1.19,1.56,4.33,8.1,9.45,17.60,0.7701784,2.2090435,0.3194241,29.884926,2.9827495,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041435,-42.809759,-71.186105,321262.1,5257992.9,1236.8143,1,0,0.94937086,-2.54,-0.74,0.56,2.16,2.72,11.38,0.021711806,0.6365142,0.010797001,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041436,-42.809479,-71.185540,321307.4,5258025.3,1221.9822,1,0,0.9550916,-1.64,0.0,1.64,4.48,5.86,14.29,0.079579934,1.8733249,0.03900625,10.197651,2.986195,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041437,-42.809198,-71.184975,321352.8,5258057.7,1207.5686,1,0,0.9643926,-1.27,-0.07,1.15,2.91,3.69,10.53,0.12362485,1.5527108,0.059934877,3.2418568,2.9976468,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041438,-42.808915,-71.184405,321398.6,5258090.3,1198.7286,1,0,0.95892805,-1.23,-0.03,1.15,2.83,3.47,10.98,0.12667821,1.3486096,0.061368663,2.750601,2.9992135,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041445,-42.806932,-71.180403,321720.1,5258319.0,1150.9716,1,0,0.96473217,-1.0,0.07,1.19,3.02,3.81,9.55,0.22257574,1.4946914,0.10530026,3.5265787,2.9968245,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041446,-42.806646,-71.179825,321766.6,5258352.0,1151.7501,1,0,0.96297663,-1.97,-0.33,1.23,3.32,4.18,11.20,0.008800735,0.69619924,0.0043906686,4.4787126,2.9944284,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041447,-42.806359,-71.179244,321813.3,5258385.0,1154.7883,1,0,0.93996364,-2.61,0.37,3.36,7.5,8.89,18.10,0.20053288,2.317705,0.09538844,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041461,-42.802394,-71.171250,322455.6,5258842.3,1042.7877,1,0,0.95006144,-1.83,-0.22,1.3,3.43,4.25,18.42,0.008130348,0.6365142,0.004056896,4.6714244,2.9939992,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041462,-42.802113,-71.170686,322500.9,5258874.7,1026.2687,1,0,0.9595451,-1.56,0.37,2.39,5.34,6.83,16.73,0.3052791,2.0690281,0.14152691,14.526554,2.983387,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041463,-42.801831,-71.170118,322546.5,5258907.2,1013.9892,1,0,0.96739334,-1.38,0.07,1.56,3.54,4.25,14.09,0.19651127,1.4700909,0.09356823,4.6714244,2.9939992,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0000,346880000100042979,-42.740451,-71.125626,326013.0,5265816.1,1149.6852,1,0,0.96114814,-1.0,0.18,1.56,4.03,4.82,12.27,0.35803995,1.7133051,0.16387339,20.053268,11.05615,ENT_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0000,346880000100042980,-42.740167,-71.125060,326058.6,5265848.8,1138.4803,1,0,0.957015,-1.08,0.26,1.83,4.78,5.75,12.19,0.50146556,1.9248055,0.22169968,22.438597,11.054558,ENT_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0000,346880000100042982,-42.739599,-71.123925,326149.9,5265914.2,1118.8799,1,0,0.9635081,-1.41,0.18,1.83,4.33,4.96,13.74,0.21307594,1.7589375,0.10104519,20.856792,11.055931,ENT_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0000,346880000100042997,-42.735325,-71.115373,326838.0,5266406.4,1019.80963,1,0,0.9077809,-1.19,-0.07,1.0,2.46,2.95,3.74,0.08344412,1.3551013,0.04086145,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0000,346880000100042999,-42.734753,-71.114224,326930.5,5266472.4,1017.29944,1,0,0.9006215,-0.48,1.27,3.92,6.39,7.1,2.02,1.0056349,1.8707932,0.39493656,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0001,346880100100041901,-42.745376,-71.121474,326366.6,5265277.7,1113.9958,1,0,0.9624755,2.2,3.84,5.0,6.5,7.06,9.44,3.3169832,1.8482962,0.80832034,40.67139,11.054503,ENT_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0000,351000000100042874,-42.732346,-71.130166,325618.7,5266706.8,1055.2198,1,0,0.92330635,-0.93,1.83,5.0,8.51,9.45,19.38,0.8786488,2.2275481,0.35530603,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0000,351000000100042884,-42.729472,-71.124374,326084.9,5267037.9,1086.5342,1,0,0.9115826,-1.38,0.44,2.72,6.23,7.21,7.86,0.46369386,2.0605297,0.20686166,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0000,351000000100042889,-42.728033,-71.121469,326318.7,5267203.7,1112.8385,1,0,0.9087592,-2.46,0.03,2.42,5.9,6.83,15.01,0.24312428,2.0301366,0.114443034,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0010,351000200100042906,-42.738207,-71.115640,326824.2,5266085.9,1050.1702,1,0,0.90528756,-0.56,1.38,3.77,6.65,7.43,16.38,1.0521593,1.9677547,0.4088275,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197618,-42.721240,-71.142020,324617.0,5267915.6,1289.0974,1,0,0.90248954,-1.23,1.79,5.24,9.43,10.7,19.47,0.7451034,2.3446488,0.3109935,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197631,-42.724928,-71.134555,325238.5,5267521.5,1185.557,1,0,0.91737545,-1.23,-0.14,0.89,2.35,2.92,6.84,0.029822398,1.4756824,0.014800511,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197632,-42.725213,-71.133980,325286.4,5267491.1,1182.0563,1,0,0.90503484,-1.19,-0.07,1.01,2.5,3.07,8.23,0.042672254,1.6931242,0.021109989,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197647,-42.729480,-71.125365,326003.7,5267035.0,1097.6385,1,0,0.90918046,-2.43,0.78,4.08,7.56,8.53,13.15,0.55383253,2.148547,0.24186292,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197648,-42.729763,-71.124792,326051.4,5267004.8,1084.726,1,0,0.9202907,-0.74,0.41,2.13,7.37,8.46,4.70,0.4640364,2.1363547,0.2070545,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197649,-42.730049,-71.124217,326099.3,5266974.2,1084.151,1,0,0.9025877,-1.68,0.59,3.07,5.99,6.81,11.14,0.42658183,1.9954025,0.19206713,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197655,-42.731759,-71.120771,326386.2,5266791.4,1055.6013,1,0,0.9222767,-0.56,1.53,4.23,7.15,8.08,9.26,1.0751534,2.0282278,0.415777,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197659,-42.732899,-71.118475,326577.4,5266669.5,1034.8495,1,0,0.9117044,-1.49,0.07,1.83,4.75,5.61,11.85,0.18370542,1.754396,0.087758124,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197660,-42.733184,-71.117901,326625.2,5266639.0,1028.8357,1,0,0.92581433,-0.48,1.31,3.85,7.48,8.42,11.68,1.080262,2.1201174,0.41726673,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197663,-42.734042,-71.116176,326768.7,5266547.3,1022.5865,1,0,0.9201386,1.01,4.53,7.26,9.99,10.85,3.03,2.20147,2.2807548,0.6671934,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193028,-42.733065,-71.131820,325485.3,5266623.5,1047.8949,1,0,0.9030806,-0.86,0.33,1.87,4.68,5.42,8.58,0.58965147,1.7396519,0.25531915,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193030,-42.733637,-71.130670,325581.1,5266562.4,1046.3903,1,0,0.90439665,-1.01,0.67,2.47,4.75,5.42,1.72,0.6228716,1.6915569,0.26758385,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193032,-42.734208,-71.129519,325676.9,5266501.4,1043.3431,1,0,0.90045285,-0.52,0.86,2.8,5.42,6.21,1.75,0.883381,1.8052917,0.35701162,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193035,-42.735066,-71.127793,325820.6,5266409.6,1042.7006,1,0,0.90429735,-0.89,0.33,1.83,6.51,7.78,3.80,0.39984956,2.1498861,0.18119812,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193036,-42.735353,-71.127217,325868.5,5266379.0,1044.8416,1,0,0.95268273,-0.89,0.37,1.94,5.99,6.88,5.41,0.51708585,2.0320697,0.22780877,25.063814,11.053025,ENT_SA,certificada,0
