shot_number,lat,lon,elev_lowestmode,fabdem_m,n_egm2008_m,delta_terreno_m,control_terreno
332030500400193419,-42.720196,-71.043783,1009.2848,985.43,21.220,2.64,PASA
332030500400193421,-42.720777,-71.042618,1042.7452,1014.77,21.216,6.76,FUERA_DE_UMBRAL
332030500400193422,-42.721062,-71.042047,1035.541,1016.34,21.214,-2.01,PASA
332030500400193423,-42.721346,-71.041480,1022.0996,1005.54,21.212,-4.65,PASA
332030500400193424,-42.721632,-71.040907,1019.29626,997.29,21.210,0.80,PASA
332030500400193425,-42.721919,-71.040331,1021.9136,997.32,21.208,3.38,PASA
332030500400193426,-42.722204,-71.039759,1016.6125,996.02,21.207,-0.61,PASA
332030500400193427,-42.722491,-71.039185,1016.3348,992.45,21.205,2.68,PASA
332030500400193428,-42.722779,-71.038608,1022.23975,999.68,21.203,1.36,PASA
332030500400193429,-42.723065,-71.038035,1019.843,996.81,21.201,1.83,PASA
332030500400193430,-42.723352,-71.037460,1020.36847,996.54,21.200,2.63,PASA
332030500400193431,-42.723639,-71.036883,1025.5669,1002.18,21.198,2.19,PASA
332030500400193432,-42.723929,-71.036303,1037.4066,1013.35,21.196,2.86,PASA
332030500400193433,-42.724218,-71.035724,1048.5801,1024.33,21.195,3.06,PASA
332030500400193434,-42.724504,-71.035151,1045.1454,1024.46,21.193,-0.51,PASA
332030500400193435,-42.724789,-71.034578,1041.6035,1021.46,21.191,-1.05,PASA
332030500400193436,-42.725075,-71.034007,1036.3048,1017.03,21.189,-1.92,PASA
332030500400193437,-42.725361,-71.033434,1033.9371,1014.30,21.188,-1.55,PASA
332030500400193438,-42.725647,-71.032861,1031.2389,1011.97,21.186,-1.92,PASA
332030500400193439,-42.725933,-71.032288,1028.4894,1008.55,21.184,-1.24,PASA
332030500400193440,-42.726218,-71.031716,1023.85565,1003.43,21.183,-0.76,PASA
332030500400193441,-42.726504,-71.031143,1020.7795,999.75,21.181,-0.15,PASA
332030500400193442,-42.726791,-71.030569,1020.3368,998.67,21.179,0.49,PASA
332030500400193443,-42.727079,-71.029992,1025.9698,1001.52,21.178,3.28,PASA
