shot_number,lat,lon,rh98,pendiente_grados,predict_stratum,agbd_origen,agbd_L4A_Mg_ha,agbd_CCI2024_Mg_ha
346880800100043096,-42.779365,-71.117589,3.13,5.16,GSW_SA,certificada,2.0698798,0
346880800100043097,-42.779078,-71.117010,6.95,11.84,GSW_SA,certificada,15.113661,0
346880800100043098,-42.778787,-71.116424,8.18,14.51,,,,0
346880800100043099,-42.778498,-71.115841,5.56,14.84,GSW_SA,certificada,9.010029,0
346880800100043100,-42.778209,-71.115260,7.58,16.20,GSW_SA,certificada,18.380789,0
346880800100043101,-42.777920,-71.114677,6.83,16.36,,,,0
346880800100043102,-42.777628,-71.114088,4.96,13.83,,,,0
346880800100043103,-42.777339,-71.113504,5.94,13.32,,,,0
346880800100043104,-42.777049,-71.112920,7.09,14.90,GSW_SA,certificada,15.812892,0
346880800100043105,-42.776758,-71.112334,6.76,16.31,,,,0
346880800100043106,-42.776468,-71.111748,6.31,16.73,,,,0
346880800100043107,-42.776178,-71.111165,6.09,16.41,GSW_SA,certificada,11.156711,0
346880800100043108,-42.775889,-71.110582,5.3,14.65,GSW_SA,certificada,8.038959,0
346880800100043109,-42.775601,-71.110003,4.22,12.44,,,,16
346880800100043110,-42.775314,-71.109425,3.13,9.28,,,,16
346880800100043111,-42.775029,-71.108853,3.02,11.48,,,,10
346880800100043112,-42.774746,-71.108287,2.54,8.86,GSW_SA,certificada,1.1160929,7
346880800100043113,-42.774461,-71.107713,2.69,2.08,,,,7
346880800100043114,-42.774175,-71.107138,2.42,2.42,,,,9
346880800100043115,-42.773889,-71.106563,2.57,6.07,GSW_SA,certificada,1.1575955,4
346880800100043116,-42.773604,-71.105992,2.61,5.72,,,,4
346880800100043117,-42.773319,-71.105420,2.54,4.76,GSW_SA,certificada,1.1160929,1
346880800100043118,-42.773034,-71.104847,2.8,4.25,GSW_SA,certificada,1.5007216,0
346880800100043119,-42.772748,-71.104272,3.02,5.87,,,,0
346880800100043120,-42.772461,-71.103696,3.92,7.31,,,,1
346880800100043121,-42.772173,-71.103117,3.43,7.07,GSW_SA,certificada,2.6655629,4
346880800100043122,-42.771887,-71.102541,2.72,6.81,,,,4
346880800100043123,-42.771602,-71.101969,2.69,8.17,,,,7
346880800100043124,-42.771317,-71.101399,3.25,8.81,GSW_SA,certificada,2.2992277,2
346880800100043125,-42.771033,-71.100828,4.33,7.96,,,,4
346880800100043126,-42.770746,-71.100252,2.61,4.79,GSW_SA,certificada,1.2141011,6
346880800100043127,-42.770460,-71.099677,2.57,2.69,,,,4
346880800100043128,-42.770174,-71.099102,2.5,4.30,GSW_SA,certificada,1.0619253,7
346880800100043130,-42.769602,-71.097953,3.81,5.68,,,,8
346880800100043131,-42.769314,-71.097375,2.39,4.20,GSW_SA,certificada,0.9198619,8
346880800100043132,-42.769029,-71.096804,2.61,6.69,,,,7
346880800100043133,-42.768744,-71.096232,2.69,6.40,,,,8
346880800100043134,-42.768458,-71.095658,3.32,8.37,GSW_SA,certificada,2.4385128,9
346880800100043135,-42.768173,-71.095086,3.88,10.97,,,,9
346880800100043136,-42.767888,-71.094515,4.67,12.13,,,,9
346880800100043137,-42.767029,-71.092789,4.29,10.16,,,,0
346880800100043138,-42.766741,-71.092212,4.48,8.78,,,,6
346880800100043139,-42.766454,-71.091635,3.69,7.78,GSW_SA,certificada,3.2418568,6
346880800100043140,-42.766167,-71.091059,3.4,5.84,GSW_SA,certificada,2.60265,7
346880800100043141,-42.765879,-71.090481,3.32,5.27,,,,8
346880800100043142,-42.765592,-71.089903,3.25,7.43,GSW_SA,certificada,2.2992277,8
346880800100043143,-42.765306,-71.089330,3.62,11.88,,,,6
346880800100043144,-42.765021,-71.088760,4.14,12.10,,,,7
346880800100043145,-42.764737,-71.088192,3.58,10.12,GSW_SA,certificada,2.9912517,7
346880800100043146,-42.764453,-71.087622,2.54,7.10,GSW_SA,certificada,1.1160929,0
346880800100043147,-42.764167,-71.087049,2.54,4.63,GSW_SA,certificada,1.1160929,0
346880800100043148,-42.763880,-71.086474,2.65,6.82,GSW_SA,certificada,1.271942,0
346880800100043149,-42.763594,-71.085900,3.06,6.02,GSW_SA,certificada,1.941599,8
346880800100043150,-42.763306,-71.085323,6.98,7.94,GSW_SA,certificada,15.262204,12
346880800100043151,-42.763017,-71.084741,4.59,10.97,,,,12
346880800100043152,-42.762729,-71.084164,3.1,10.14,GSW_SA,certificada,2.0144055,13
346880800100043153,-42.762441,-71.083585,4.03,9.50,GSW_SA,certificada,4.0792212,17
346880800100043154,-42.762155,-71.083013,3.21,11.42,,,,20
346880800100043155,-42.761871,-71.082446,3.54,11.73,,,,21
346880800100043156,-42.761587,-71.081878,3.21,10.55,GSW_SA,certificada,2.2214549,19
346880800100043157,-42.761302,-71.081308,2.72,6.91,GSW_SA,certificada,1.3763732,0
346880800100043158,-42.761016,-71.080734,2.5,2.60,GSW_SA,certificada,1.0619253,0
346880800100043159,-42.760729,-71.080160,2.65,2.27,GSW_SA,certificada,1.271942,0
346880800100043160,-42.760443,-71.079585,2.83,4.58,GSW_SA,certificada,1.5487251,0
346880800100043161,-42.760154,-71.079007,3.88,5.60,,,,0
346880800100043162,-42.759867,-71.078431,2.54,5.17,,,,0
346880800100043163,-42.759581,-71.077859,2.61,4.77,GSW_SA,certificada,1.2141011,11
346880800100043164,-42.759295,-71.077286,2.46,3.42,GSW_SA,certificada,1.0090951,0
346880800100043165,-42.759008,-71.076711,2.87,1.51,GSW_SA,certificada,1.6138946,10
346880800100043166,-42.758721,-71.076134,4.29,7.47,GSW_SA,certificada,4.7833385,10
346880800100043167,-42.758430,-71.075550,3.47,9.66,,,,9
346880800100043168,-42.758145,-71.074979,5.64,11.55,,,,11
346880800100043169,-42.757858,-71.074405,2.69,11.82,,,,10
346880800100043170,-42.757573,-71.073834,4.29,12.47,,,,10
346880800100043171,-42.757288,-71.073264,3.02,10.68,GSW_SA,certificada,1.8701192,11
346880800100043172,-42.757004,-71.072694,3.17,8.76,,,,6
346880800100043173,-42.756718,-71.072121,2.72,7.05,GSW_SA,certificada,1.3763732,6
346880800100043174,-42.756432,-71.071550,3.66,5.85,,,,8
346880800100043175,-42.756146,-71.070976,2.57,3.30,GSW_SA,certificada,1.1575955,6
346880800100043176,-42.755859,-71.070401,2.87,1.40,GSW_SA,certificada,1.6138946,6
346880800100043177,-42.755573,-71.069826,2.61,0.29,,,,0
346880800100043178,-42.755286,-71.069250,2.57,0.56,,,,0
346880800100043179,-42.754999,-71.068674,2.5,0.73,GSW_SA,certificada,1.0619253,0
346880800100043180,-42.754712,-71.068099,2.76,0.72,GSW_SA,certificada,1.4378811,0
346880800100043181,-42.754426,-71.067524,2.54,0.73,GSW_SA,certificada,1.1160929,0
346880800100043182,-42.754139,-71.066949,2.76,0.81,GSW_SA,certificada,1.4378811,0
346880800100043183,-42.753852,-71.066373,2.72,0.65,GSW_SA,certificada,1.3763732,0
346880800100043184,-42.753566,-71.065798,2.65,1.58,GSW_SA,certificada,1.271942,18
346880800100043185,-42.753280,-71.065224,2.54,2.06,GSW_SA,certificada,1.1160929,0
346880800100043186,-42.752993,-71.064649,5.56,0.75,GSW_SA,certificada,9.010029,0
346880800100043187,-42.752707,-71.064073,3.51,1.36,,,,0
346880800100043188,-42.752420,-71.063497,2.83,1.31,GSW_SA,certificada,1.5487251,0
346880800100043189,-42.752133,-71.062921,2.76,2.26,GSW_SA,certificada,1.4378811,0
346880800100043190,-42.751847,-71.062345,2.76,3.07,GSW_SA,certificada,1.4378811,0
346880800100043191,-42.751560,-71.061770,3.21,5.23,GSW_SA,certificada,2.2214549,0
346880800100043192,-42.751273,-71.061193,7.24,10.65,,,,0
346880800100043193,-42.750982,-71.060608,5.94,13.54,GSW_SA,certificada,10.526467,0
346880800100043194,-42.750692,-71.060022,4.89,12.23,,,,0
346880800100043195,-42.750405,-71.059445,3.66,10.26,,,,0
346880800100043196,-42.750118,-71.058870,4.48,10.14,GSW_SA,certificada,5.3327093,0
346880800100043197,-42.749831,-71.058293,4.07,9.84,GSW_SA,certificada,4.1839557,0
346880800100043198,-42.749544,-71.057718,3.66,8.61,,,,0
346880800100043199,-42.749256,-71.057139,5.19,9.14,,,,0
346880800100043200,-42.748967,-71.056557,2.98,8.46,,,,5
346880800100043201,-42.748680,-71.055980,3.88,8.83,,,,3
346880800100043202,-42.748391,-71.055401,3.69,8.09,,,,5
346880800100043203,-42.748104,-71.054825,3.21,6.03,,,,6
346880800100043204,-42.747817,-71.054248,2.98,3.62,,,,6
346880800100043205,-42.747530,-71.053673,2.42,8.72,,,,5
346880800100043206,-42.747246,-71.053105,4.37,10.53,GSW_SA,certificada,5.0110745,5
346880800100043207,-42.746961,-71.052535,2.76,8.40,GSW_SA,certificada,1.4378811,5
346880800100043208,-42.746677,-71.051966,3.28,8.84,GSW_SA,certificada,2.3584259,6
346880800100043209,-42.746392,-71.051396,2.87,7.32,GSW_SA,certificada,1.6138946,5
346880800100043210,-42.746106,-71.050823,2.42,3.71,,,,5
346880800100043211,-42.745820,-71.050249,2.46,1.91,GSW_SA,certificada,1.0090951,1
346880800100043212,-42.745533,-71.049675,2.57,1.51,,,,0
346880800100043213,-42.745246,-71.049100,2.46,3.42,,,,0
346880800100043214,-42.744961,-71.048529,3.06,2.19,GSW_SA,certificada,1.941599,9
346880800100043215,-42.744674,-71.047954,2.76,1.54,GSW_SA,certificada,1.4378811,29
346880800100043216,-42.744387,-71.047380,7.43,1.72,GSW_SA,certificada,17.57482,29
346880800100043217,-42.744100,-71.046804,11.02,5.01,GSW_SA,certificada,41.591766,25
346880800100043218,-42.743811,-71.046225,4.7,7.10,,,,0
346880800100043219,-42.743523,-71.045647,3.06,5.47,GSW_SA,certificada,1.941599,0
346880800100043220,-42.743234,-71.045069,5.08,7.10,GSW_SA,certificada,7.259656,0
346880800100043221,-42.742945,-71.044488,3.84,4.35,,,,0
346880800100043222,-42.742658,-71.043913,3.4,5.42,GSW_SA,certificada,2.60265,0
346880800100043223,-42.742369,-71.043333,2.54,6.50,GSW_SA,certificada,1.1160929,0
346880800100043224,-42.742080,-71.042755,3.58,6.26,,,,0
346880800100043225,-42.741792,-71.042177,4.33,7.47,,,,0
346880800100043226,-42.741502,-71.041595,2.91,6.41,GSW_SA,certificada,1.6803944,0
346880800100043227,-42.741216,-71.041021,3.77,5.35,GSW_SA,certificada,3.4303582,0
346880800100043228,-42.740927,-71.040443,4.67,5.40,GSW_SA,certificada,5.9113965,0
346880800100043229,-42.740639,-71.039866,4.29,4.43,GSW_SA,certificada,4.7833385,0
346880800100043230,-42.740351,-71.039289,2.95,4.40,,,,0
346880800100043231,-42.740064,-71.038713,2.57,4.28,GSW_SA,certificada,1.1575955,0
346880800100043232,-42.739778,-71.038140,3.77,5.66,GSW_SA,certificada,3.4303582,0
346880800100043233,-42.739489,-71.037561,3.77,6.21,GSW_SA,certificada,3.4303582,0
346880800100043234,-42.739201,-71.036984,3.36,6.55,GSW_SA,certificada,2.5199213,0
346880800100043235,-42.738912,-71.036404,4.37,6.72,GSW_SA,certificada,5.0110745,0
346880800100043236,-42.738624,-71.035826,2.76,4.85,GSW_SA,certificada,1.4378811,0
346880800100043237,-42.738337,-71.035251,3.36,3.99,GSW_SA,certificada,2.5199213,0
346880800100043238,-42.738050,-71.034674,3.13,5.81,GSW_SA,certificada,2.0698798,0
346880800100043239,-42.737761,-71.034095,8.07,10.07,,,,0
346880800100043240,-42.737470,-71.033510,4.4,7.00,GSW_SA,certificada,5.0978184,0
346880800100043241,-42.737181,-71.032930,2.72,3.61,,,,0
346880800100043242,-42.736895,-71.032356,2.42,2.44,,,,0
346880800100043243,-42.736607,-71.031781,4.11,6.85,,,,0
346880800100043244,-42.736318,-71.031201,3.54,6.12,,,,0
346880800100043245,-42.736031,-71.030625,2.95,4.13,,,,0
346880800100043246,-42.735745,-71.030051,3.36,3.12,GSW_SA,certificada,2.5199213,0
346880800100043247,-42.735457,-71.029473,4.03,6.87,GSW_SA,certificada,4.0792212,0
346880800100043248,-42.735168,-71.028893,4.37,9.78,,,,0
346880800100043249,-42.734878,-71.028311,5.19,14.37,GSW_SA,certificada,7.6444435,0
346880800100043250,-42.734588,-71.027728,8.55,19.83,,,,0
346881100100041489,-42.833547,-71.212823,13.44,18.34,GSW_SA,certificada,63.202827,0
346881100100041490,-42.833267,-71.212261,18.79,17.27,GSW_SA,certificada,125.713684,0
346881100100041494,-42.832120,-71.209945,18.49,12.29,GSW_SA,certificada,121.68857,144
346881100100041495,-42.831837,-71.209374,17.03,11.15,GSW_SA,certificada,102.96781,139
346881100100041496,-42.831551,-71.208797,14.15,13.06,GSW_SA,certificada,70.346954,137
346881100100041497,-42.831266,-71.208222,11.95,14.01,GSW_SA,certificada,49.3908,137
346881100100041498,-42.830978,-71.207639,3.77,12.29,GSW_SA,certificada,3.4303582,126
346881100100041499,-42.830697,-71.207075,19.38,16.32,GSW_SA,certificada,133.80542,118
346881100100041502,-42.829833,-71.205329,8.1,17.22,GSW_SA,certificada,21.309982,0
346881100100041510,-42.827585,-71.200809,4.03,14.82,GSW_SA,certificada,4.0792212,0
346881100100041511,-42.827302,-71.200239,4.55,17.56,GSW_SA,certificada,5.5425034,40
346881100100041549,-42.816518,-71.178511,4.48,18.51,,,,0
346881100100041550,-42.816239,-71.177950,6.95,16.71,,,,0
346881100100041551,-42.815957,-71.177383,2.76,9.06,GSW_SA,certificada,1.4378811,37
346881100100041552,-42.815673,-71.176811,3.28,5.45,GSW_SA,certificada,2.3584259,35
346881100100041553,-42.815387,-71.176234,5.08,7.52,GSW_SA,certificada,7.259656,35
346881100100041554,-42.815102,-71.175660,6.31,8.97,GSW_SA,certificada,12.113362,0
346881100100041555,-42.814817,-71.175085,7.84,11.15,GSW_SA,certificada,19.819208,0
346881100100041556,-42.814532,-71.174510,7.88,10.29,GSW_SA,certificada,20.045156,0
346881100100041557,-42.814245,-71.173933,11.09,15.73,GSW_SA,certificada,42.156578,0
346881100100041566,-42.811644,-71.168685,7.13,19.15,GSW_SA,certificada,16.01549,0
346881100100041567,-42.811353,-71.168099,6.09,17.54,GSW_SA,certificada,11.156711,0
346881100100041568,-42.811066,-71.167521,8.1,19.61,GSW_SA,certificada,21.309982,0
346881100100041573,-42.809607,-71.164574,3.66,10.26,GSW_SA,certificada,3.1725235,14
346881100100041583,-42.806799,-71.158941,5.82,7.77,GSW_SA,certificada,10.035153,0
346881100100041585,-42.806216,-71.157762,6.87,19.51,GSW_SA,certificada,14.721,0
346881100100041587,-42.805632,-71.156582,10.27,19.24,GSW_SA,certificada,35.76894,0
346881100100041588,-42.805339,-71.155989,5.79,14.57,GSW_SA,certificada,9.914119,0
346881100100041589,-42.805048,-71.155401,5.26,11.14,GSW_SA,certificada,7.894374,0
346881100100041590,-42.804760,-71.154819,7.99,13.75,GSW_SA,certificada,20.672892,0
346881100100041591,-42.804468,-71.154229,6.8,16.36,GSW_SA,certificada,14.381543,0
346881100100041592,-42.804175,-71.153637,7.24,17.72,GSW_SA,certificada,16.579086,0
346881100100041593,-42.803884,-71.153048,7.21,15.55,GSW_SA,certificada,16.42444,0
346881100100041594,-42.803593,-71.152459,3.84,12.82,GSW_SA,certificada,3.5996048,0
346881100100041598,-42.802424,-71.150093,5.9,14.31,GSW_SA,certificada,10.3614235,3
346881100100041599,-42.802134,-71.149507,3.96,9.51,GSW_SA,certificada,3.899083,3
346881100100041600,-42.801847,-71.148927,3.02,6.06,GSW_SA,certificada,1.8701192,16
346881100100041601,-42.801562,-71.148354,3.13,10.45,GSW_SA,certificada,2.0698798,0
346881100100041602,-42.801280,-71.147787,4.81,11.53,GSW_SA,certificada,6.356512,0
346881100100041603,-42.800997,-71.147218,2.54,8.12,GSW_SA,certificada,1.1160929,0
346881100100041604,-42.800712,-71.146643,2.5,6.41,GSW_SA,certificada,1.0619253,0
346881100100041605,-42.800427,-71.146070,3.36,10.04,GSW_SA,certificada,2.5199213,0
346881100100041606,-42.800140,-71.145492,3.32,10.84,GSW_SA,certificada,2.4385128,0
346881100100041607,-42.799855,-71.144916,2.39,5.83,,,,0
346881100100041608,-42.799570,-71.144344,2.39,9.96,GSW_SA,certificada,0.9198619,0
346881100100041609,-42.799288,-71.143777,5.79,15.28,GSW_SA,certificada,9.914119,0
346881100100041610,-42.799006,-71.143212,5.79,16.22,GSW_SA,certificada,9.914119,0
346881100100041611,-42.798723,-71.142644,5.34,15.50,GSW_SA,certificada,8.184828,0
346881100100041612,-42.798439,-71.142073,6.5,15.50,GSW_SA,certificada,12.970383,0
346881100100041613,-42.798154,-71.141498,5.08,16.49,GSW_SA,certificada,7.259656,0
346881100100041614,-42.797869,-71.140926,4.07,17.73,GSW_SA,certificada,4.1839557,0
346881100100041616,-42.797307,-71.139799,7.51,19.77,GSW_SA,certificada,18.00249,0
346881100100041617,-42.797024,-71.139231,16.32,15.13,GSW_SA,certificada,94.389915,0
346881100100041620,-42.796158,-71.137487,3.84,16.36,GSW_SA,certificada,3.5996048,0
346881100100041621,-42.795873,-71.136913,3.36,12.97,GSW_SA,certificada,2.5199213,0
346881100100041622,-42.795588,-71.136342,3.17,11.19,GSW_SA,certificada,2.1450052,0
346881100100041623,-42.795304,-71.135771,3.1,10.93,GSW_SA,certificada,2.0144055,0
346881100100041624,-42.795018,-71.135198,2.46,8.11,GSW_SA,certificada,1.0090951,0
346881100100041625,-42.794734,-71.134627,3.1,9.57,GSW_SA,certificada,2.0144055,0
346881100100041626,-42.794450,-71.134056,4.4,11.04,GSW_SA,certificada,5.0978184,12
346881100100041627,-42.794164,-71.133481,7.13,11.10,GSW_SA,certificada,16.01549,12
346881100100041628,-42.793875,-71.132898,3.73,10.95,GSW_SA,certificada,3.335451,15
346881100100041639,-42.790759,-71.126642,6.12,18.42,GSW_SA,certificada,11.2849045,0
346881100100041640,-42.790477,-71.126076,5.19,16.96,GSW_SA,certificada,7.6444435,0
346881100100041641,-42.790195,-71.125509,4.78,14.17,GSW_SA,certificada,6.259794,0
346881100100041642,-42.789911,-71.124940,3.4,9.77,GSW_SA,certificada,2.60265,0
346881100100041643,-42.789626,-71.124366,3.06,8.24,GSW_SA,certificada,1.941599,0
346881100100041644,-42.789341,-71.123794,3.69,8.84,GSW_SA,certificada,3.2418568,0
346881100100041645,-42.789057,-71.123222,2.98,8.07,GSW_SA,certificada,1.7999662,0
346881100100041646,-42.788774,-71.122653,6.5,6.15,GSW_SA,certificada,12.970383,15
346881100100041647,-42.788486,-71.122074,2.76,3.39,GSW_SA,certificada,1.4378811,15
346881100100041648,-42.788200,-71.121499,3.28,3.00,GSW_SA,certificada,2.3584259,0
346881100100041649,-42.787914,-71.120922,3.06,4.08,GSW_SA,certificada,1.941599,0
346881100100041650,-42.787628,-71.120348,10.46,8.29,GSW_SA,certificada,37.20438,9
346881100100041651,-42.787338,-71.119762,6.95,13.59,GSW_SA,certificada,15.113661,0
346881100100041652,-42.787046,-71.119173,8.14,19.37,GSW_SA,certificada,21.543966,0
346881100100041654,-42.786462,-71.117995,7.1,14.82,GSW_SA,certificada,15.863421,0
346881100100041655,-42.786173,-71.117411,5.34,12.25,GSW_SA,certificada,8.184828,0
346881100100041656,-42.785882,-71.116824,5.79,14.90,GSW_SA,certificada,9.914119,0
346881100100041657,-42.785589,-71.116232,5.53,16.16,GSW_SA,certificada,8.89522,0
346881100100041658,-42.785298,-71.115647,5.08,14.05,GSW_SA,certificada,7.259656,0
346881100100041659,-42.785008,-71.115061,5.86,19.63,GSW_SA,certificada,10.197651,0
346881100100041661,-42.783838,-71.112700,2.57,10.65,GSW_SA,certificada,1.1575955,0
346881100100041662,-42.783553,-71.112128,2.72,7.30,GSW_SA,certificada,1.3763732,0
346881100100041663,-42.783268,-71.111555,2.65,6.53,GSW_SA,certificada,1.271942,6
346881100100041664,-42.782983,-71.110981,2.5,4.12,,,,5
346881100100041665,-42.782697,-71.110407,2.39,5.24,,,,5
346881100100041666,-42.782412,-71.109834,2.69,8.14,GSW_SA,certificada,1.3311168,0
346881100100041667,-42.782126,-71.109261,3.77,10.02,GSW_SA,certificada,3.4303582,0
346881100100041668,-42.781840,-71.108684,5.64,12.99,GSW_SA,certificada,9.319704,0
346881100100041669,-42.781553,-71.108107,4.89,15.34,GSW_SA,certificada,6.617977,0
346881100100041670,-42.781267,-71.107534,4.97,16.83,GSW_SA,certificada,6.8846097,0
346881100100041671,-42.780982,-71.106961,5.86,15.12,GSW_SA,certificada,10.197651,0
346881100100041672,-42.780696,-71.106386,3.84,12.22,GSW_SA,certificada,3.5996048,0
346881100100041673,-42.780410,-71.105812,3.17,9.59,GSW_SA,certificada,2.1450052,0
346881100100041674,-42.780125,-71.105239,4.29,12.34,GSW_SA,certificada,4.7833385,0
346881100100041675,-42.779841,-71.104668,3.99,12.95,GSW_SA,certificada,3.9757948,0
346881100100041676,-42.779556,-71.104097,3.32,11.20,GSW_SA,certificada,2.4385128,0
346881100100041677,-42.779270,-71.103521,3.55,10.43,GSW_SA,certificada,2.9246318,7
346881100100041678,-42.778983,-71.102945,3.58,7.88,GSW_SA,certificada,2.9912517,7
346881100100041679,-42.778696,-71.102367,3.69,4.90,,,,7
346881100100041680,-42.778410,-71.101794,3.88,6.48,,,,0
346881100100041681,-42.778126,-71.101223,2.8,5.48,GSW_SA,certificada,1.5007216,0
346881100100041682,-42.777841,-71.100651,2.72,6.54,GSW_SA,certificada,1.3763732,0
346881100100041683,-42.777556,-71.100079,2.65,6.34,GSW_SA,certificada,1.271942,0
346881100100041684,-42.777271,-71.099505,2.5,3.88,GSW_SA,certificada,1.0619253,0
346881100100041685,-42.776984,-71.098930,2.8,2.39,GSW_SA,certificada,1.5007216,0
346881100100041686,-42.776697,-71.098353,3.25,3.52,GSW_SA,certificada,2.2992277,2
346881100100041687,-42.776409,-71.097773,3.58,5.50,GSW_SA,certificada,2.9912517,4
346881100100041688,-42.776123,-71.097198,2.95,8.23,,,,4
346881100100041689,-42.775838,-71.096626,3.69,11.32,,,,7
346881100100041690,-42.775553,-71.096054,3.73,11.07,GSW_SA,certificada,3.335451,7
346881100100041691,-42.775268,-71.095483,2.54,5.09,GSW_SA,certificada,1.1160929,7
346881100100041692,-42.774982,-71.094908,3.02,2.54,GSW_SA,certificada,1.8701192,5
346881100100041693,-42.774695,-71.094331,2.69,1.81,GSW_SA,certificada,1.3311168,5
