archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192470,-42.604909,-71.430901,300591.4,5280193.4,1198.3447,1,0,0.9632688,8.91,15.76,18.49,21.04,21.9,19.23,3.570563,2.9666858,0.8319876
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192471,-42.605195,-71.430331,300639.1,5280163.0,1188.594,1,0,0.98498964,-0.33,2.54,12.69,19.13,20.25,19.71,1.3259481,3.032089,0.48461303
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192472,-42.605482,-71.429760,300686.8,5280132.5,1183.2147,1,0,0.9577834,-1.16,-0.07,0.97,2.92,4.41,6.96,0.19004096,1.8554674,0.0906436
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033474,-42.578091,-71.497651,295027.7,5283012.0,922.24335,1,0,0.9719034,-1.23,0.26,1.9,4.11,4.86,11.39,0.42154548,1.735238,0.19003317
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033475,-42.578379,-71.497078,295075.6,5282981.4,923.8571,1,0,0.9283169,-1.42,-0.11,1.16,3.29,4.38,9.73,0.14568,1.9356155,0.07024928
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033476,-42.578667,-71.496506,295123.5,5282950.8,921.0105,1,0,0.970648,-0.82,0.93,3.03,5.87,6.77,14.94,0.73641616,1.9653755,0.30800277
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033477,-42.578954,-71.495935,295171.3,5282920.3,915.3991,1,0,0.949068,-1.38,0.48,2.73,6.81,8.61,17.05,0.40733775,2.2682788,0.18425938
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033478,-42.579240,-71.495365,295219.0,5282890.0,904.2229,1,0,0.92542505,-1.87,-0.14,1.57,4.15,5.16,15.19,0.13026623,1.9814221,0.06305635
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033479,-42.579527,-71.494795,295266.8,5282859.5,897.6555,1,0,0.9650439,-1.12,0.18,1.61,4.0,4.79,10.85,0.36354682,1.7206398,0.16620314
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033504,-42.586763,-71.480446,296467.9,5282090.5,1096.1028,1,0,0.9688786,-1.42,-0.07,1.19,3.22,4.04,8.75,0.13952124,1.7835249,0.06738191
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033505,-42.587052,-71.479872,296515.9,5282059.8,1103.9536,1,0,0.92370427,-1.12,0.22,1.76,4.08,4.86,8.13,0.3778952,1.6463593,0.17216301
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033506,-42.587340,-71.479298,296563.9,5282029.1,1108.9713,1,0,0.9716505,-0.93,0.03,1.08,2.92,3.66,6.38,0.29722872,1.4612094,0.13809405
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033507,-42.587629,-71.478725,296612.0,5281998.4,1115.8303,1,0,0.94146067,-1.38,-0.14,1.01,2.73,3.44,6.90,0.12194402,1.7315836,0.05914962
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033508,-42.587918,-71.478151,296660.0,5281967.7,1122.9486,1,0,0.9544461,-1.53,-0.29,0.86,2.47,3.14,5.71,0.043417286,1.5377265,0.021474602
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033509,-42.588207,-71.477577,296708.0,5281937.1,1127.5768,1,0,0.9797784,-1.31,0.0,1.31,3.29,4.04,6.38,0.24695836,1.6295964,0.11615679
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033510,-42.588495,-71.477004,296756.0,5281906.4,1132.3148,1,0,0.958221,-1.38,-0.18,0.93,2.5,3.1,2.29,0.09602236,1.5247575,0.046876367
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033511,-42.588783,-71.476431,296803.9,5281875.9,1133.0135,1,0,0.9535229,-1.49,-0.14,1.08,2.8,3.44,3.55,0.12439893,1.5002252,0.06030373
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033512,-42.589070,-71.475859,296851.8,5281845.3,1132.0166,1,0,0.9813837,-1.19,0.03,1.27,2.95,3.66,4.54,0.24137853,1.5466914,0.11368764
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033513,-42.589358,-71.475286,296899.7,5281814.7,1136.5184,1,0,0.9361445,-1.34,-0.11,1.04,2.69,3.33,6.52,0.08980551,1.58012,0.043909106
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033533,-42.595121,-71.463844,297857.3,5281202.1,1130.5529,1,0,0.91087604,-1.64,-0.33,0.86,2.32,2.84,4.80,0.0491447,1.0794325,0.024272773
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033534,-42.595411,-71.463271,297905.2,5281171.4,1134.8741,1,0,0.9112744,-1.46,-0.14,1.12,2.92,3.59,5.12,0.15068744,1.691421,0.072574124
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033536,-42.595990,-71.462124,298001.2,5281109.8,1144.5454,1,0,0.9366983,-1.49,-0.26,0.86,2.35,2.92,3.95,0.025140788,0.78217894,0.012491682
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033537,-42.596279,-71.461551,298049.1,5281079.0,1147.8496,1,0,0.9437988,-1.42,-0.18,0.97,2.58,3.22,4.62,0.1260968,1.4957932,0.06110111
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033538,-42.596569,-71.460978,298097.1,5281048.3,1152.4521,1,0,0.95107496,-1.34,-0.11,1.12,2.99,3.78,5.88,0.17107786,1.6905606,0.08198103
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033539,-42.596858,-71.460405,298145.1,5281017.5,1158.1644,1,0,0.9531731,-1.34,-0.18,0.89,2.43,3.07,8.51,0.047391236,1.6549945,0.023416957
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033540,-42.597146,-71.459833,298192.9,5280986.9,1153.6199,1,0,0.9550855,-2.09,-0.22,1.57,3.96,4.86,14.36,0.089789465,1.8306729,0.043901436
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033541,-42.597432,-71.459264,298240.5,5280956.5,1142.3772,1,0,0.9593925,-1.79,-0.22,1.27,3.29,4.0,11.40,0.08427894,1.705919,0.041263554
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033542,-42.597718,-71.458693,298288.2,5280926.0,1134.0109,1,0,0.95839787,-1.53,-0.26,0.89,2.5,3.18,8.07,0.039248902,1.5384022,0.019433059
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033543,-42.598005,-71.458122,298336.0,5280895.5,1128.137,1,0,0.91292566,-1.04,0.07,1.23,3.18,3.89,7.04,0.24372476,1.6393538,0.11472672
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033544,-42.598294,-71.457550,298383.9,5280864.8,1129.9478,1,0,0.9067431,-1.72,-0.29,0.97,2.73,3.4,7.16,0.05601916,1.6994967,0.027620776
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033545,-42.598582,-71.456977,298431.8,5280834.2,1128.73,1,0,0.9319825,-1.64,-0.26,1.04,2.73,3.37,6.53,0.068619736,1.4831873,0.033727698
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033546,-42.598869,-71.456406,298479.6,5280803.7,1123.2042,1,0,0.9179238,-1.08,0.03,1.23,3.52,4.49,6.05,0.26885143,1.6723869,0.12577845
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033547,-42.599157,-71.455833,298527.6,5280773.0,1127.2875,1,0,0.94385344,-2.28,-0.59,0.82,2.54,3.22,6.14,0.0278351,0.88926464,0.0138211055
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033548,-42.599447,-71.455259,298575.6,5280742.3,1133.818,1,0,0.9398078,-1.34,0.11,1.61,3.55,4.19,5.54,0.2649443,1.5293975,0.124069035
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033550,-42.600024,-71.454113,298671.5,5280680.9,1139.1755,1,0,0.976315,-1.27,-0.07,1.01,2.47,3.14,5.47,0.14798619,1.4308178,0.07132072
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033551,-42.600313,-71.453539,298719.5,5280650.2,1144.8953,1,0,0.9580237,-1.34,-0.11,1.08,2.8,3.48,5.64,0.16246621,1.5839137,0.07801984
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033552,-42.600602,-71.452965,298767.5,5280619.5,1148.6868,1,0,0.9512708,-1.42,-0.11,1.16,2.88,3.52,5.10,0.13598752,1.487017,0.065732695
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033553,-42.600891,-71.452391,298815.5,5280588.7,1155.0974,1,0,0.9555804,-1.42,-0.14,1.04,2.77,3.48,11.23,0.12882482,1.5414007,0.062380865
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033554,-42.601182,-71.451815,298863.7,5280557.8,1170.1261,1,0,0.9547553,-2.47,-0.29,1.76,5.42,6.74,18.61,0.07767628,1.9860169,0.03809328
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033555,-42.601474,-71.451238,298912.0,5280526.7,1190.9089,1,0,0.9222683,-1.46,-0.14,1.08,2.92,3.7,19.21,0.13498245,1.7404048,0.06526309
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033556,-42.602340,-71.449517,299055.9,5280434.7,1203.8707,1,0,0.9624029,11.08,14.82,17.0,19.43,20.33,9.92,3.8037043,2.792204,0.85045236
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033557,-42.602625,-71.448948,299103.6,5280404.4,1191.225,1,0,0.9824655,11.15,19.92,24.41,27.41,28.34,10.01,3.0347216,3.12563,0.7805079
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033558,-42.602910,-71.448378,299151.3,5280374.0,1179.6216,1,0,0.98692,7.26,26.58,32.16,35.57,36.54,19.38,5.789415,3.214642,0.94433075
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033561,-42.603768,-71.446666,299294.5,5280282.9,1154.6023,1,0,0.9674563,1.04,15.05,19.62,23.81,25.16,17.81,2.3438034,3.1401918,0.69007504
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033562,-42.604055,-71.446093,299342.3,5280252.3,1153.1215,1,0,0.98481065,11.64,18.08,22.09,25.01,25.8,13.06,4.4742785,3.240396,0.8929412
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033563,-42.604344,-71.445520,299390.4,5280221.6,1159.222,1,0,0.9836534,15.61,19.47,22.01,25.12,26.28,16.78,4.3245673,2.971333,0.8846508
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033564,-42.604634,-71.444945,299438.4,5280190.7,1169.6274,1,0,0.9811549,8.08,18.12,20.89,23.4,24.11,17.71,2.8796666,2.8853307,0.76284236
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033565,-42.604923,-71.444371,299486.4,5280160.0,1175.3643,1,0,0.9675897,7.75,14.6,18.79,22.39,23.47,16.25,3.1906762,3.0541422,0.79694635
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033566,-42.605210,-71.443799,299534.3,5280129.5,1172.8451,1,0,0.9603593,8.46,15.61,19.09,22.09,23.03,14.84,3.1872077,2.9989395,0.7965945
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033567,-42.605497,-71.443227,299582.1,5280098.9,1169.8438,1,0,0.98541147,13.33,17.37,19.88,22.73,23.59,11.43,4.518533,3.064903,0.89527524
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033568,-42.605785,-71.442655,299629.9,5280068.4,1167.6556,1,0,0.96602255,6.4,13.36,17.86,21.98,23.62,10.90,3.4407356,3.0938115,0.8207681
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033569,-42.606072,-71.442084,299677.7,5280037.9,1163.917,1,0,0.9553771,1.04,13.63,18.57,23.36,24.49,12.84,2.2463975,3.0945451,0.67462254
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033570,-42.606360,-71.441511,299725.6,5280007.2,1165.688,1,0,0.96701574,-1.42,-0.22,0.86,2.28,2.84,11.00,0.06417526,1.3477374,0.031578057
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033571,-42.606647,-71.440939,299773.5,5279976.7,1163.3522,1,0,0.9833017,-1.38,0.0,1.34,3.18,3.89,15.83,0.23423025,1.595617,0.11051435
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033572,-42.606935,-71.440367,299821.4,5279946.0,1164.2448,1,0,0.9591386,-1.31,-0.03,1.23,3.03,3.74,16.69,0.24175522,1.5610803,0.11385455
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033573,-42.607224,-71.439794,299869.3,5279915.3,1167.8944,1,0,0.9591142,-1.34,-0.14,1.01,2.58,3.18,12.92,0.13669741,1.4588652,0.06606424
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033574,-42.607512,-71.439222,299917.2,5279884.7,1167.4188,1,0,0.9552146,-1.19,0.07,1.42,3.63,4.49,7.42,0.3468263,1.6454511,0.15920377
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033575,-42.607801,-71.438649,299965.1,5279854.0,1171.4333,1,0,0.9578907,-1.94,-0.37,1.01,2.92,3.63,9.29,0.025674382,1.0434898,0.012755109
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033576,-42.608088,-71.438076,300012.9,5279823.4,1170.5927,1,0,0.93665624,-1.23,-0.03,1.16,3.4,4.68,8.77,0.2111195,1.8010532,0.100176945
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033577,-42.608376,-71.437504,300060.8,5279792.8,1169.7189,1,0,0.953125,-1.19,-0.18,0.74,2.02,2.5,6.77,0.07623627,1.3690549,0.03740046
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033578,-42.608664,-71.436932,300108.6,5279762.1,1169.2699,1,0,0.9547218,-1.16,-0.18,0.74,2.02,2.5,6.22,0.0876107,1.3797076,0.04285933
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033579,-42.608952,-71.436360,300156.5,5279731.5,1169.5897,1,0,0.94895524,-1.23,-0.11,0.93,2.54,3.25,9.69,0.11805783,1.4396158,0.057319734
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033580,-42.609241,-71.435787,300204.5,5279700.7,1174.772,1,0,0.9573634,-1.53,-0.14,1.23,3.14,3.89,8.89,0.12906912,1.7456306,0.062495388
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033581,-42.609530,-71.435214,300252.4,5279670.0,1178.6077,1,0,0.95297647,-1.42,-0.22,0.89,2.5,3.18,6.10,0.110889725,1.6732756,0.053935148
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033582,-42.609818,-71.434642,300300.2,5279639.4,1178.6361,1,0,0.9349363,-1.01,0.11,1.38,5.05,8.38,5.30,0.3409434,2.2461023,0.1567272
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033583,-42.610106,-71.434070,300348.1,5279608.8,1177.9937,1,0,0.94197035,-1.16,-0.07,1.01,2.73,3.7,2.65,0.19035253,1.761781,0.09078542
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033610,-42.617891,-71.418616,301640.4,5278780.7,1194.5903,1,0,0.9588904,7.41,11.45,13.7,16.43,17.6,13.19,3.234379,2.6453874,0.8013274
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033611,-42.618179,-71.418044,301688.3,5278750.0,1195.1143,1,0,0.95140886,6.77,10.11,12.2,14.6,15.5,15.63,3.472501,2.5555248,0.82358646
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033612,-42.618466,-71.417472,301736.1,5278719.4,1190.9199,1,0,0.94951624,-1.61,-0.29,0.89,2.5,3.14,14.84,0.029863877,1.2015013,0.01482096
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033613,-42.618752,-71.416901,301783.8,5278689.0,1181.4875,1,0,0.94409484,-1.38,-0.14,1.04,2.73,3.44,9.80,0.08557408,1.6669973,0.04188419
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033614,-42.619039,-71.416330,301831.5,5278658.5,1173.5939,1,0,0.9370679,-1.27,-0.18,0.86,2.32,2.92,7.77,0.10942528,1.5773968,0.053242177
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033615,-42.619327,-71.415758,301879.4,5278627.9,1172.3282,1,0,0.92728055,-1.38,-0.18,0.89,2.43,2.99,2.63,0.09164759,1.4455544,0.044789277
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033616,-42.619615,-71.415184,301927.4,5278597.2,1176.5776,1,0,0.952164,-1.53,-0.11,1.23,3.1,3.81,7.16,0.149891,1.5047088,0.07220475
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033617,-42.619905,-71.414609,301975.4,5278566.4,1183.9629,1,0,0.9583817,-1.53,-0.18,1.12,2.92,3.66,7.16,0.13498412,1.6929448,0.065263875
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033618,-42.620194,-71.414034,302023.5,5278535.6,1191.4053,1,0,0.9562968,-1.46,-0.07,1.27,3.22,4.0,8.58,0.18789744,1.6264607,0.08966869
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033619,-42.620484,-71.413459,302071.6,5278504.8,1199.8208,1,0,0.95709866,-1.49,-0.07,1.34,3.44,4.26,9.54,0.2169063,1.7193022,0.102776594
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033620,-42.620774,-71.412884,302119.7,5278473.9,1208.6965,1,0,0.9437488,-1.31,-0.03,1.27,3.18,3.96,10.32,0.22370408,1.6782689,0.105820835
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401033621,-42.621064,-71.412308,302167.8,5278443.0,1220.36,1,0,0.92857254,-1.72,-0.26,1.16,3.07,3.81,12.89,0.06658735,1.8153085,0.032745298
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197102,-42.557639,-71.556797,290104.9,5285138.2,735.746,1,0,0.9824082,0.18,2.95,5.8,9.5,10.59,6.91,1.5961263,2.2722821,0.54968065
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197103,-42.557928,-71.556226,290152.7,5285107.5,734.6996,1,0,0.9436023,-1.31,0.48,2.54,5.99,7.33,2.99,0.4272712,2.0866754,0.19234495
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197104,-42.558217,-71.555655,290200.6,5285076.8,734.6423,1,0,0.96880484,4.38,5.84,7.75,11.9,13.4,3.73,4.8873262,2.19552,0.91271913
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197105,-42.558508,-71.555082,290248.6,5285046.0,742.46295,1,0,0.97762436,0.44,3.74,6.17,9.65,10.78,8.59,1.6102203,2.2521644,0.5528405
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197106,-42.558799,-71.554508,290296.7,5285015.1,750.04913,1,0,0.9751289,-0.78,2.54,5.99,10.55,11.83,7.48,0.9288063,2.4701972,0.37144005
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197114,-42.561106,-71.549946,290679.0,5284770.2,725.9367,1,0,0.9551839,-0.74,0.89,2.92,5.5,6.25,11.54,0.6733091,1.8635106,0.28581607
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197115,-42.561395,-71.549375,290726.8,5284739.5,724.4433,1,0,0.9215431,-1.9,-0.22,1.42,3.78,4.71,5.54,0.016205475,1.200063,0.008069978
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197177,-42.579306,-71.513861,293701.3,5282837.7,857.7723,1,0,0.95279557,-1.57,0.14,1.94,4.53,5.57,13.00,0.18461996,1.9407811,0.08817503
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197178,-42.579591,-71.513291,293749.0,5282807.4,850.2258,1,0,0.95115113,-2.69,-0.56,1.19,3.89,4.9,18.34,0.03011277,0.89167327,0.014943534
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197180,-42.580155,-71.512163,293843.5,5282747.5,799.93005,1,0,0.9537729,-1.38,0.78,3.55,8.08,9.36,16.14,0.524279,2.3201156,0.23057821
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197181,-42.580444,-71.511589,293891.5,5282716.9,804.31525,1,0,0.9525729,-1.68,0.26,2.35,5.16,6.17,2.99,0.287997,1.9462725,0.13410506
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197182,-42.580731,-71.511017,293939.4,5282686.3,804.35425,1,0,0.98610556,-0.14,2.73,5.95,8.79,9.73,3.03,1.3865434,2.190052,0.4999662
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197183,-42.581019,-71.510445,293987.3,5282655.8,805.085,1,0,0.9854666,-0.86,0.63,2.77,5.8,6.85,8.38,0.5938853,1.924669,0.25689068
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197186,-42.581893,-71.508713,294132.3,5282562.9,856.1135,1,0,0.9162381,-2.65,-0.37,1.68,4.34,5.12,17.93,0.015280847,0.7273736,0.007611292
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197187,-42.582178,-71.508144,294179.9,5282532.7,844.6283,1,0,0.9846589,-2.02,0.03,2.02,5.35,6.43,19.60,0.1936427,2.16105,0.0922791
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197188,-42.582465,-71.507573,294227.8,5282502.2,842.99414,1,0,0.9669052,4.0,6.51,8.83,12.35,13.4,14.61,4.072831,2.4290032,0.86912656
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197189,-42.582757,-71.506995,294276.1,5282471.2,861.1579,1,0,0.9811158,-1.34,0.03,1.38,3.29,4.0,9.41,0.16122358,1.6057913,0.077446304
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197190,-42.583042,-71.506426,294323.8,5282440.9,851.06244,1,0,0.98424894,3.07,6.32,9.21,12.8,13.77,19.02,3.237661,2.5070891,0.80156857
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197191,-42.583328,-71.505856,294371.5,5282410.5,843.64343,1,0,0.9625515,-2.32,-0.11,2.02,5.35,6.7,19.69,0.05483048,2.136789,0.027042622
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197192,-42.583617,-71.505282,294419.5,5282379.8,849.8846,1,0,0.981256,-0.82,1.79,4.19,8.01,9.65,19.39,1.0183535,2.2368672,0.39895162
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197194,-42.584202,-71.504127,294516.3,5282317.7,887.86096,1,0,0.9867037,-1.6,0.48,2.65,5.35,6.4,9.48,0.37916785,1.9421084,0.1726868
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197195,-42.584491,-71.503553,294564.3,5282287.0,893.00415,1,0,0.98357975,-1.6,0.03,1.68,4.23,5.09,9.54,0.16253948,1.8370838,0.07805307
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197196,-42.584781,-71.502978,294612.4,5282256.2,903.116,1,0,0.9858233,-2.5,-0.26,1.64,4.15,5.16,10.55,0.042140044,1.4299873,0.020849463
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197197,-42.585071,-71.502403,294660.5,5282225.3,911.7671,1,0,0.9826982,-2.2,-0.14,1.72,3.96,4.75,11.10,0.060031764,1.2273487,0.029569602
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197198,-42.585362,-71.501828,294708.7,5282194.5,922.6238,1,0,0.9562175,-2.17,-0.48,0.97,2.92,3.66,10.31,0.023892561,0.7608183,0.011875163
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197199,-42.585652,-71.501254,294756.8,5282163.7,929.7529,1,0,0.97661024,-1.6,0.11,1.79,4.23,5.09,9.05,0.20105207,1.8687598,0.095635474
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197200,-42.585940,-71.500682,294804.7,5282133.0,930.4245,1,0,0.98487854,4.3,5.91,7.45,9.58,10.29,8.44,5.3633127,2.1409624,0.93108225
