archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197349,-42.629784,-71.413551,302093.5,5277471.9,1247.4276,1,0,0.96026874,-1.53,-0.18,1.04,2.8,3.55,5.57
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197350,-42.630072,-71.412977,302141.6,5277441.2,1253.5388,1,0,0.9525492,-1.75,0.07,1.94,4.56,5.5,9.51
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197351,-42.630362,-71.412401,302189.7,5277410.4,1263.5723,1,0,0.9366076,-2.09,-0.18,1.68,4.3,5.16,10.04
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191849,-42.564354,-71.556818,290125.7,5284392.5,776.384,1,0,0.93646955,-1.27,-0.22,0.78,2.13,2.62,6.30
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191854,-42.565798,-71.553964,290364.8,5284239.2,770.5674,1,0,0.9736858,-1.46,0.89,3.44,6.81,7.9,11.30
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191855,-42.566087,-71.553393,290412.7,5284208.5,768.92914,1,0,0.97069484,-0.78,0.82,2.69,5.61,6.62,9.22
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191856,-42.566376,-71.552821,290460.6,5284177.8,771.13324,1,0,0.9684258,-1.53,0.14,1.87,4.45,5.39,7.69
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191857,-42.566666,-71.552248,290508.5,5284147.0,775.2445,1,0,0.9528356,-1.87,-0.14,1.49,4.04,4.97,5.95
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191858,-42.566956,-71.551676,290556.5,5284116.3,777.28955,1,0,0.95685285,-0.18,2.99,6.44,9.8,10.7,6.87
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191859,-42.567246,-71.551103,290604.5,5284085.5,783.00134,1,0,0.9325757,-2.09,0.03,2.28,6.02,7.6,6.70
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191860,-42.567535,-71.550532,290652.3,5284054.8,781.5669,1,0,0.9631385,-0.89,1.64,4.49,8.31,9.24,7.53
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191861,-42.567825,-71.549959,290700.3,5284024.0,787.63293,1,0,0.97442263,0.0,2.84,6.66,11.04,11.94,7.79
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191887,-42.575341,-71.535068,291947.7,5283226.1,831.01373,1,0,0.95640105,-1.61,0.03,1.57,4.11,5.2,10.83
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191907,-42.581694,-71.522463,293003.2,5282551.4,874.81335,1,0,0.90408033,-0.74,1.23,4.71,8.98,9.92,4.46
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191908,-42.581983,-71.521890,293051.2,5282520.8,877.49567,1,0,0.9778239,-1.38,0.56,2.95,7.82,9.39,4.25
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191909,-42.582272,-71.521317,293099.2,5282490.1,880.74677,1,0,0.98294777,-0.82,1.23,3.59,6.7,7.71,5.43
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191910,-42.582562,-71.520743,293147.3,5282459.3,888.6367,1,0,0.9836872,-1.83,0.14,2.02,5.01,5.99,7.46
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191911,-42.582852,-71.520169,293195.3,5282428.6,896.10583,1,0,0.97921383,-0.97,0.22,1.49,3.59,4.45,6.34
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191912,-42.583141,-71.519595,293243.4,5282397.8,902.4239,1,0,0.9793807,-1.34,0.11,1.68,3.78,4.64,6.27
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191913,-42.583429,-71.519023,293291.3,5282367.2,902.4456,1,0,0.98060834,-0.93,0.97,3.03,5.61,6.51,5.31
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191914,-42.583717,-71.518451,293339.2,5282336.7,902.2581,1,0,0.94980204,-1.27,0.07,1.46,3.63,4.53,5.41
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191915,-42.584005,-71.517879,293387.1,5282306.0,903.7531,1,0,0.97610825,-1.19,-0.07,1.01,2.73,3.55,5.65
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191916,-42.584293,-71.517307,293435.0,5282275.5,903.03,1,0,0.9155031,-1.12,-0.03,1.08,2.77,3.48,3.99
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191917,-42.584580,-71.516735,293482.8,5282244.9,902.7461,1,0,0.97546744,-0.97,-0.03,0.93,2.58,3.44,1.57
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191918,-42.584868,-71.516163,293530.8,5282214.4,904.03345,1,0,0.9787288,-2.05,-0.03,1.94,4.11,5.01,5.71
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191919,-42.585155,-71.515592,293578.5,5282183.9,900.4632,1,0,0.9359658,-1.12,0.52,2.47,5.01,5.84,10.48
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191920,-42.585441,-71.515022,293626.2,5282153.5,892.7973,1,0,0.9082694,-1.23,0.33,2.09,4.83,5.76,14.96
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191929,-42.588016,-71.509893,294055.6,5281880.1,828.8957,1,0,0.96317524,-1.83,0.0,1.83,4.26,5.2,17.55
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191930,-42.588303,-71.509321,294103.5,5281849.6,829.52185,1,0,0.9601126,-1.34,0.07,1.49,3.85,4.86,11.20
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191931,-42.588592,-71.508747,294151.6,5281818.9,834.3668,1,0,0.98678696,-1.68,0.11,1.87,4.19,5.05,13.38
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191932,-42.588881,-71.508172,294199.7,5281788.2,843.20715,1,0,0.96586263,-1.9,0.29,2.8,6.51,7.86,19.11
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191934,-42.589465,-71.507016,294296.5,5281726.2,882.7059,1,0,0.9765767,-1.27,1.64,4.23,7.3,8.46,15.09
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191935,-42.589754,-71.506441,294344.6,5281695.5,891.7852,1,0,0.9506984,-1.08,0.03,1.19,3.59,4.83,9.17
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191936,-42.590042,-71.505868,294392.6,5281664.9,893.51184,1,0,0.97786945,-0.74,1.01,3.29,5.65,6.4,13.28
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191964,-42.598124,-71.489844,295733.8,5280806.2,917.85156,1,0,0.96660954,-1.57,0.97,4.68,9.84,11.19,17.28
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191965,-42.598414,-71.489270,295781.9,5280775.4,924.1468,1,0,0.9556819,-1.94,0.11,2.32,5.61,7.82,5.74
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191966,-42.598705,-71.488694,295830.1,5280744.4,936.94635,1,0,0.96872836,-2.28,-0.44,1.16,3.22,4.04,8.80
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191967,-42.598994,-71.488122,295878.0,5280713.8,936.07306,1,0,0.98592484,-2.17,-0.03,2.02,4.26,5.05,8.66
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191968,-42.599282,-71.487550,295925.8,5280683.2,934.51013,1,0,0.98544925,-0.74,1.57,5.72,10.1,11.53,9.87
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191969,-42.599573,-71.486974,295974.0,5280652.3,947.2124,1,0,0.95537233,-2.95,-0.89,0.82,3.03,3.81,12.28
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191970,-42.599862,-71.486399,296022.1,5280621.5,954.1891,1,0,0.94874424,-2.65,-0.67,1.04,3.18,4.0,13.06
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191971,-42.600150,-71.485827,296070.0,5280590.9,953.00824,1,0,0.9767243,-1.87,0.03,1.79,4.04,4.94,13.62
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191972,-42.600437,-71.485257,296117.7,5280560.4,946.3173,1,0,0.9848232,-0.48,2.32,5.01,7.63,8.53,10.09
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191973,-42.600724,-71.484686,296165.5,5280529.9,941.97894,1,0,0.9878364,-1.23,0.26,2.05,5.76,7.18,11.99
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191982,-42.603335,-71.479506,296599.0,5280252.4,1035.2113,1,0,0.9694046,8.72,17.07,20.63,24.26,25.16,18.95
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191986,-42.604488,-71.477214,296790.7,5280129.9,1041.5844,1,0,0.93679476,-1.42,0.29,2.13,4.97,6.02,12.73
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191987,-42.604775,-71.476643,296838.5,5280099.4,1037.6083,1,0,0.9799925,-1.49,-0.03,1.42,3.59,4.38,14.26
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191988,-42.605060,-71.476074,296886.1,5280069.1,1025.6969,1,0,0.9677519,-1.19,0.0,1.19,3.1,3.93,12.38
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191989,-42.605350,-71.475500,296934.2,5280038.4,1032.228,1,0,0.955983,-1.68,-0.03,1.64,4.34,5.31,10.00
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191990,-42.605640,-71.474924,296982.4,5280007.5,1044.2399,1,0,0.9408664,-3.03,-0.67,1.38,4.08,4.97,12.01
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191997,-42.607664,-71.470906,297318.5,5279792.3,1084.225,1,0,0.92654866,-1.42,-0.18,1.01,2.54,3.1,4.85
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192061,-42.626124,-71.434239,300385.4,5277829.6,1164.6921,1,0,0.9122636,-2.17,0.22,2.77,6.25,7.41,17.12
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192062,-42.626415,-71.433661,300433.7,5277798.6,1179.6711,1,0,0.9484355,-2.54,-0.52,1.42,3.96,4.97,14.55
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192063,-42.626705,-71.433084,300482.0,5277767.8,1191.1333,1,0,0.9419479,-2.84,-0.52,1.68,4.6,5.69,13.96
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192064,-42.626995,-71.432506,300530.3,5277736.9,1204.3925,1,0,0.94449824,-1.49,0.82,3.44,6.47,7.33,14.90
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192065,-42.627287,-71.431926,300578.7,5277706.0,1222.0697,1,0,0.9251053,-2.65,-0.63,1.19,3.48,4.26,15.04
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192066,-42.627576,-71.431351,300626.9,5277675.2,1228.7659,1,0,0.9651872,-1.72,-0.22,1.23,3.18,3.96,10.91
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192067,-42.627863,-71.430776,300674.9,5277644.6,1230.8185,1,0,0.95291513,-1.64,-0.07,1.46,3.78,4.68,8.84
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192068,-42.628152,-71.430201,300723.0,5277613.9,1236.0522,1,0,0.93132913,-1.53,-0.22,1.04,2.65,3.25,7.63
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192069,-42.628440,-71.429625,300771.1,5277583.3,1240.7869,1,0,0.9298795,-1.27,-0.18,0.82,2.17,2.65,4.63
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192070,-42.628727,-71.429052,300819.0,5277552.8,1237.9955,1,0,0.94625235,-0.78,0.44,2.47,7.78,8.98,4.30
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192071,-42.629013,-71.428480,300866.8,5277522.4,1231.8116,1,0,0.9681025,0.71,8.64,14.15,18.01,19.05,9.42
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192072,-42.629298,-71.427909,300914.6,5277492.0,1222.7461,1,0,0.9683402,1.34,11.64,15.65,19.43,20.55,9.20
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192073,-42.629586,-71.427336,300962.5,5277461.5,1221.9279,1,0,0.950581,1.27,10.07,14.71,18.27,19.35,9.83
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192074,-42.629872,-71.426763,301010.4,5277431.0,1220.2168,1,0,0.9190378,-1.27,0.18,1.68,3.66,4.3,8.04
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192078,-42.631021,-71.424468,301202.3,5277308.8,1220.8021,1,0,0.9609872,-1.53,-0.07,1.38,3.59,4.56,3.55
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192079,-42.631308,-71.423894,301250.2,5277278.3,1221.1934,1,0,0.96422094,-1.53,-0.11,1.34,3.18,3.85,2.97
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192080,-42.631596,-71.423320,301298.2,5277247.7,1221.9844,1,0,0.9568153,-1.31,0.03,1.42,3.29,4.04,4.40
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192081,-42.631883,-71.422746,301346.2,5277217.1,1225.1694,1,0,0.96348447,-1.49,-0.18,1.04,2.77,3.4,4.72
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192082,-42.632171,-71.422172,301394.2,5277186.6,1226.0365,1,0,0.96334314,-1.57,0.0,1.57,3.7,4.49,4.68
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192083,-42.632458,-71.421598,301442.2,5277156.0,1227.7651,1,0,0.9588852,-1.19,0.41,2.2,4.75,5.65,4.05
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192084,-42.632745,-71.421024,301490.2,5277125.4,1229.9491,1,0,0.9574884,-1.34,-0.18,0.93,2.43,3.07,2.04
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192085,-42.633032,-71.420451,301538.0,5277094.9,1227.4869,1,0,0.9680487,-1.31,-0.11,1.01,2.54,3.14,4.60
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192086,-42.633318,-71.419879,301585.9,5277064.5,1222.9739,1,0,0.9639105,-1.04,0.41,1.98,4.49,5.54,2.53
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192087,-42.633605,-71.419306,301633.7,5277034.0,1221.2406,1,0,0.96472645,-0.59,0.74,3.89,8.53,9.62,2.82
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192088,-42.633893,-71.418732,301681.8,5277003.4,1224.9237,1,0,0.9648632,-1.46,0.03,1.57,3.85,4.75,8.23
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192089,-42.634182,-71.418155,301729.9,5276972.6,1235.4446,1,0,0.9554101,-2.43,-0.59,1.04,2.99,3.7,9.77
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192090,-42.634470,-71.417581,301778.0,5276942.0,1240.0518,1,0,0.9459137,-0.78,1.01,5.05,10.37,11.71,7.51
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192091,-42.634755,-71.417010,301825.7,5276911.6,1231.9685,1,0,0.95653355,-1.19,0.37,2.09,4.9,5.99,15.06
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192092,-42.635043,-71.416436,301873.6,5276881.1,1234.6292,1,0,0.96363765,-1.19,0.44,2.58,11.75,13.51,14.35
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192093,-42.635331,-71.415862,301921.7,5276850.4,1239.4556,1,0,0.9592099,-1.34,-0.11,1.16,2.99,3.78,9.19
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192094,-42.635619,-71.415288,301969.7,5276819.8,1242.5977,1,0,0.95945764,-1.31,-0.14,0.97,2.54,3.18,3.00
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192095,-42.635906,-71.414714,302017.6,5276789.2,1244.885,1,0,0.9607488,-1.38,-0.14,1.01,2.54,3.14,3.95
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192096,-42.636195,-71.414139,302065.6,5276758.5,1250.296,1,0,0.9639859,-1.64,-0.29,0.93,2.54,3.14,7.36
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192097,-42.636483,-71.413565,302113.7,5276727.9,1255.5804,1,0,0.9629543,-1.94,-0.18,1.49,4.45,5.8,10.30
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192098,-42.636772,-71.412989,302161.8,5276697.1,1263.7913,1,0,0.9498845,-1.38,-0.22,0.82,2.24,2.8,8.19
