sitio,shot,este,norte,rh95,cover,pai,NDVI,EVI,NDMI,NBR
Estepa,346880200100042829,322359.2,5261731.8,4.82,0.11159753,0.23669286,0.30960071086883545,0.1707407683134079,-0.08764982968568802,0.030088599771261215
Estepa,346880200100042854,323516.9,5262555.4,3.02,0.11650769,0.24778056,0.29903703927993774,0.16717202961444855,-0.17454282939434052,-0.061674077063798904
Estepa,346880200100042862,323886.3,5262819.0,2.61,0.008342702,0.01675555,0.22840791940689087,0.12792335450649261,-0.12964613735675812,-0.02954547293484211
Estepa,346880200100042884,324905.5,5263545.4,4.93,0.18915579,0.4194625,0.43550464510917664,0.24875085055828094,-0.03751922771334648,0.08049750328063965
Estepa,346880200100042890,325184.8,5263743.9,3.77,0.0050162384,0.010057779,0.34696486592292786,0.2015952169895172,-0.039619266986846924,0.09346535801887512
Estepa,346880200100042921,326620.2,5264766.2,2.09,0.03100146,0.06298655,0.44581878185272217,0.26273787021636963,-0.0843433141708374,0.06567773222923279
Estepa,346880200100042932,327126.9,5265128.1,3.4,0.12206587,0.26040637,0.2813344895839691,0.14896540343761444,-0.19656790792942047,-0.09197850525379181
Estepa,346880200100042953,328099.0,5265820.5,2.91,0.12870052,0.2755828,0.18027670681476593,0.10138005018234253,-0.20867009460926056,-0.14350886642932892
Estepa,346880200100042971,328932.0,5266413.9,2.42,0.01228642,0.024725381,0.20757323503494263,0.10535689443349838,-0.23174381256103516,-0.1871553361415863
Estepa,346880200100042997,330139.9,5267273.5,3.17,0.06257115,0.12923822,0.19385528564453125,0.09959015995264053,-0.24185268580913544,-0.18048781156539917
Estepa,346880200100043020,331203.0,5268031.9,2.5,0.03211388,0.06528406,0.197987362742424,0.10468399524688721,-0.22518102824687958,-0.15932685136795044
Estepa,346880200100043024,331387.8,5268163.8,3.14,0.030027032,0.06097622,0.18560154736042023,0.10323618352413177,-0.18429216742515564,-0.1070423573255539
Estepa,346880300100041694,319398.2,5258827.7,14.95,0.8586625,3.9308205,0.8716471195220947,0.5731410980224609,0.33836838603019714,0.6384193897247314
Estepa,346880300100041695,319444.4,5258860.6,4.93,0.02915515,0.05917909,0.8726902008056641,0.5767015814781189,0.33629077672958374,0.6247683167457581
Estepa,346880300100041696,319490.7,5258893.6,3.02,0.0056519886,0.011336111,0.9160139560699463,0.6732121706008911,0.422608882188797,0.69797682762146
Estepa,346880300100041697,319536.6,5258926.5,2.95,0.009504789,0.019100688,0.9160995483398438,0.6672414541244507,0.43198883533477783,0.7135279178619385
Estepa,346880300100041698,319582.7,5258959.4,3.92,0.0146949245,0.029608397,0.9032658338546753,0.6232288479804993,0.40764671564102173,0.6986140012741089
Estepa,346880300100041699,319628.6,5258992.3,13.27,0.76692057,2.9205687,0.9004220962524414,0.6575143337249756,0.41782504320144653,0.6943771243095398
Estepa,346880300100041710,320137.0,5259355.0,2.69,0.012632298,0.025425872,0.33953893184661865,0.20334236323833466,0.020639849826693535,0.10957834124565125
Estepa,346880300100041711,320182.0,5259387.4,3.06,0.01283777,0.025842128,0.39702609181404114,0.21869753301143646,-0.06369634717702866,0.04146658629179001
Estepa,346880300100041712,320227.8,5259420.1,3.02,0.06863994,0.14222966,0.4618968963623047,0.2660781145095825,-0.04089571535587311,0.09560272842645645
Estepa,346880300100041713,320274.3,5259453.2,6.5,0.2568846,0.59401506,0.31834521889686584,0.2012522965669632,-0.06719028204679489,0.03687542304396629
Estepa,346880300100041717,320460.4,5259585.6,2.76,0.035604455,0.072510324,0.2387281209230423,0.13876062631607056,-0.1319916695356369,-0.04826037958264351
Estepa,346880300100041740,321524.3,5260343.3,3.02,0.050744355,0.10416012,0.3450084626674652,0.1987701803445816,-0.08904431015253067,0.01957768201828003
Estepa,346880300100041741,321570.3,5260376.1,4.48,0.18812604,0.4169193,0.3174249529838562,0.18193118274211884,-0.10970208048820496,0.00046602345537394285
Estepa,346880300100041751,322030.2,5260704.4,2.54,0.03681156,0.07501543,0.3888455033302307,0.19555823504924774,-0.17004908621311188,-0.07183679193258286
Estepa,346880300100041769,322908.2,5261330.1,2.5,0.06963863,0.14437574,0.2641431391239166,0.1435173600912094,-0.14664866030216217,-0.06432594358921051
Estepa,346880300100041770,322954.1,5261362.8,4.74,0.12634361,0.2701768,0.25077900290489197,0.14893847703933716,-0.13243108987808228,-0.053910061717033386
Estepa,346880300100041771,322999.8,5261395.5,3.28,0.1805089,0.3982335,0.38727590441703796,0.23536191880702972,-0.11616555601358414,-0.010294942185282707
Estepa,346880300100041773,323092.3,5261461.4,2.24,0.03510476,0.07147423,0.23714327812194824,0.12584221363067627,-0.19102290272712708,-0.12178199738264084
Estepa,346880300100041775,323183.5,5261526.7,2.54,0.011057298,0.022238031,0.22382184863090515,0.12829861044883728,-0.17161825299263,-0.09206195175647736
Estepa,346880300100041778,323320.9,5261624.8,4.22,0.041112628,0.083967105,0.32478490471839905,0.17395302653312683,-0.2040809988975525,-0.10910706967115402
Estepa,346880300100041779,323368.2,5261658.2,3.47,0.008475784,0.01702397,0.20010535418987274,0.1164729967713356,-0.20835919678211212,-0.10816455632448196
Estepa,346880300100041780,323414.4,5261691.1,2.8,0.045734238,0.093630865,0.18476000428199768,0.10903962701559067,-0.23018687963485718,-0.14583611488342285
Estepa,346880300100041781,323460.5,5261723.9,3.43,0.007402387,0.014859959,0.20148615539073944,0.12193310260772705,-0.18402130901813507,-0.08671204745769501
Estepa,346880300100041786,323693.3,5261889.2,3.4,0.113238394,0.24039012,0.29433614015579224,0.1625761240720749,-0.15911154448986053,-0.08523152768611908
Estepa,346880300100041787,323739.9,5261922.3,3.28,0.10533773,0.22264528,0.29824402928352356,0.16862989962100983,-0.1552693247795105,-0.07724505662918091
Estepa,346880300100041788,323786.5,5261955.3,2.95,0.068320915,0.1415446,0.3171444237232208,0.1828841120004654,-0.16149166226387024,-0.08132067322731018
Estepa,346880300100041790,323879.6,5262021.4,2.87,0.11691025,0.2486911,0.25802409648895264,0.14680826663970947,-0.15473082661628723,-0.08244865387678146
Estepa,346880300100041791,323926.0,5262054.4,2.87,0.08459603,0.1767967,0.24922755360603333,0.14479869604110718,-0.1359516680240631,-0.06431329995393753
Estepa,346880300100041798,324250.5,5262285.4,4.03,0.09588546,0.20162077,0.3119513988494873,0.17174623906612396,-0.16696347296237946,-0.0770210325717926
Estepa,346880300100041806,324623.5,5262550.5,3.02,0.032611232,0.066312015,0.22908514738082886,0.13847483694553375,-0.14919406175613403,-0.04208979383111
Estepa,346880300100041807,324669.6,5262583.4,3.32,0.013667642,0.027524212,0.19302327930927277,0.12764716148376465,-0.12594395875930786,-0.002084572333842516
Estepa,346880300100041819,325214.8,5262974.9,4.89,0.29966077,0.71268547,0.3062423765659332,0.18519499897956848,-0.050713911652565,0.04764517769217491
Estepa,346880300100041829,325673.5,5263302.8,8.37,0.3837898,0.9689235,0.5293164849281311,0.3185117542743683,0.009094183333218098,0.2087281346321106
Estepa,346880300100041830,325719.8,5263335.7,2.16,0.016383404,0.033038776,0.3174819350242615,0.17600899934768677,-0.18075965344905853,-0.048340510576963425
Estepa,346880300100041831,325766.1,5263368.7,2.35,0.037173513,0.07576721,0.28382158279418945,0.1572193056344986,-0.20858904719352722,-0.10927081853151321
Estepa,346880300100041833,325859.2,5263434.9,3.21,0.04433604,0.0907023,0.500654935836792,0.3100370168685913,-0.041904088109731674,0.15807880461215973
Estepa,346880300100041846,326466.8,5263865.9,3.62,0.008219115,0.016506303,0.6330822110176086,0.3523307144641876,0.06574518978595734,0.2653506100177765
Estepa,346880300100041849,326604.3,5263964.2,2.91,0.073136955,0.1519115,0.24818256497383118,0.12810426950454712,-0.16875693202018738,-0.07264873385429382
Estepa,346880300100041850,326650.1,5263997.0,2.72,0.0078896405,0.01584199,0.23101109266281128,0.11928580701351166,-0.17899984121322632,-0.10378842800855637
Estepa,346880300100041860,327111.6,5264326.2,2.99,0.080811664,0.168544,0.21321485936641693,0.11175478994846344,-0.23820342123508453,-0.17883232235908508
Estepa,346880300100041873,327712.1,5264754.6,3.1,0.08148064,0.17000036,0.24769002199172974,0.12788154184818268,-0.2359585016965866,-0.1795152723789215
Estepa,346880300100041886,328315.4,5265184.0,2.28,0.015748631,0.03174845,0.20124369859695435,0.11704134941101074,-0.16339579224586487,-0.07956859469413757
Estepa,346880300100041910,329425.3,5265974.8,4.82,0.12428099,0.26545912,0.4754965603351593,0.2645830512046814,0.01700221188366413,0.13343097269535065
Estepa,346880300100041918,329796.0,5266238.8,3.73,0.005285264,0.01059862,0.21623803675174713,0.10645011067390442,-0.22781096398830414,-0.1719113141298294
Estepa,346880300100041925,330120.8,5266470.1,2.46,0.064970545,0.13436429,0.2754400372505188,0.18187829852104187,-0.18004365265369415,-0.08121088147163391
Estepa,346880300100041934,330539.5,5266768.0,2.65,0.04939982,0.10132899,0.2048928439617157,0.10187459737062454,-0.25196123123168945,-0.2041286677122116
Estepa,346880300100041937,330678.2,5266866.8,2.57,0.058312133,0.12017064,0.18907834589481354,0.09954202175140381,-0.23403197526931763,-0.18971535563468933
Estepa,346880300100041938,330724.4,5266899.8,5.57,0.25746498,0.59557885,0.2272050678730011,0.12318163365125656,-0.2067079246044159,-0.14875109493732452
Estepa,346880300100041944,331003.1,5267098.2,2.09,0.0061327396,0.012303324,0.2151813805103302,0.10676327347755432,-0.2558802366256714,-0.20460103452205658
Estepa,346880300100041946,331095.6,5267164.1,2.61,0.053427257,0.10982143,0.28887447714805603,0.15315955877304077,-0.21704357862472534,-0.12970900535583496
Estepa,346880300100041950,331281.6,5267296.5,4.26,0.20352393,0.4552352,0.16974808275699615,0.08844999223947525,-0.2142401933670044,-0.16261659562587738
Estepa,346880300100041952,331374.9,5267362.8,3.58,0.16439554,0.3592726,0.16882038116455078,0.08879940211772919,-0.21319667994976044,-0.16419710218906403
Estepa,346880300100041955,331514.7,5267462.3,2.43,0.027811999,0.05641386,0.21378573775291443,0.11821886897087097,-0.23296448588371277,-0.16782155632972717
Estepa,346880300100041958,331653.4,5267561.2,4.63,0.16691713,0.36531964,0.16797862946987152,0.09024392068386078,-0.22014456987380981,-0.16253545880317688
Estepa,346880300100041988,333039.7,5268550.7,2.16,0.005241842,0.010511315,0.16569170355796814,0.08373647928237915,-0.2497590184211731,-0.20734857022762299
Estepa,346880300100041991,333178.2,5268649.5,2.46,0.084853485,0.1773594,0.18819862604141235,0.08993171155452728,-0.2658015191555023,-0.22193977236747742
Estepa,346880300100041996,333408.9,5268814.1,2.31,0.039384358,0.080365285,0.16648896038532257,0.08509054780006409,-0.22989487648010254,-0.18910786509513855
Estepa,346880500100041603,319143.7,5257746.9,12.63,0.6297985,1.9909974,0.7894884347915649,0.4917926788330078,0.25585100054740906,0.5277607440948486
Estepa,346880500100041604,319190.2,5257779.9,4.52,0.008413456,0.016898278,0.7347413897514343,0.4665011763572693,0.23029769957065582,0.4741908609867096
Estepa,346880500100041607,319330.8,5257879.7,16.55,0.92305076,5.1776505,0.9015724658966064,0.726494550704956,0.3982135057449341,0.6834467053413391
Estepa,346880500100041615,319701.4,5258143.5,7.84,0.3355911,0.8182014,0.8135983943939209,0.5749461650848389,0.22783797979354858,0.4960525929927826
Estepa,346880500100041616,319747.6,5258176.4,6.27,0.13742802,0.29573137,0.4400690793991089,0.336436927318573,0.14609397947788239,0.33500611782073975
Estepa,346880500100041617,319793.2,5258209.0,4.67,0.09082181,0.190452,0.6064552068710327,0.4147197902202606,0.17682179808616638,0.3803062438964844
Estepa,346880500100041618,319839.0,5258241.7,12.51,0.8369605,3.644415,0.8846418261528015,0.6217243671417236,0.36981186270713806,0.652545690536499
Estepa,346880500100041619,319885.6,5258274.8,5.86,0.29065242,0.6871545,0.4503694772720337,0.2881236672401428,0.016006052494049072,0.1968672275543213
Estepa,346880500100041620,319931.5,5258307.6,8.37,0.23613164,0.5389205,0.5702788233757019,0.3639768064022064,0.08501923084259033,0.2836732864379883
Estepa,346880500100041621,319976.6,5258340.0,6.72,0.4467395,1.1849424,0.5579432845115662,0.3534811735153198,0.11896063387393951,0.32969987392425537
Estepa,346880500100041622,320022.4,5258372.7,5.08,0.21910557,0.4947987,0.3652664124965668,0.24719111621379852,0.01497715525329113,0.1629795879125595
Estepa,346880500100041629,320345.0,5258602.7,2.91,0.09001155,0.18866993,0.3454740643501282,0.20102757215499878,0.055760458111763,0.21537476778030396
Estepa,346880500100041630,320390.7,5258635.3,5.45,0.18058278,0.39843097,0.3589395582675934,0.20647306740283966,0.08220184594392776,0.2677291929721832
Estepa,346880500100041631,320437.0,5258668.3,3.69,0.020859584,0.042161565,0.7813279032707214,0.4921826720237732,0.2420080453157425,0.5051131844520569
Estepa,346880500100041633,320528.3,5258733.6,16.62,0.5698874,1.6898519,0.7514412999153137,0.4675222635269165,0.20228368043899536,0.466997891664505
Estepa,346880500100041634,320575.2,5258766.9,5.9,0.21273546,0.47853866,0.5675507187843323,0.34562432765960693,0.09082015603780746,0.2848621904850006
Estepa,346880500100041635,320621.9,5258800.1,6.12,0.33680335,0.82185847,0.6266385316848755,0.42079970240592957,0.15981590747833252,0.37033283710479736
Estepa,346880500100041650,321317.2,5259295.2,3.4,0.08784942,0.18392241,0.4754898250102997,0.3057030141353607,0.015803661197423935,0.16047924757003784
Estepa,346880500100041651,321363.7,5259328.2,2.91,0.008237453,0.01654331,0.33846351504325867,0.20451462268829346,-0.04327612370252609,0.06616471707820892
Estepa,346880500100041652,321409.8,5259361.1,3.21,0.10803528,0.22869171,0.39027637243270874,0.23272554576396942,-0.04684395343065262,0.06862900406122208
Estepa,346880500100041653,321456.4,5259394.2,3.36,0.040891644,0.083506905,0.3679717183113098,0.21536725759506226,-0.03493272513151169,0.09392228722572327
Estepa,346880500100041654,321502.9,5259427.2,3.17,0.0140625425,0.028325222,0.377792626619339,0.233942911028862,0.010176870971918106,0.12473376840353012
Estepa,346880500100041660,321780.3,5259624.7,2.95,0.12514602,0.26744378,0.40029215812683105,0.24616111814975739,-0.04274751618504524,0.08534718304872513
Estepa,346880500100041665,322010.2,5259788.5,3.69,0.0126527585,0.025467385,0.3582877218723297,0.2305697798728943,-0.022343052551150322,0.07869473844766617
Estepa,346880500100041666,322056.7,5259821.6,3.55,0.013083533,0.026340194,0.3855023682117462,0.22658401727676392,-0.06099014729261398,0.05769835412502289
Estepa,346880500100041667,322102.8,5259854.4,3.13,0.02451459,0.049641717,0.37999555468559265,0.225259467959404,-0.0796668753027916,0.030429432168602943
Estepa,346880500100041668,322149.2,5259887.3,2.72,0.041039184,0.08381463,0.35547125339508057,0.19662830233573914,-0.09989234060049057,0.004207267891615629
Estepa,346880500100041669,322195.0,5259920.1,3.28,0.050493307,0.10363229,0.42263317108154297,0.24367573857307434,-0.07378197461366653,0.04203019663691521
Estepa,346880500100041670,322241.0,5259952.8,2.69,0.016168114,0.032601163,0.3748828172683716,0.20964489877223969,-0.12134376913309097,-0.032740917056798935
Estepa,346880500100041671,322286.7,5259985.5,2.65,0.018431844,0.037208535,0.3288717567920685,0.17573748528957367,-0.15097105503082275,-0.06733974069356918
Estepa,346880500100041672,322332.0,5260017.9,3.32,0.060971417,0.12582894,0.3116215467453003,0.17112286388874054,-0.15237748622894287,-0.07715816050767899
Estepa,346880500100041673,322377.4,5260050.4,2.76,0.04389649,0.089783356,0.46465811133384705,0.26438865065574646,-0.07258468121290207,0.049521323293447495
Estepa,346880500100041674,322423.3,5260083.1,4.07,0.115283914,0.24501647,0.6791393160820007,0.3813951313495636,0.06692089140415192,0.26718273758888245
Estepa,346880500100041675,322469.5,5260116.0,3.43,0.06033344,0.12447037,0.5579320192337036,0.34499701857566833,0.018254488706588745,0.1554117053747177
Estepa,346880500100041676,322516.6,5260149.4,5.82,0.12820706,0.27445647,0.38547447323799133,0.24277178943157196,-0.02926928550004959,0.10400012135505676
Estepa,346880500100041680,322803.1,5260351.8,3.92,0.10099937,0.21297276,0.21092475950717926,0.14575757086277008,-0.06430254131555557,0.04250813648104668
Estepa,346880500100041681,322850.1,5260385.1,2.5,0.027209273,0.05517454,0.19687610864639282,0.13176706433296204,-0.08186518400907516,0.02803998440504074
Estepa,346880500100041682,322896.7,5260418.3,2.13,0.014296982,0.028800864,0.19964231550693512,0.13293294608592987,-0.15242935717105865,-0.056091222912073135
Estepa,346880500100041683,322943.0,5260451.3,2.13,0.02479968,0.050226353,0.21161381900310516,0.14076991379261017,-0.15940159559249878,-0.07101123034954071
Estepa,346880500100041684,322988.9,5260484.1,2.2,0.023817893,0.048213728,0.19554132223129272,0.1239803358912468,-0.17095071077346802,-0.08236026763916016
Estepa,346880500100041685,323034.5,5260516.8,2.87,0.0507949,0.104267746,0.20413988828659058,0.1282951384782791,-0.15779529511928558,-0.06540849059820175
Estepa,346880500100041686,323079.9,5260549.3,3.02,0.019496297,0.0393787,0.20795565843582153,0.12743237614631653,-0.16014307737350464,-0.07533454895019531
Estepa,346880500100041687,323125.2,5260581.8,3.06,0.034525726,0.0702748,0.249123677611351,0.14872866868972778,-0.15227480232715607,-0.06765595823526382
Estepa,346880500100041688,323170.7,5260614.4,2.27,0.016694508,0.033671584,0.29038694500923157,0.1587621569633484,-0.16408485174179077,-0.08005222678184509
