archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071985,-42.804810,-71.205806,319636.9,5258500.6,1375.4121,1,0,0.9616233,-3.81,-0.97,1.41,4.44,5.64
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071986,-42.804532,-71.205251,319681.4,5258532.7,1347.3712,1,0,0.967674,-1.6,1.0,3.73,7.88,9.52
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071987,-42.804250,-71.204687,319726.7,5258565.2,1331.0029,1,0,0.96343523,4.29,7.35,9.67,12.32,13.22
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071988,-42.803967,-71.204118,319772.4,5258597.8,1319.817,1,0,0.96404153,4.14,7.17,9.78,13.33,14.38
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071989,-42.803677,-71.203528,319819.8,5258631.3,1333.6676,1,0,0.95383936,-1.86,0.44,2.91,6.08,7.2
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071990,-42.803389,-71.202947,319866.5,5258664.5,1337.5591,1,0,0.96717376,-4.63,-1.19,0.93,4.1,6.27
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071991,-42.803106,-71.202379,319912.1,5258697.1,1325.4583,1,0,0.9610771,-0.63,2.16,4.89,8.14,9.22
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071992,-42.802821,-71.201804,319958.3,5258730.1,1322.1516,1,0,0.95855874,-0.74,1.49,4.22,7.32,8.21
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071993,-42.802536,-71.201230,320004.4,5258762.9,1317.1122,1,0,0.94085497,4.1,7.39,9.48,12.1,13.26
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071994,-42.802250,-71.200654,320050.7,5258795.9,1315.1917,1,0,0.93554544,4.4,8.66,11.73,14.56,15.46
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071995,-42.801961,-71.200067,320097.8,5258829.2,1325.3839,1,0,0.9255716,-3.06,-0.03,2.8,7.02,8.33
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071996,-42.801660,-71.199443,320148.0,5258864.1,1379.9626,0,0,1.983836,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071997,-42.801386,-71.198904,320191.3,5258895.6,1333.9835,1,0,0.94612783,-1.15,0.7,3.02,6.16,7.17
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071998,-42.801103,-71.198336,320236.9,5258928.2,1322.3284,1,0,0.95035243,1.79,6.61,12.55,16.69,17.85
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100071999,-42.800816,-71.197753,320283.8,5258961.4,1328.079,0,0,0.80431086,-1.71,0.26,2.35,4.59,5.11
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072000,-42.800531,-71.197181,320329.7,5258994.2,1321.1718,0,0,0.7391529,-0.52,0.74,2.24,3.99,4.37
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072001,-42.800245,-71.196604,320376.1,5259027.2,1320.2013,0,0,0.7886154,-0.56,1.27,3.69,6.16,6.72
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072002,-42.799957,-71.196018,320423.2,5259060.5,1329.6089,1,0,0.9396152,-3.06,-0.52,1.56,4.89,6.12
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072003,-42.799670,-71.195437,320469.8,5259093.6,1332.958,1,0,0.9372168,3.51,8.33,11.58,14.86,15.91
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072004,-42.799377,-71.194839,320517.9,5259127.4,1357.2898,1,0,0.9229221,-1.64,-0.11,1.41,3.58,4.4
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072005,-42.799087,-71.194250,320565.2,5259160.8,1369.5964,1,0,0.9317013,-1.45,1.64,7.58,13.07,14.3
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072006,-42.798795,-71.193654,320613.1,5259194.5,1390.9637,1,0,0.9512416,-2.27,-0.11,1.94,4.66,5.67
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072007,-42.798507,-71.193069,320660.1,5259227.8,1398.9572,1,0,0.9345531,-1.6,-0.07,1.45,3.81,4.74
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072008,-42.798221,-71.192492,320706.5,5259260.8,1398.6576,1,0,0.9409048,-1.64,-0.03,1.6,3.95,4.85
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072009,-42.797937,-71.191920,320752.5,5259293.5,1391.2177,1,0,0.9337136,-1.64,-0.22,1.12,3.17,4.14
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072010,-42.797653,-71.191350,320798.2,5259326.2,1381.1587,1,0,0.9457963,-1.68,-0.29,0.97,2.61,3.25
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072011,-42.797373,-71.190787,320843.5,5259358.6,1362.9722,1,0,0.95034057,-1.53,-0.18,1.12,2.8,3.47
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072012,-42.797091,-71.190222,320888.8,5259391.0,1347.2058,1,0,0.9482029,-1.45,-0.22,0.93,2.54,3.13
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072013,-42.796808,-71.189654,320934.5,5259423.7,1335.9438,1,0,0.95885587,-1.15,-0.14,0.85,2.2,2.76
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072014,-42.796523,-71.189078,320980.8,5259456.5,1332.6403,1,0,0.9571177,-1.15,0.0,1.12,2.91,3.69
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072015,-42.796235,-71.188493,321027.8,5259489.8,1341.0222,1,0,0.9558718,-1.79,-0.22,1.27,3.21,3.95
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072016,-42.795948,-71.187911,321074.6,5259522.9,1345.3032,1,0,0.94910896,-1.56,0.26,2.16,5.04,6.23
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072017,-42.795659,-71.187326,321121.6,5259556.2,1353.544,1,0,0.92602396,-2.95,-0.48,1.79,4.81,5.79
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072018,-42.795374,-71.186749,321168.0,5259589.1,1352.5774,1,0,0.9278235,-2.09,0.0,2.05,4.85,5.79
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072019,-42.795089,-71.186175,321214.1,5259621.9,1347.224,1,0,0.935379,-1.49,0.29,2.12,4.74,5.75
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072020,-42.794805,-71.185601,321260.2,5259654.7,1342.3312,1,0,0.94167626,-1.86,0.0,1.86,4.59,5.82
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072021,-42.794520,-71.185026,321306.4,5259687.6,1337.872,1,0,0.9589928,-2.24,-0.14,1.86,4.89,6.05
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072022,-42.794233,-71.184445,321353.1,5259720.7,1342.0483,1,0,0.9447869,-2.76,-0.33,2.01,5.56,7.09
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072023,-42.793946,-71.183862,321400.0,5259753.8,1347.8978,1,0,0.94676214,-2.57,-0.18,2.12,5.56,6.87
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072024,-42.793659,-71.183281,321446.7,5259786.9,1351.1726,1,0,0.9445904,-2.76,-0.41,1.9,5.04,6.2
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072025,-42.793375,-71.182709,321492.6,5259819.6,1343.433,1,0,0.94977707,-2.12,-0.37,1.3,3.66,4.7
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072026,-42.793091,-71.182135,321538.7,5259852.4,1338.2874,1,0,0.95753145,-1.53,0.0,1.53,3.69,4.52
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072027,-42.792807,-71.181561,321584.8,5259885.2,1333.2472,1,0,0.95747757,-1.23,0.07,1.45,3.77,4.89
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072028,-42.792519,-71.180979,321631.7,5259918.3,1338.5715,1,0,0.9543166,-0.89,1.6,3.88,6.35,7.28
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072029,-42.792235,-71.180405,321677.8,5259951.1,1334.1354,1,0,0.9497114,-1.38,0.07,1.6,4.18,5.37
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072030,-42.791952,-71.179834,321723.7,5259983.8,1325.4269,1,0,0.9523705,-1.75,-0.18,1.27,3.21,3.95
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072031,-42.791667,-71.179261,321769.7,5260016.6,1319.474,1,0,0.95672536,-1.68,-0.14,1.27,3.36,4.25
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072032,-42.791383,-71.178686,321815.9,5260049.4,1315.8881,1,0,0.95316935,-1.83,-0.22,1.27,3.39,4.29
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072033,-42.791101,-71.178120,321861.4,5260081.9,1302.1564,1,0,0.9084026,-1.49,-0.03,1.38,3.43,4.14
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072034,-42.790819,-71.177554,321906.9,5260114.3,1287.7317,0,0,0.8592849,-1.6,-0.22,1.08,2.83,3.43
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072035,-42.790245,-71.176109,322023.4,5260181.2,2318.1538,0,0,0.8848989,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072036,-42.789952,-71.175508,322071.7,5260215.0,2345.548,0,0,0.90046954,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072037,-42.789662,-71.174917,322119.2,5260248.5,2361.0105,0,0,0.91621536,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072038,-42.789378,-71.174346,322165.1,5260281.1,2352.9802,0,0,0.78796124,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072039,-42.789407,-71.174712,322135.3,5260277.2,1232.8497,0,0,0.73542094,-0.85,0.33,1.75,3.58,3.95
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072040,-42.789119,-71.174127,322182.3,5260310.4,1241.4456,1,0,0.9454949,-1.53,-0.03,1.41,3.51,4.25
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072041,-42.788836,-71.173558,322228.1,5260343.1,1232.0621,1,0,0.9508186,-2.24,-0.26,1.53,4.03,5.08
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072042,-42.788553,-71.172988,322273.8,5260375.7,1222.8462,1,0,0.93218285,-1.27,-0.14,0.93,2.42,3.06
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072043,-42.788256,-71.172378,322322.9,5260409.9,1261.4125,0,0,0.7536191,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072044,-42.787982,-71.171833,322366.6,5260441.5,1222.2759,0,0,0.8309163,0.03,1.19,2.54,3.88,4.1
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072045,-42.787695,-71.171253,322413.3,5260474.6,1225.4073,1,0,0.9496395,-1.6,-0.11,1.3,3.32,4.14
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072046,-42.787407,-71.170668,322460.3,5260507.8,1234.5652,0,0,0.7519302,-0.7,0.29,1.38,2.8,3.13
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072047,-42.787109,-71.170054,322509.7,5260542.2,1278.5233,0,0,-2.7675898,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072048,-42.786824,-71.169477,322556.1,5260575.1,1277.9465,0,0,-0.42176652,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072049,-42.786538,-71.168900,322602.5,5260608.0,1277.5808,0,0,4.486285,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072050,-42.786253,-71.168323,322648.9,5260640.9,1276.8972,0,0,-30.209469,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072051,-42.785958,-71.167717,322697.5,5260675.0,1309.7446,0,0,0.6105484,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072052,-42.785669,-71.167132,322744.6,5260708.2,1319.0422,0,0,0.5158809,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072053,-42.785401,-71.166607,322786.8,5260739.1,1257.1425,0,0,0.4484233,-0.56,0.56,1.75,3.02,3.32
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072054,-42.785116,-71.166033,322832.9,5260771.9,1252.3127,1,0,0.939926,-1.64,-0.26,1.04,2.8,3.47
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072055,-42.784833,-71.165463,322878.7,5260804.6,1243.9943,1,0,0.9396834,-1.64,-0.18,1.19,3.1,3.84
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072056,-42.784550,-71.164894,322924.4,5260837.2,1233.1947,0,0,0.73160374,-0.44,0.67,1.86,3.21,3.47
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072057,-42.784267,-71.164324,322970.2,5260869.9,1223.7509,0,0,0.7127321,-1.08,0.14,1.45,2.95,3.32
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072058,-42.783969,-71.163711,323019.6,5260904.2,1266.0067,0,0,-0.029949693,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072059,-42.783683,-71.163134,323065.9,5260937.2,1265.1249,0,0,-1.3754537,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072060,-42.783397,-71.162556,323112.4,5260970.2,1265.5416,0,0,0.33648705,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072061,-42.783111,-71.161978,323158.8,5261003.1,1265.492,0,0,0.065156214,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072062,-42.782825,-71.161400,323205.3,5261036.1,1265.6735,0,0,-0.76959383,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072063,-42.782539,-71.160823,323251.7,5261069.1,1265.5118,0,0,1.6909813,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072064,-42.782253,-71.160245,323298.2,5261102.1,1265.3683,0,0,-0.7575958,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072065,-42.781967,-71.159668,323344.6,5261135.1,1264.9285,0,0,8.537682,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072066,-42.781224,-71.157721,323501.7,5261221.6,2891.0403,0,0,0.8944387,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072067,-42.780944,-71.157162,323546.7,5261253.8,2868.6882,0,0,0.9229835,0.56,2.76,5.45,8.1,8.55
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072068,-42.780636,-71.156519,323598.4,5261289.4,2946.429,0,0,0.89184904,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072069,-42.780343,-71.155920,323646.5,5261323.2,2971.2751,0,0,0.8995125,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0110,351000600100072070,-42.780053,-71.155332,323693.8,5261356.6,2984.1028,0,0,0.9383313,0.0,0.0,0.0,0.0,0.0
