aoi,granule,acquisition_datetime,beam,longitude,latitude,delta_time,rgt,cycle,region,version,revision,orbit_number,sc_orient,segment_id_beg,segment_id_end,h_te_best_fit_m,h_te_uncertainty_m,h_canopy_m,h_canopy_uncertainty_m,h_max_canopy_m,canopy_openness_m,rh50_m,rh75_m,rh90_m,rh95_m,rh98_m,rh100_m,n_ca_photons,n_te_photons,segment_landcover,segment_snowcover,cloud_flag_atm,msw_flag,night_flag,terrain_flg,year,month,season,landcover_label,qa_valid_height,qa_operational,qa_uncertainty_available,qa_conservative,uncertainty_ratio,height_class,segment_key,este_utm19s,norte_utm19s,aoi_normalizado,nivel,dentro_aoi,fuera_del_borde_m,fecha,extremo_3iqr
BOSQUE_NW_02(3),ATL08_20210216151542_08341009_007_01.h5,2021-02-16T15:15:42Z,gt3r,-71.57543182373047,-42.66132736206055,98723988.29305968,834.0,10.0,9.0,007,01,13518.0,1.0,1239070.0,1239074.0,858.9319458007812,9.875677108764648,10.45806884765625,9.176292419433594,11.27423095703125,2.9233808517456055,,,,,,,112.0,87.0,116.0,1.0,0.0,0.0,0.0,0.0,2021,2,Verano,Bosque cerrado desconocido,1,1,1,1,0.877436604511366,10–20 m,834_gt3r_1239070,288925.6,5273577.2,BOSQUE_NW_02,conservador,SI,,2021-02-16,NO
BOSQUE_NW_02(3),ATL08_20210216151542_08341009_007_01.h5,2021-02-16T15:15:42Z,gt3r,-71.57554626464844,-42.66222381591797,98723988.30709922,834.0,10.0,9.0,007,01,13518.0,1.0,1239075.0,1239079.0,857.2200317382812,11.428193092346191,11.97259521484375,9.590606689453125,13.42108154296875,3.0713813304901123,,,,,,,101.0,75.0,116.0,1.0,0.0,0.0,0.0,0.0,2021,2,Verano,Bosque cerrado desconocido,1,1,1,1,0.8010465999520797,10–20 m,834_gt3r_1239075,288919.3,5273477.4,BOSQUE_NW_02,conservador,SI,,2021-02-16,NO
BOSQUE_NW_02(3),ATL08_20210216151542_08341009_007_01.h5,2021-02-16T15:15:42Z,gt3r,-71.57646942138672,-42.66938018798828,98723988.41986084,834.0,10.0,9.0,007,01,13518.0,1.0,1239115.0,1239119.0,843.619384765625,7.272586822509766,9.9681396484375,8.747401237487793,12.54461669921875,2.854835033416748,,,,,,,83.0,116.0,126.0,1.0,0.0,0.0,0.0,0.0,2021,2,Verano,Bosque abierto desconocido,1,1,1,1,0.8775359842454598,5–10 m,834_gt3r_1239115,288867.9,5272680.4,BOSQUE_NW_02,conservador,SI,,2021-02-16,NO
BOSQUE_NW_02(3),ATL08_20210216151542_08341009_007_01.h5,2021-02-16T15:15:42Z,gt3r,-71.57672119140625,-42.67116928100586,98723988.44809537,834.0,10.0,9.0,007,01,13518.0,1.0,1239125.0,1239129.0,846.6751708984375,3.919257164001465,12.90692138671875,5.409153461456299,13.96441650390625,3.482876777648926,,,,,,,80.0,216.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,2,Verano,Arbustos,1,1,1,1,0.41908936293842536,10–20 m,834_gt3r_1239125,288853.3,5272481.0,BOSQUE_NW_02,conservador,SI,,2021-02-16,NO
BOSQUE_NW_02(3),ATL08_20210216151542_08341009_007_01.h5,2021-02-16T15:15:42Z,gt3r,-71.57783508300781,-42.67921829223633,98723988.57486376,834.0,10.0,9.0,007,01,13518.0,1.0,1239170.0,1239174.0,913.6080932617188,57.14535140991211,14.92816162109375,14.440874099731445,18.47100830078125,4.247243881225586,,,,,,,149.0,16.0,116.0,1.0,0.0,0.0,0.0,0.0,2021,2,Verano,Bosque cerrado desconocido,1,1,1,1,0.9673578345592294,10–20 m,834_gt3r_1239170,288789.3,5271584.4,BOSQUE_NW_02,conservador,SI,,2021-02-16,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.47296905517578,-42.69396209716797,122480850.78574851,872.0,13.0,13.0,007,01,17717.0,0.0,1769674.0,1769678.0,1065.144775390625,17.75745391845703,6.3319091796875,12.903809547424316,7.3480224609375,1.6100053787231445,,,,,,,105.0,60.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,2.0379018683368355,5–10 m,872_gt1l_1769674,297429.7,5270204.0,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.47309112548828,-42.69306945800781,122480850.79980652,872.0,13.0,13.0,007,01,17717.0,0.0,1769679.0,1769683.0,1066.197265625,10.661490440368652,18.4261474609375,12.19878101348877,20.4256591796875,3.8556113243103027,,,,,,,117.0,100.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,0.6620364370441281,10–20 m,872_gt1l_1769679,297416.8,5270302.8,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.47482299804688,-42.679649353027344,122480851.01134728,872.0,13.0,13.0,007,01,17717.0,0.0,1769754.0,1769758.0,1053.0482177734375,9.846940994262695,5.453125,9.32654857635498,8.2965087890625,1.3533653020858765,,,,,,,130.0,107.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,1.7103126329132343,5–10 m,872_gt1l_1769754,297231.3,5271789.0,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.47494506835938,-42.67875289916992,122480851.02540192,872.0,13.0,13.0,007,01,17717.0,0.0,1769759.0,1769763.0,1055.6337890625,7.998054504394531,13.5179443359375,10.889726638793945,15.26171875,3.2729992866516113,,,,,,,154.0,132.0,30.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Herbáceas,1,1,1,1,0.8055756384381293,10–20 m,872_gt1l_1769759,297218.4,5271888.3,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.47505187988281,-42.677860260009766,122480851.03942402,872.0,13.0,13.0,007,01,17717.0,0.0,1769764.0,1769768.0,1055.758544921875,17.601966857910156,5.8572998046875,10.998344421386719,11.384033203125,1.5981535911560059,,,,,,,93.0,60.0,30.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Herbáceas,1,1,1,1,1.8777158055978158,5–10 m,872_gt1l_1769764,297206.7,5271987.1,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.47515869140625,-42.676963806152344,122480851.05350307,872.0,13.0,13.0,007,01,17717.0,0.0,1769769.0,1769773.0,1056.0909423828125,9.184849739074707,4.9320068359375,8.747957229614258,5.9349365234375,1.166908621788025,,,,,,,92.0,115.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,1.7737114972898052,2–5 m,872_gt1l_1769769,297195.0,5272086.4,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.47526550292969,-42.67606735229492,122480851.06765832,872.0,13.0,13.0,007,01,17717.0,0.0,1769774.0,1769778.0,1056.0750732421875,16.78046989440918,6.441650390625,12.373180389404297,11.8173828125,1.6980243921279907,,,,,,,94.0,63.0,116.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque cerrado desconocido,1,1,1,1,1.9208090534394542,5–10 m,872_gt1l_1769774,297183.4,5272185.7,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.47561645507812,-42.67338562011719,122480851.1097889,872.0,13.0,13.0,007,01,17717.0,0.0,1769789.0,1769793.0,1060.3563232421875,7.975305080413818,12.2545166015625,8.739130973815918,16.9234619140625,2.608534336090088,,,,,,,112.0,133.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,0.7131355122324159,10–20 m,872_gt1l_1769789,297145.9,5272482.7,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.47616577148438,-42.668907165527344,122480851.18036129,872.0,13.0,13.0,007,01,17717.0,0.0,1769814.0,1769818.0,1066.239990234375,50.98868942260742,11.3453369140625,31.596590042114258,12.1251220703125,2.941286325454712,,,,,,,103.0,21.0,114.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,1,1,2.784984728214674,10–20 m,872_gt1l_1769814,297086.3,5272978.7,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48336791992188,-42.611995697021484,122480852.07695071,872.0,13.0,13.0,007,01,17717.0,0.0,1770132.0,1770136.0,1108.191650390625,32.677513122558594,21.63671875,20.464597702026367,22.63916015625,6.105409622192383,,,,,,,98.0,34.0,112.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,0.9458272272465698,20–30 m,872_gt1l_1770132,296310.4,5279281.4,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48395538330078,-42.607521057128906,122480852.1473544,872.0,13.0,13.0,007,01,17717.0,0.0,1770157.0,1770161.0,1108.1873779296875,20.100553512573242,4.5106201171875,12.95317554473877,5.6243896484375,0.9288457632064819,,,,,,,118.0,55.0,126.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque abierto desconocido,1,1,1,1,2.8717061530811074,2–5 m,872_gt1l_1770157,296247.6,5279776.9,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48418426513672,-42.60573196411133,122480852.17552692,872.0,13.0,13.0,007,01,17717.0,0.0,1770167.0,1770171.0,1077.3204345703125,48.91439437866211,8.1265869140625,11.923248291015625,10.25439453125,1.821831226348877,,,,,,,96.0,22.0,126.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque abierto desconocido,1,1,1,1,1.4671901521637902,5–10 m,872_gt1l_1770167,296223.0,5279975.0,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48484802246094,-42.60036087036133,122480852.26006094,872.0,13.0,13.0,007,01,17717.0,0.0,1770197.0,1770201.0,946.824462890625,21.94188117980957,8.0128173828125,12.523838996887207,8.49072265625,1.8835554122924805,,,,,,,104.0,43.0,116.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque cerrado desconocido,1,1,1,1,1.562975717348913,5–10 m,872_gt1l_1770197,296151.0,5280569.9,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.4850845336914,-42.59857177734375,122480852.2882362,872.0,13.0,13.0,007,01,17717.0,0.0,1770207.0,1770211.0,952.3468627929688,31.604408264160156,9.129150390625,10.870572090148926,9.63018798828125,2.230829954147339,,,,,,,88.0,30.0,112.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,1.1907539721672507,5–10 m,872_gt1l_1770207,296125.8,5280768.0,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48580932617188,-42.59320831298828,122480852.37270583,872.0,13.0,13.0,007,01,17717.0,0.0,1770237.0,1770241.0,1004.8667602539062,67.22035217285156,11.47747802734375,12.096503257751465,12.59765625,2.8390495777130127,,,,,,,80.0,15.0,112.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,1.0539339068158493,10–20 m,872_gt1l_1770237,296048.8,5281361.8,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48616027832031,-42.59052276611328,122480852.41499016,872.0,13.0,13.0,007,01,17717.0,0.0,1770252.0,1770256.0,1015.2445678710938,39.045284271240234,10.97711181640625,10.505495071411133,13.1065673828125,3.0261077880859375,,,,,,,93.0,26.0,116.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque cerrado desconocido,1,1,1,1,0.9570363541081686,10–20 m,872_gt1l_1770252,296011.3,5281659.2,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48651123046875,-42.58784103393555,122480852.45726621,872.0,13.0,13.0,007,01,17717.0,0.0,1770267.0,1770271.0,971.334716796875,38.9943962097168,7.8165283203125,12.105356216430664,8.39056396484375,1.8442364931106567,,,,,,,105.0,25.0,126.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque abierto desconocido,1,1,1,1,1.5486870539409368,5–10 m,872_gt1l_1770267,295973.7,5281956.2,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48673248291016,-42.5860481262207,122480852.48555656,872.0,13.0,13.0,007,01,17717.0,0.0,1770277.0,1770281.0,944.567626953125,85.85492706298828,11.66851806640625,12.298325538635254,14.49517822265625,2.6569998264312744,,,,,,,114.0,11.0,116.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque cerrado desconocido,1,1,1,1,1.053974932261726,10–20 m,872_gt1l_1770277,295949.7,5282154.7,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48685455322266,-42.58515548706055,122480852.49951543,872.0,13.0,13.0,007,01,17717.0,0.0,1770282.0,1770286.0,932.28466796875,44.418609619140625,6.9300537109375,13.768851280212402,7.68060302734375,1.5456033945083618,,,,,,,106.0,21.0,112.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,1.9868318276496804,5–10 m,872_gt1l_1770282,295936.8,5282253.6,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.4872055053711,-42.58246994018555,122480852.54189588,872.0,13.0,13.0,007,01,17717.0,0.0,1770297.0,1770301.0,929.556640625,12.435315132141113,9.93505859375,10.397336959838867,10.51177978515625,2.376769542694092,,,,,,,127.0,75.0,126.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque abierto desconocido,1,1,1,1,1.0465300090308154,5–10 m,872_gt1l_1770297,295899.2,5282551.0,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48741912841797,-42.58086013793945,122480852.56725073,872.0,13.0,13.0,007,01,17717.0,0.0,1770307.0,1770311.0,918.845458984375,24.794553756713867,8.84490966796875,9.939108848571777,9.6910400390625,2.4658420085906982,,,,,,,110.0,37.0,126.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque abierto desconocido,1,1,1,1,1.1237094805575683,5–10 m,872_gt1l_1770307,295876.4,5282729.2,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48826599121094,-42.57442092895508,122480852.66880704,872.0,13.0,13.0,007,01,17717.0,0.0,1770342.0,1770346.0,865.9422607421875,32.11543273925781,7.849609375,12.937946319580078,8.21014404296875,1.991152048110962,,,,,,,129.0,27.0,126.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque abierto desconocido,1,1,1,1,1.6482280456892262,5–10 m,872_gt1l_1770342,295785.9,5283442.2,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48849487304688,-42.5726318359375,122480852.69704904,872.0,13.0,13.0,007,01,17717.0,0.0,1770352.0,1770356.0,874.9708862304688,12.850634574890137,7.0037841796875,9.604802131652832,11.96533203125,1.8154549598693848,,,,,,,97.0,68.0,126.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque abierto desconocido,1,1,1,1,1.3713732298474945,5–10 m,872_gt1l_1770352,295761.3,5283640.4,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48906707763672,-42.56815719604492,122480852.76749186,872.0,13.0,13.0,007,01,17717.0,0.0,1770377.0,1770381.0,813.566162109375,7.748486518859863,7.346435546875,8.475391387939453,7.52239990234375,1.2478071451187134,,,,,,,65.0,105.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,1.1536739598218737,5–10 m,872_gt1l_1770377,295699.7,5284135.9,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.48941802978516,-42.56547164916992,122480852.80990283,872.0,13.0,13.0,007,01,17717.0,0.0,1770392.0,1770396.0,797.4874877929688,7.454878330230713,5.0645751953125,8.498961448669434,7.25909423828125,1.1623685359954834,,,,,,,89.0,107.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,1.6781193132517054,5–10 m,872_gt1l_1770392,295662.1,5284433.3,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1l,-71.4897689819336,-42.56278991699219,122480852.8522557,872.0,13.0,13.0,007,01,17717.0,0.0,1770407.0,1770411.0,794.7561645507812,5.519293308258057,9.60980224609375,5.851020336151123,10.94671630859375,2.027215003967285,,,,,,,73.0,144.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,0.6088595983886641,5–10 m,872_gt1l_1770407,295624.5,5284730.2,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1r,-71.47317504882812,-42.68289566040039,122480851.30837426,872.0,13.0,13.0,007,01,17717.0,0.0,1769736.0,1769737.0,1034.8326416015625,38.361793518066406,14.774169921875,47.51937484741211,14.774169921875,4.210999488830566,,,,,,,4.0,27.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,3.2163820437081716,10–20 m,872_gt1r_1769736,297376.9,5271432.4,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1r,-71.47394561767578,-42.67669677734375,122480851.40720084,872.0,13.0,13.0,007,01,17717.0,0.0,1769770.0,1769774.0,1053.379150390625,32.912593841552734,16.1624755859375,40.53940200805664,16.46826171875,4.369175434112549,,,,,,,47.0,32.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,2.5082421187586386,10–20 m,872_gt1r_1769770,297293.6,5272119.0,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1r,-71.48445892333984,-42.59527587890625,122480852.6900017,872.0,13.0,13.0,007,01,17717.0,0.0,1770225.0,1770229.0,999.7314453125,166.67665100097656,12.318603515625,45.8182373046875,12.35162353515625,3.1169543266296387,,,,,,,33.0,6.0,112.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,3.7194343698594845,10–20 m,872_gt1r_1770225,296166.4,5281135.5,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1r,-71.48619842529297,-42.58185577392578,122480852.90159766,872.0,13.0,13.0,007,01,17717.0,0.0,1770300.0,1770303.0,936.7046508789062,155.90054321289062,14.79705810546875,95.21055603027344,15.0023193359375,3.235323905944824,,,,,,,51.0,6.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,6.43442469115433,10–20 m,872_gt1r_1770300,295979.8,5282621.6,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1r,-71.48641967773438,-42.5800666809082,122480852.92977121,872.0,13.0,13.0,007,01,17717.0,0.0,1770310.0,1770314.0,924.9449462890625,46.20068359375,11.72216796875,54.785186767578125,11.72216796875,2.956300735473633,,,,,,,42.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,4.673639459324364,10–20 m,872_gt1r_1770310,295955.9,5282819.7,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1r,-71.48766326904297,-42.57022476196289,122480853.08486426,872.0,13.0,13.0,007,01,17717.0,0.0,1770365.0,1770369.0,833.62939453125,59.78010177612305,11.70025634765625,42.364349365234375,14.6585693359375,2.7144596576690674,,,,,,,47.0,14.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,3.6208052290854837,10–20 m,872_gt1r_1770365,295821.7,5283909.7,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1r,-71.48799133300781,-42.56753921508789,122480853.12715392,872.0,13.0,13.0,007,01,17717.0,0.0,1770380.0,1770384.0,812.8439331054688,54.29525375366211,12.46697998046875,50.349857330322266,12.46697998046875,3.3290257453918457,,,,,,,40.0,15.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,4.038657109356259,10–20 m,872_gt1r_1770380,295786.0,5284207.1,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1r,-71.4885482788086,-42.56306457519531,122480853.19757405,872.0,13.0,13.0,007,01,17717.0,0.0,1770405.0,1770409.0,794.3599243164062,30.56138801574707,10.203369140625,26.861459732055664,10.203369140625,2.4457764625549316,,,,,,,31.0,26.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,2.6326068734596704,10–20 m,872_gt1r_1770405,295725.6,5284702.7,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1r,-71.48865509033203,-42.56216812133789,122480853.21167354,872.0,13.0,13.0,007,01,17717.0,0.0,1770410.0,1770414.0,793.50634765625,29.387968063354492,9.5645751953125,23.974294662475586,9.5645751953125,1.9559415578842163,,,,,,,17.0,27.0,126.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque abierto desconocido,1,1,1,1,2.5065718207981824,5–10 m,872_gt1r_1770410,295714.0,5284802.0,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt1r,-71.48876953125,-42.56127166748047,122480853.2257972,872.0,13.0,13.0,007,01,17717.0,0.0,1770415.0,1770419.0,792.550537109375,20.325801849365234,8.55084228515625,21.236730575561523,8.55084228515625,1.538570761680603,,,,,,,21.0,39.0,126.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque abierto desconocido,1,1,1,1,2.4835834725226094,5–10 m,872_gt1r_1770415,295701.6,5284901.2,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt2l,-71.44013214111328,-42.63526153564453,122480851.64788015,872.0,13.0,13.0,007,01,17717.0,0.0,1769986.0,1769990.0,1140.8389892578125,16.053009033203125,24.0775146484375,20.102909088134766,26.4576416015625,6.561534404754639,,,,,,,134.0,71.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,0.8349245917472357,20–30 m,872_gt2l_1769986,299931.4,5276801.0,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt2l,-71.4409408569336,-42.628997802734375,122480851.74657018,872.0,13.0,13.0,007,01,17717.0,0.0,1770021.0,1770025.0,1173.121826171875,15.434891700744629,3.9423828125,16.12565040588379,6.3824462890625,0.9362319707870483,,,,,,,76.0,76.0,126.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque abierto desconocido,1,1,1,1,4.090330942686401,2–5 m,872_gt2l_1770021,299845.0,5277494.6,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt2l,-71.4410629272461,-42.62810516357422,122480851.7606974,872.0,13.0,13.0,007,01,17717.0,0.0,1770026.0,1770030.0,1179.441650390625,19.984739303588867,4.1844482421875,15.902544021606445,5.1810302734375,0.9034259915351868,,,,,,,126.0,59.0,20.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Arbustos,1,1,1,1,3.8003920950144403,2–5 m,872_gt2l_1770026,299832.1,5277593.5,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
BOSQUE_NW_02(3),ATL08_20211118142535_08721313_007_01.h5,2021-11-18T14:25:35Z,gt2l,-71.44290924072266,-42.61378860473633,122480851.98637632,872.0,13.0,13.0,007,01,17717.0,0.0,1770106.0,1770110.0,1194.232421875,20.93627166748047,10.3719482421875,21.972028732299805,13.717041015625,2.232912063598633,,,,,,,69.0,57.0,126.0,1.0,0.0,0.0,0.0,0.0,2021,11,Primavera,Bosque abierto desconocido,1,1,1,1,2.118409022032083,10–20 m,872_gt2l_1770106,299634.8,5279178.9,BOSQUE_NW_02,conservador,SI,,2021-11-18,NO
