shot_number,aoi,sitio,lat,lon,este_utm19s,norte_utm19s,particion,rh95,rh50,pai,cover,fhd_normal,pendiente_grados,agbd_Mg_ha,agbd_se_Mg_ha,predict_stratum,agbd_origen,leaf_off_flag,NDVI,EVI,NDMI,NBR,g0_C_VH,g0_C_VV,g0_L_SAOCOM_HH,g0_L_SAOCOM_HV,g0_L_NISAR_HH,g0_L_NISAR_HV,g0_L_PALSAR2_HH,g0_L_PALSAR2_HV,COB_N3,COB_GRUPO,COB_FRAC,COB_NCLASES,COB_BORDE,COB_FRAC_BOSQUE
346880800100043177,ESTEPA_NW_02,estepa,-42.755573,-71.069826,330621.8,5264250.4,validacion,2.12,-0.22,0.031214152,0.015485569,1.125923,0.29,,,,,,0.17799,0.08637,-0.26581,-0.21889,-20.534,-15.031,-24.069,-31.801,-18.497,-24.555,-18.845,-26.951,Estepa,estepa,1.0,1,NO,0.0
346880800100043178,ESTEPA_NW_02,estepa,-42.755286,-71.069250,330668.1,5264283.5,validacion,2.09,-0.22,0.006927401,0.0034576915,0.882693,0.56,,,,,,0.14246,0.07882,-0.20172,-0.16319,-19.607,-14.291,-23.873,-31.489,-17.935,-24.597,-18.968,-26.278,Estepa,estepa,1.0,1,NO,0.0
346880800100043179,ESTEPA_NW_02,estepa,-42.754999,-71.068674,330714.4,5264316.5,validacion,2.01,-0.26,0.012055171,0.006009404,0.6365142,0.73,1.0619253,3.0070245,GSW_SA,certificada,0,0.17544,0.09110,-0.23877,-0.19390,-18.968,-13.961,-23.455,-30.978,-17.426,-24.050,-17.778,-25.857,Estepa,estepa,1.0,1,NO,0.0
346880800100043180,ESTEPA_NW_02,estepa,-42.754712,-71.068099,330760.7,5264349.4,validacion,2.2,-0.14,0.07562099,0.03710259,1.5088507,0.72,1.4378811,3.0047858,GSW_SA,certificada,0,0.17228,0.08967,-0.23935,-0.19324,-18.670,-13.240,-22.679,-29.788,-16.289,-23.353,-17.042,-24.731,Estepa,estepa,1.0,1,NO,0.0
346880800100043181,ESTEPA_NW_02,estepa,-42.754426,-71.067524,330807.0,5264382.4,validacion,2.05,-0.22,0.013197041,0.0065767355,0.6365142,0.73,1.1160929,3.006673,GSW_SA,certificada,0,0.24659,0.12788,-0.21403,-0.14397,-18.535,-13.507,-22.031,-28.594,-15.387,-22.633,-16.117,-23.347,Estepa,estepa,1.0,1,NO,0.0
346880800100043182,ESTEPA_NW_02,estepa,-42.754139,-71.066949,330853.3,5264415.4,validacion,2.24,-0.18,0.0060973587,0.0030440234,1.6091262,0.81,1.4378811,3.0047858,GSW_SA,certificada,0,0.23448,0.11273,-0.24839,-0.17773,-18.108,-13.230,-21.821,-28.341,-15.100,-22.258,-16.453,-23.072,Estepa,estepa,1.0,1,NO,0.0
346880800100043183,ESTEPA_NW_02,estepa,-42.753852,-71.066373,330899.6,5264448.4,validacion,2.2,-0.18,0.0053581153,0.0026754618,1.5908417,0.65,1.3763732,3.005123,GSW_SA,certificada,0,0.25364,0.12618,-0.21782,-0.14066,-17.920,-13.093,-21.254,-27.928,-14.951,-22.098,-16.075,-22.014,Estepa,estepa,1.0,1,NO,0.0
346880800100043184,ESTEPA_NW_02,estepa,-42.753566,-71.065798,330945.9,5264481.4,validacion,2.12,-0.18,0.015725927,0.007832043,1.1196443,1.58,1.271942,3.0057197,GSW_SA,certificada,0,0.30515,0.14536,-0.19516,-0.09676,-17.371,-11.922,-19.754,-27.033,-13.421,-20.841,-15.287,-21.666,Estepa,estepa,1.0,1,NO,0.0
346880800100043185,ESTEPA_NW_02,estepa,-42.753280,-71.065224,330992.2,5264514.3,validacion,2.01,-0.18,0.03558303,0.017633729,1.3743894,2.06,1.1160929,3.006673,GSW_SA,certificada,0,0.52933,0.33152,0.08023,0.26452,-17.603,-11.331,-17.522,-25.441,-11.959,-19.712,-13.044,-19.558,Mallin,humedal,1.0,1,NO,0.0
346880800100043186,ESTEPA_NW_02,estepa,-42.752993,-71.064649,331038.4,5264547.2,validacion,4.22,0.03,0.3388903,0.15582992,1.8740788,0.75,9.010029,2.9873497,GSW_SA,certificada,0,0.54656,0.35044,0.07034,0.22520,-18.353,-11.912,-18.363,-26.517,-12.937,-20.746,-13.588,-20.153,Mallin,humedal,1.0,1,NO,0.0
346880800100043187,ESTEPA_NW_02,estepa,-42.752707,-71.064073,331084.8,5264580.2,validacion,2.91,-0.03,0.14517215,0.07000706,1.2391149,1.36,,,,,,0.21483,0.11493,-0.21324,-0.15169,-19.363,-13.046,-19.627,-27.739,-13.737,-21.556,-14.459,-20.685,Estepa,estepa,0.6446,2,SI,0.0
346880800100043188,ESTEPA_NW_02,estepa,-42.752420,-71.063497,331131.2,5264613.2,validacion,2.27,-0.14,0.0065706726,0.00327993,1.475386,1.31,1.5487251,3.0042012,GSW_SA,certificada,0,0.22363,0.11502,-0.23105,-0.17895,-20.192,-13.830,-21.777,-29.730,-15.655,-22.748,-16.585,-23.230,Estepa,estepa,1.0,1,NO,0.0
346880800100043189,ESTEPA_NW_02,estepa,-42.752133,-71.062921,331177.5,5264646.2,validacion,2.24,-0.14,0.077160425,0.037843384,1.1987835,2.26,1.4378811,3.0047858,GSW_SA,certificada,0,0.18607,0.10096,-0.23635,-0.19706,-20.319,-14.071,-23.117,-30.588,-16.703,-23.393,-17.539,-23.874,Estepa,estepa,1.0,1,NO,0.0
346880800100043190,ESTEPA_NW_02,estepa,-42.751847,-71.062345,331223.8,5264679.2,validacion,2.24,-0.22,0.01069179,0.00533159,0.685518,3.07,1.4378811,3.0047858,GSW_SA,certificada,0,0.22709,0.12714,-0.21227,-0.15539,-20.567,-14.616,-23.247,-30.904,-17.349,-23.598,-17.973,-25.028,Estepa,estepa,1.0,1,NO,0.0
346880800100043191,ESTEPA_NW_02,estepa,-42.751560,-71.061770,331270.2,5264712.2,validacion,2.54,-0.22,0.034600884,0.017151222,1.6319548,5.23,2.2214549,3.001162,GSW_SA,certificada,0,0.22800,0.10910,-0.24889,-0.16965,-21.029,-15.046,-22.546,-30.528,-17.540,-23.979,-17.609,-24.812,Estepa,estepa,1.0,1,NO,0.0
346880800100043192,ESTEPA_NW_02,estepa,-42.751273,-71.061193,331316.5,5264745.2,validacion,5.97,0.59,0.61212975,0.26355064,1.9804955,10.65,,,,,,0.21561,0.10503,-0.23786,-0.16931,-20.907,-14.702,-22.572,-30.407,-17.266,-24.134,-17.660,-24.952,Estepa,estepa,1.0,1,NO,0.0
346880800100043193,ESTEPA_NW_02,estepa,-42.750982,-71.060608,331363.7,5264778.6,validacion,4.82,-0.22,0.0075994716,0.0037925052,1.4181039,13.54,10.526467,2.9859097,GSW_SA,certificada,0,0.18188,0.09275,-0.23306,-0.18116,-21.194,-14.766,-22.499,-30.877,-17.521,-24.389,-17.393,-24.723,Estepa,estepa,1.0,1,NO,0.0
346880800100043194,ESTEPA_NW_02,estepa,-42.750692,-71.060022,331410.8,5264812.1,validacion,4.07,-0.41,0.013976787,0.0069639618,1.0798975,12.23,,,,,,0.15884,0.08492,-0.21102,-0.16227,-21.435,-15.015,-22.152,-30.821,-17.389,-23.944,-17.010,-24.628,Estepa,estepa,1.0,1,NO,0.0
346880800100043195,ESTEPA_NW_02,estepa,-42.750405,-71.059445,331457.2,5264845.1,validacion,2.95,-0.14,0.05847304,0.028812058,1.6274074,10.26,,,,,,0.19065,0.09627,-0.23319,-0.18249,-21.642,-14.602,-21.967,-30.774,-17.082,-23.608,-17.316,-24.592,Estepa,estepa,1.0,1,NO,0.0
346880800100043196,ESTEPA_NW_02,estepa,-42.750118,-71.058870,331503.6,5264878.1,validacion,3.69,0.11,0.2617416,0.122646235,1.7035004,10.14,5.3327093,2.9926414,GSW_SA,certificada,0,0.18614,0.09378,-0.22930,-0.17857,-20.837,-13.491,-22.047,-30.195,-16.673,-23.132,-17.597,-23.935,Estepa,estepa,1.0,1,NO,0.0
346880800100043197,ESTEPA_NW_02,estepa,-42.749831,-71.058293,331550.0,5264911.1,validacion,3.21,-0.03,0.06098748,0.03003218,1.8438547,9.84,4.1839557,2.9951186,GSW_SA,certificada,0,0.22919,0.11194,-0.23124,-0.18027,-20.704,-13.746,-21.999,-29.751,-16.530,-22.944,-17.286,-23.333,Estepa,estepa,1.0,1,NO,0.0
346880800100043198,ESTEPA_NW_02,estepa,-42.749544,-71.057718,331596.3,5264944.1,validacion,2.95,-0.14,0.012527497,0.0062441155,1.5800016,8.61,,,,,,0.23822,0.12290,-0.20962,-0.14711,-21.134,-14.000,-22.388,-29.761,-16.720,-23.178,-16.931,-22.943,Estepa,estepa,1.0,1,NO,0.0
346880800100043199,ESTEPA_NW_02,estepa,-42.749256,-71.057139,331642.9,5264977.3,validacion,4.18,-0.07,0.08083488,0.039609253,1.870293,9.14,,,,,,0.19581,0.10153,-0.20958,-0.15754,-21.444,-14.256,-23.197,-30.396,-17.455,-23.803,-17.210,-24.006,Estepa,estepa,1.0,1,NO,0.0
346880800100043200,ESTEPA_NW_02,estepa,-42.748967,-71.056557,331689.8,5265010.6,entrenamiento,2.35,-0.52,0.032769244,0.01625074,0.6365142,8.46,,,,,,0.18139,0.09156,-0.23309,-0.19317,-21.811,-14.587,-22.719,-30.372,-17.421,-23.794,-17.587,-24.629,Estepa,estepa,1.0,1,NO,0.0
346880800100043201,ESTEPA_NW_02,estepa,-42.748680,-71.055980,331736.2,5265043.6,entrenamiento,3.06,-0.26,0.020686364,0.010289722,0.9355221,8.83,,,,,,0.18596,0.09112,-0.24273,-0.19590,-21.612,-14.516,-22.691,-30.402,-17.621,-23.608,-18.135,-24.620,Estepa,estepa,1.0,1,NO,0.0
346880800100043202,ESTEPA_NW_02,estepa,-42.748391,-71.055401,331782.8,5265076.8,entrenamiento,3.02,-0.37,0.023595966,0.01172846,1.0344776,8.09,,,,,,0.17294,0.08685,-0.22611,-0.18583,-21.268,-14.557,-22.488,-30.280,-17.299,-23.313,-18.003,-24.208,Estepa,estepa,1.0,1,NO,0.0
346880800100043203,ESTEPA_NW_02,estepa,-42.748104,-71.054825,331829.1,5265109.8,entrenamiento,2.61,-0.22,0.012942658,0.0064503746,1.0324835,6.03,,,,,,0.19848,0.09301,-0.24515,-0.19942,-20.902,-14.389,-22.620,-30.191,-17.416,-23.826,-17.319,-24.275,Estepa,estepa,1.0,1,NO,0.0
346880800100043204,ESTEPA_NW_02,estepa,-42.747817,-71.054248,331875.6,5265142.9,entrenamiento,2.42,-0.22,0.006977367,0.0034825876,0.698658,3.62,,,,,,0.15845,0.07502,-0.24934,-0.21370,-20.857,-13.993,-22.465,-30.448,-17.243,-24.328,-17.781,-25.395,Estepa,estepa,1.0,1,NO,0.0
346880800100043205,ESTEPA_NW_02,estepa,-42.747530,-71.053673,331921.9,5265175.9,entrenamiento,1.98,-0.18,0.036208846,0.017941056,1.1663935,8.72,,,,,,0.14367,0.07096,-0.22085,-0.18407,-20.518,-13.429,-22.663,-30.852,-17.358,-24.427,-17.857,-25.739,Estepa,estepa,1.0,1,NO,0.0
346880800100043206,ESTEPA_NW_02,estepa,-42.747246,-71.053105,331967.6,5265208.5,entrenamiento,3.51,0.03,0.15816073,0.07602578,1.7359724,10.53,5.0110745,2.9932802,GSW_SA,certificada,0,0.15400,0.07735,-0.23230,-0.19744,-20.267,-13.733,-22.634,-30.808,-16.708,-23.793,-17.742,-25.564,Estepa,estepa,1.0,1,NO,0.0
346880800100043207,ESTEPA_NW_02,estepa,-42.746961,-71.052535,332013.5,5265241.3,entrenamiento,2.2,-0.18,0.03327064,0.016497321,1.463193,8.40,1.4378811,3.0047858,GSW_SA,certificada,0,0.16453,0.07933,-0.23588,-0.19187,-20.426,-13.966,-22.543,-30.087,-16.476,-23.805,-17.161,-24.888,Estepa,estepa,1.0,1,NO,0.0
346880800100043208,ESTEPA_NW_02,estepa,-42.746677,-71.051966,332059.3,5265274.0,entrenamiento,2.57,-0.11,0.066634364,0.03276671,1.5256354,8.84,2.3584259,3.000627,GSW_SA,certificada,0,0.17339,0.08377,-0.24239,-0.20586,-20.473,-14.016,-22.481,-29.841,-16.483,-24.053,-17.404,-24.650,Estepa,estepa,1.0,1,NO,0.0
346880800100043209,ESTEPA_NW_02,estepa,-42.746392,-71.051396,332105.2,5265306.8,entrenamiento,2.27,-0.11,0.070023336,0.034404125,1.3115383,7.32,1.6138946,3.0038702,GSW_SA,certificada,0,0.14704,0.07458,-0.22322,-0.18351,-20.806,-14.675,-22.988,-30.575,-17.168,-24.588,-18.228,-25.147,Estepa,estepa,1.0,1,NO,0.0
346880800100043210,ESTEPA_NW_02,estepa,-42.746106,-71.050823,332151.3,5265339.7,entrenamiento,1.98,-0.22,0.023556374,0.011708897,0.6365142,3.71,,,,,,0.13760,0.07151,-0.21182,-0.17647,-21.483,-14.718,-22.841,-31.037,-17.382,-24.767,-18.311,-25.640,Estepa,estepa,1.0,1,NO,0.0
346880800100043211,ESTEPA_NW_02,estepa,-42.745820,-71.050249,332197.5,5265372.6,entrenamiento,1.98,-0.18,0.014717229,0.0073315282,1.339604,1.91,1.0090951,3.007378,GSW_SA,certificada,0,0.12327,0.06499,-0.21035,-0.17838,-21.991,-14.601,-23.066,-31.671,-17.789,-24.765,-18.238,-27.094,Estepa,estepa,1.0,1,NO,0.0
346880800100043212,ESTEPA_NW_02,estepa,-42.745533,-71.049675,332243.7,5265405.6,entrenamiento,2.09,-0.18,0.0034617332,0.0017293652,0.6365142,1.51,,,,,,0.12799,0.06662,-0.22538,-0.19360,-20.668,-14.046,-22.198,-30.952,-16.502,-23.672,-18.066,-27.085,Estepa,estepa,1.0,1,NO,0.0
346880800100043213,ESTEPA_NW_02,estepa,-42.745246,-71.049100,332290.0,5265438.6,entrenamiento,1.98,-0.26,0.012512443,0.0062366356,1.5136459,3.42,,,,,,0.13324,0.07153,-0.19434,-0.14186,-19.419,-13.474,-20.968,-28.724,-15.625,-22.539,-16.726,-23.817,Matorral Mixto,matorral,0.7833,2,SI,0.7833
346880800100043214,ESTEPA_NW_02,estepa,-42.744961,-71.048529,332336.0,5265471.4,entrenamiento,2.42,-0.14,0.037689302,0.018667696,1.3213377,2.19,1.941599,3.0023344,GSW_SA,certificada,0,0.29090,0.14482,-0.19583,-0.11929,-18.100,-12.007,-19.386,-26.928,-13.279,-19.936,-15.036,-21.446,Matorral Mixto,matorral,1.0,1,NO,1.0
346880800100043215,ESTEPA_NW_02,estepa,-42.744674,-71.047954,332382.3,5265504.4,entrenamiento,2.2,-0.22,0.01641377,0.008173204,1.62374,1.54,1.4378811,3.0047858,GSW_SA,certificada,0,0.34052,0.18766,-0.08683,0.02933,-17.067,-11.181,-16.963,-23.893,-10.795,-17.908,-13.185,-18.555,Matorral Mixto,matorral,0.9331,2,NO,1.0
346880800100043216,ESTEPA_NW_02,estepa,-42.744387,-71.047380,332428.5,5265537.4,entrenamiento,6.53,0.7,0.77715683,0.3218111,1.9559504,1.72,17.57482,2.9823525,GSW_SA,certificada,0,0.46443,0.26236,0.05006,0.21444,-16.945,-10.258,-15.554,-21.577,-9.576,-16.826,-10.711,-16.188,Ñire,nire,0.964,2,NO,1.0
346880800100043217,ESTEPA_NW_02,estepa,-42.744100,-71.046804,332474.8,5265570.5,entrenamiento,10.12,4.48,1.8811915,0.6089058,2.2863376,5.01,41.591766,2.9871118,GSW_SA,certificada,0,0.71558,0.50334,0.22706,0.39628,-17.553,-10.942,-16.016,-21.930,-10.410,-17.800,-10.250,-16.221,Ñire,nire,1.0,1,NO,1.0
346880800100043218,ESTEPA_NW_02,estepa,-42.743811,-71.046225,332521.4,5265603.7,entrenamiento,3.84,-0.11,0.035036847,0.01736543,1.8678352,7.10,,,,,,0.20849,0.11092,-0.18041,-0.10897,-19.676,-12.179,-17.501,-23.440,-12.480,-19.650,-10.991,-17.529,Mallin,humedal,0.5646,2,SI,0.0
346880800100043219,ESTEPA_NW_02,estepa,-42.743523,-71.045647,332568.0,5265636.8,entrenamiento,2.42,-0.26,0.01846047,0.009187644,0.70719194,5.47,1.941599,3.0023344,GSW_SA,certificada,0,0.28165,0.17584,-0.13181,-0.04341,-20.983,-13.564,-20.097,-26.692,-15.010,-22.518,-12.974,-20.595,Mallin,humedal,0.7627,2,SI,0.0
346880800100043220,ESTEPA_NW_02,estepa,-42.743234,-71.045069,332614.5,5265670.0,entrenamiento,4.03,-0.29,0.034458227,0.017081117,1.7599723,7.10,7.259656,2.989482,GSW_SA,certificada,0,0.22236,0.11825,-0.23326,-0.14456,-21.874,-14.498,-22.296,-29.563,-16.395,-23.727,-15.419,-23.756,Estepa,estepa,0.9389,2,NO,0.0
346880800100043221,ESTEPA_NW_02,estepa,-42.742945,-71.044488,332661.3,5265703.3,entrenamiento,3.1,-0.29,0.016009837,0.007972873,0.76351583,4.35,,,,,,0.18590,0.09673,-0.23561,-0.19039,-22.115,-14.820,-22.659,-30.347,-17.386,-24.163,-16.070,-25.182,Estepa,estepa,1.0,1,NO,0.0
346880800100043222,ESTEPA_NW_02,estepa,-42.742658,-71.043913,332707.6,5265736.3,entrenamiento,2.54,-0.11,0.14409408,0.069505736,1.5873716,5.42,2.60265,2.9997275,GSW_SA,certificada,0,0.18397,0.09606,-0.23206,-0.18326,-21.403,-15.245,-22.481,-30.776,-17.480,-24.064,-17.278,-25.906,Estepa,estepa,1.0,1,NO,0.0
346880800100043223,ESTEPA_NW_02,estepa,-42.742369,-71.043333,332754.3,5265769.6,entrenamiento,2.01,-0.29,0.005047162,0.0025203903,1.0306584,6.50,1.1160929,3.006673,GSW_SA,certificada,0,0.16649,0.09255,-0.19994,-0.14870,-20.825,-15.688,-22.285,-30.728,-17.534,-24.073,-17.836,-26.085,Estepa,estepa,1.0,1,NO,0.0
346880800100043224,ESTEPA_NW_02,estepa,-42.742080,-71.042755,332800.9,5265802.7,entrenamiento,2.95,-0.52,0.015098165,0.007520578,0.927787,6.26,,,,,,0.17842,0.09326,-0.23014,-0.18499,-20.984,-14.899,-22.572,-30.732,-17.239,-24.244,-17.534,-26.466,Estepa,estepa,1.0,1,NO,0.0
346880800100043225,ESTEPA_NW_02,estepa,-42.741792,-71.042177,332847.4,5265835.9,entrenamiento,3.54,0.0,0.17827241,0.08526822,1.6689465,7.47,,,,,,0.15995,0.08685,-0.21416,-0.16412,-21.513,-15.097,-22.692,-30.913,-17.777,-24.458,-17.750,-26.692,Estepa,estepa,1.0,1,NO,0.0
346880800100043226,ESTEPA_NW_02,estepa,-42.741502,-71.041595,332894.3,5265869.3,entrenamiento,2.31,-0.89,0.026441144,0.013133314,0.76997924,6.41,1.6803944,3.0035427,GSW_SA,certificada,0,0.16654,0.08778,-0.22830,-0.18110,-22.075,-15.259,-23.589,-31.530,-17.791,-24.445,-18.301,-26.546,Estepa,estepa,1.0,1,NO,0.0
346880800100043227,ESTEPA_NW_02,estepa,-42.741216,-71.041021,332940.4,5265902.2,entrenamiento,3.06,0.03,0.195044,0.092904754,1.4700302,5.35,3.4303582,2.997096,GSW_SA,certificada,0,0.18305,0.09801,-0.22184,-0.16767,-22.681,-14.824,-23.318,-31.543,-17.758,-24.272,-18.072,-26.463,Estepa,estepa,1.0,1,NO,0.0
346880800100043228,ESTEPA_NW_02,estepa,-42.740927,-71.040443,332987.0,5265935.4,entrenamiento,3.88,-0.11,0.047597557,0.023517016,1.6692193,5.40,5.9113965,2.9915812,GSW_SA,certificada,0,0.15620,0.08464,-0.20488,-0.15426,-23.327,-14.564,-23.415,-31.479,-18.016,-24.216,-18.656,-26.795,Estepa,estepa,1.0,1,NO,0.0
346880800100043229,ESTEPA_NW_02,estepa,-42.740639,-71.039866,333033.5,5265968.5,entrenamiento,3.32,0.0,0.22972097,0.108491845,1.6599522,4.43,4.7833385,2.993757,GSW_SA,certificada,0,0.18449,0.09687,-0.22286,-0.16853,-22.703,-14.582,-23.783,-31.455,-17.814,-24.306,-18.561,-26.994,Estepa,estepa,1.0,1,NO,0.0
346880800100043230,ESTEPA_NW_02,estepa,-42.740351,-71.039289,333079.9,5266001.6,entrenamiento,2.35,-0.11,0.12115981,0.058776353,1.2499951,4.40,,,,,,0.18308,0.09346,-0.24880,-0.20087,-21.682,-14.912,-23.606,-30.789,-17.533,-23.758,-18.886,-26.362,Estepa,estepa,1.0,1,NO,0.0
346880800100043231,ESTEPA_NW_02,estepa,-42.740064,-71.038713,333126.3,5266034.6,entrenamiento,2.05,-0.22,0.010990236,0.005480004,1.1623355,4.28,1.1575955,3.006411,GSW_SA,certificada,0,0.19644,0.10290,-0.22726,-0.17199,-21.171,-14.856,-23.062,-29.851,-16.945,-23.150,-18.187,-24.932,Estepa,estepa,0.6663,2,SI,0.0
346880800100043232,ESTEPA_NW_02,estepa,-42.739778,-71.038140,333172.4,5266067.6,entrenamiento,2.98,0.0,0.16697653,0.0800886,1.5706762,5.66,3.4303582,2.997096,GSW_SA,certificada,0,0.50138,0.30213,-0.05904,0.07284,-21.191,-15.384,-22.658,-29.343,-16.864,-23.035,-17.823,-24.164,Mallin,humedal,1.0,1,NO,0.0
346880800100043233,ESTEPA_NW_02,estepa,-42.739489,-71.037561,333219.0,5266100.7,entrenamiento,3.1,-0.22,0.042676527,0.021111567,1.1484462,6.21,3.4303582,2.997096,GSW_SA,certificada,0,0.29672,0.15667,-0.19772,-0.10600,-21.977,-15.452,-22.535,-29.235,-16.584,-23.249,-17.692,-24.405,Mallin,humedal,1.0,1,NO,0.0
346880800100043234,ESTEPA_NW_02,estepa,-42.739201,-71.036984,333265.5,5266133.9,entrenamiento,2.65,-0.22,0.009128919,0.004554028,0.7935258,6.55,2.5199213,3.0000248,GSW_SA,certificada,0,0.26506,0.14244,-0.20674,-0.12164,-21.857,-15.296,-22.632,-29.565,-16.644,-23.547,-17.355,-24.841,Estepa,estepa,0.5863,2,SI,0.0
346880800100043235,ESTEPA_NW_02,estepa,-42.738912,-71.036404,333312.2,5266167.1,entrenamiento,3.58,0.0,0.12814592,0.062057752,1.7014587,6.72,5.0110745,2.9932802,GSW_SA,certificada,0,0.18006,0.09490,-0.22498,-0.16161,-21.742,-14.859,-22.681,-29.983,-17.031,-23.816,-17.243,-25.302,Estepa,estepa,1.0,1,NO,0.0
346880800100043236,ESTEPA_NW_02,estepa,-42.738624,-71.035826,333358.7,5266200.2,entrenamiento,2.24,-0.18,0.019381696,0.009643909,1.0961746,4.85,1.4378811,3.0047858,GSW_SA,certificada,0,0.19468,0.09977,-0.24534,-0.19231,-22.042,-14.492,-22.884,-30.651,-17.256,-24.095,-17.328,-25.336,Estepa,estepa,1.0,1,NO,0.0
346880800100043237,ESTEPA_NW_02,estepa,-42.738337,-71.035251,333405.0,5266233.3,entrenamiento,2.69,-0.11,0.051423267,0.025382966,1.65877,3.99,2.5199213,3.0000248,GSW_SA,certificada,0,0.19945,0.10448,-0.23508,-0.17272,-21.847,-14.623,-23.065,-31.018,-17.245,-23.969,-17.484,-25.157,Estepa,estepa,1.0,1,NO,0.0
346880800100043238,ESTEPA_NW_02,estepa,-42.738050,-71.034674,333451.5,5266266.3,entrenamiento,2.46,-0.22,0.011754187,0.005859807,1.3583658,5.81,2.0698798,3.0017834,GSW_SA,certificada,0,0.21722,0.12360,-0.20021,-0.12807,-22.295,-14.104,-23.404,-30.840,-17.151,-24.575,-16.323,-25.473,Mallin,humedal,1.0,1,NO,0.0
346880800100043239,ESTEPA_NW_02,estepa,-42.737761,-71.034095,333498.1,5266299.5,entrenamiento,6.91,0.93,0.66772026,0.28371695,2.0793765,10.07,,,,,,0.17116,0.09119,-0.21952,-0.15106,-21.996,-14.532,-23.575,-31.001,-17.442,-25.017,-16.312,-26.205,Estepa,estepa,1.0,1,NO,0.0
346880800100043240,ESTEPA_NW_02,estepa,-42.737470,-71.033510,333545.2,5266333.0,entrenamiento,3.47,-0.11,0.0317035,0.015726412,1.7645735,7.00,5.0978184,2.9931045,GSW_SA,certificada,0,0.16512,0.08567,-0.23561,-0.18790,-21.328,-14.341,-24.148,-31.672,-17.853,-25.231,-16.967,-27.788,Estepa,estepa,1.0,1,NO,0.0
346880800100043241,ESTEPA_NW_02,estepa,-42.737181,-71.032930,333591.9,5266366.2,entrenamiento,2.2,-0.33,0.019988433,0.009944297,0.73705083,3.61,,,,,,0.15431,0.07992,-0.24339,-0.19950,-21.540,-15.090,-24.158,-32.164,-18.446,-24.986,-17.843,-28.501,Estepa,estepa,1.0,1,NO,0.0
346880800100043242,ESTEPA_NW_02,estepa,-42.736895,-71.032356,333638.1,5266399.2,entrenamiento,1.94,-0.22,0.034884695,0.017290676,1.4657142,2.44,,,,,,0.14454,0.07745,-0.22276,-0.18122,-21.554,-15.219,-23.822,-32.075,-18.158,-24.916,-18.057,-28.323,Estepa,estepa,1.0,1,NO,0.0
346880800100043243,ESTEPA_NW_02,estepa,-42.736607,-71.031781,333684.5,5266432.2,entrenamiento,3.32,-0.07,0.09327369,0.045563016,1.7625507,6.85,,,,,,0.17297,0.09755,-0.20084,-0.14742,-23.156,-15.959,-23.968,-32.120,-18.174,-25.032,-18.469,-28.591,Estepa,estepa,1.0,1,NO,0.0
346880800100043244,ESTEPA_NW_02,estepa,-42.736318,-71.031201,333731.2,5266465.4,entrenamiento,2.91,-0.33,0.02822478,0.014012991,1.0509812,6.12,,,,,,0.15428,0.08137,-0.20226,-0.15972,-22.783,-15.218,-24.021,-32.243,-18.443,-25.212,-18.250,-28.218,Estepa,estepa,1.0,1,NO,0.0
346880800100043245,ESTEPA_NW_02,estepa,-42.736031,-71.030625,333777.6,5266498.5,entrenamiento,2.35,-0.14,0.013625067,0.006789314,1.5978726,4.13,,,,,,0.14412,0.07511,-0.21640,-0.18134,-23.000,-15.055,-24.276,-32.505,-18.874,-25.161,-18.590,-28.481,Estepa,estepa,1.0,1,NO,0.0
346880800100043246,ESTEPA_NW_02,estepa,-42.735745,-71.030051,333823.8,5266531.4,entrenamiento,2.69,-0.26,0.021167343,0.010527701,0.6365142,3.12,2.5199213,3.0000248,GSW_SA,certificada,0,0.13345,0.07651,-0.17559,-0.13205,-23.760,-15.297,-24.678,-32.430,-18.539,-24.888,-18.759,-27.994,Estepa,estepa,1.0,1,NO,0.0
346880800100043247,ESTEPA_NW_02,estepa,-42.735457,-71.029473,333870.3,5266564.5,entrenamiento,3.25,-0.07,0.05561901,0.027425284,1.7381248,6.87,4.0792212,2.9953742,GSW_SA,certificada,0,0.14141,0.07889,-0.19685,-0.14998,-24.332,-14.990,-24.541,-31.953,-18.039,-24.924,-18.268,-27.993,Estepa,estepa,1.0,1,NO,0.0
346880800100043248,ESTEPA_NW_02,estepa,-42.735168,-71.028893,333917.0,5266597.8,entrenamiento,3.58,-0.14,0.0314962,0.015624394,1.2838529,9.78,,,,,,0.15109,0.08451,-0.20012,-0.15474,-23.582,-15.374,-24.282,-31.764,-17.898,-24.955,-18.208,-27.611,Estepa,estepa,1.0,1,NO,0.0
346880800100043249,ESTEPA_NW_02,estepa,-42.734878,-71.028311,333963.9,5266631.1,entrenamiento,4.14,-0.18,0.0064588217,0.0032241868,1.4158924,14.37,7.6444435,2.9889624,GSW_SA,certificada,0,0.16490,0.09784,-0.19292,-0.13190,-22.408,-14.831,-23.337,-30.983,-17.232,-24.672,-16.467,-25.931,Estepa,estepa,1.0,1,NO,0.0
346880800100043250,ESTEPA_NW_02,estepa,-42.734588,-71.027728,334010.9,5266664.5,entrenamiento,7.17,0.7,0.4318743,0.19415574,2.1530366,19.83,,,,,,0.20877,0.12879,-0.16122,-0.08021,-21.648,-13.820,-22.478,-30.548,-16.556,-24.347,-15.723,-25.443,Estepa,estepa,1.0,1,NO,0.0
