shot_number,aoi,sitio,lat,lon,este_utm19s,norte_utm19s,particion,rh95,rh50,pai,cover,fhd_normal,pendiente_grados,agbd_Mg_ha,agbd_se_Mg_ha,predict_stratum,agbd_origen,leaf_off_flag,NDVI,EVI,NDMI,NBR,g0_C_VH,g0_C_VV,g0_L_SAOCOM_HH,g0_L_SAOCOM_HV,g0_L_NISAR_HH,g0_L_NISAR_HV,g0_L_PALSAR2_HH,g0_L_PALSAR2_HV
356600800400197196,BOSQUE_NW_02,bosque,-42.584781,-71.502978,294612.4,5282256.2,entrenamiento,4.15,-0.26,0.042140044,0.020849463,1.4299873,10.55,20.04393,11.055506,ENT_SA,certificada,0,0.80718,0.47454,0.32239,0.57880,-16.051,-10.417,-13.423,-18.268,-8.983,-14.280,-9.375,-13.520
356600800400197197,BOSQUE_NW_02,bosque,-42.585071,-71.502403,294660.5,5282225.3,entrenamiento,3.96,-0.14,0.060031764,0.029569602,1.2273487,11.10,19.63987,11.056259,ENT_SA,certificada,0,0.55750,0.31077,0.12721,0.31831,-15.871,-10.529,-13.858,-18.515,-9.144,-14.431,-9.430,-13.838
356600800400197198,BOSQUE_NW_02,bosque,-42.585362,-71.501828,294708.7,5282194.5,entrenamiento,2.92,-0.48,0.023892561,0.011875163,0.7608183,10.31,15.936959,11.058279,ENT_SA,certificada,0,0.65423,0.36532,0.15501,0.35030,-15.374,-10.227,-13.356,-18.190,-8.927,-13.642,-9.052,-13.459
356600800400197199,BOSQUE_NW_02,bosque,-42.585652,-71.501254,294756.8,5282163.7,entrenamiento,4.23,0.11,0.20105207,0.095635474,1.8687598,9.05,20.827135,11.055667,ENT_SA,certificada,0,0.81013,0.47901,0.28207,0.52282,-15.531,-9.910,-13.155,-17.996,-8.822,-13.743,-8.635,-13.265
356600800400197200,BOSQUE_NW_02,bosque,-42.585940,-71.500682,294804.7,5282133.0,entrenamiento,9.58,5.91,5.3633127,0.93108225,2.1409624,8.44,62.33101,11.050451,ENT_SA,certificada,0,0.85425,0.54091,0.36733,0.64098,-15.427,-10.266,-12.854,-17.162,-8.190,-13.301,-8.392,-12.284
356600800400197210,BOSQUE_NW_02,bosque,-42.588820,-71.494970,295282.8,5281827.0,entrenamiento,5.8,0.86,0.64501995,0.27564496,1.9770614,12.86,27.385338,11.053138,ENT_SA,certificada,0,0.58184,0.33405,0.05323,0.23493,-17.041,-10.683,-14.977,-19.365,-10.067,-15.474,-11.244,-15.191
356600800400197211,BOSQUE_NW_02,bosque,-42.589112,-71.494394,295331.0,5281796.0,entrenamiento,3.81,-0.18,0.05787287,0.028521528,1.1542156,16.27,19.545277,11.055956,ENT_SA,certificada,0,0.65863,0.39105,0.18720,0.40301,-16.935,-11.204,-14.380,-18.766,-9.980,-15.530,-10.926,-14.835
356600800400197212,BOSQUE_NW_02,bosque,-42.589405,-71.493817,295379.3,5281764.9,entrenamiento,5.76,-0.07,0.12518698,0.06067358,2.2359543,16.70,24.56494,11.053051,ENT_SA,certificada,0,0.59082,0.34226,0.11443,0.31631,-17.206,-10.682,-14.163,-18.791,-10.165,-15.563,-10.211,-14.578
356600800400197213,BOSQUE_NW_02,bosque,-42.589697,-71.493241,295427.6,5281733.9,entrenamiento,5.27,0.63,0.48413974,0.21498305,1.9438312,13.07,25.458174,11.053937,ENT_SA,certificada,0,0.60870,0.34270,0.08990,0.28356,-16.618,-10.877,-14.350,-19.151,-9.315,-14.912,-9.347,-14.236
356600800400197214,BOSQUE_NW_02,bosque,-42.589988,-71.492666,295475.7,5281702.9,entrenamiento,3.78,0.22,0.3337067,0.15366848,1.6711268,8.32,19.724201,11.056939,ENT_SA,certificada,0,0.75392,0.44245,0.22898,0.47174,-16.631,-10.539,-13.856,-19.029,-8.422,-13.997,-9.068,-13.937
356600800400197215,BOSQUE_NW_02,bosque,-42.590278,-71.492092,295523.8,5281672.1,entrenamiento,3.25,-0.63,0.009425511,0.004701661,0.91022164,9.92,16.544168,11.057402,ENT_SA,certificada,0,0.81794,0.49453,0.30854,0.56907,-16.392,-10.235,-13.346,-18.248,-7.875,-13.671,-8.167,-12.918
356600800400197216,BOSQUE_NW_02,bosque,-42.590566,-71.491520,295571.6,5281641.4,entrenamiento,4.04,0.0,0.088891774,0.04347204,1.7576554,9.48,19.850805,11.056052,ENT_SA,certificada,0,0.82906,0.49250,0.29936,0.58637,-16.353,-9.957,-13.089,-17.987,-7.678,-13.013,-8.406,-12.232
356600800400197219,BOSQUE_NW_02,bosque,-42.591433,-71.489803,295715.4,5281549.3,entrenamiento,2.69,-0.11,0.08887141,0.043462303,1.6904157,3.76,16.302101,11.059019,ENT_SA,certificada,0,0.71085,0.38790,0.17884,0.44442,-14.998,-10.087,-12.749,-17.404,-7.973,-13.097,-8.185,-12.825
356600800400197222,BOSQUE_NW_02,bosque,-42.592302,-71.488082,295859.4,5281457.0,entrenamiento,3.48,-0.18,0.03203527,0.015889954,1.3101867,6.05,18.005571,11.057404,ENT_SA,certificada,0,0.79305,0.46449,0.26673,0.53683,-15.273,-9.361,-11.888,-16.408,-7.340,-12.369,-8.321,-11.850
356600800400197225,BOSQUE_NW_02,bosque,-42.593170,-71.486360,296003.5,5281364.7,entrenamiento,4.3,0.14,0.22233804,0.1052089,1.7910168,14.01,21.331852,11.055487,ENT_SA,certificada,0,0.72693,0.42271,0.17864,0.44015,-15.565,-9.310,-12.305,-17.227,-7.744,-13.382,-8.370,-13.028
356600800400197226,BOSQUE_NW_02,bosque,-42.593460,-71.485787,296051.5,5281334.0,entrenamiento,4.19,-0.14,0.0443079,0.021910202,2.041587,18.01,20.403019,11.055445,ENT_SA,certificada,0,0.79272,0.49482,0.27192,0.54754,-15.132,-9.763,-11.718,-16.928,-7.836,-13.049,-8.288,-12.878
356600800400197227,BOSQUE_NW_02,bosque,-42.593749,-71.485213,296099.5,5281303.2,entrenamiento,4.23,-0.11,0.09731051,0.04748984,1.9093121,18.31,20.617544,11.055261,ENT_SA,certificada,0,0.78349,0.51351,0.28077,0.55768,-15.219,-9.971,-11.569,-16.959,-7.513,-12.596,-8.055,-12.509
356600800400197228,BOSQUE_NW_02,bosque,-42.594039,-71.484639,296147.6,5281272.5,entrenamiento,3.93,-0.33,0.0526023,0.025958074,1.7228737,19.51,19.147602,11.055619,ENT_SA,certificada,0,0.77541,0.50068,0.24032,0.52159,-15.817,-9.388,-11.262,-16.708,-7.306,-12.834,-8.059,-12.124
356600800400197230,BOSQUE_NW_02,bosque,-42.594615,-71.483494,296243.4,5281211.2,entrenamiento,22.72,16.39,4.917289,0.91400856,3.145781,19.70,220.5747,11.050653,ENT_SA,certificada,0,0.91199,0.64239,0.41376,0.70478,-14.890,-8.603,-10.719,-15.837,-6.433,-11.759,-6.217,-10.904
356600800400197231,BOSQUE_NW_02,bosque,-42.594904,-71.482919,296291.5,5281180.5,entrenamiento,4.49,-0.48,0.025754517,0.01279465,1.5552046,13.99,20.37814,11.055025,ENT_SA,certificada,0,0.88626,0.63022,0.37032,0.66362,-15.153,-9.066,-10.837,-15.769,-6.770,-11.626,-6.252,-11.318
356600800400197232,BOSQUE_NW_02,bosque,-42.595193,-71.482346,296339.4,5281149.8,entrenamiento,13.14,8.46,5.450869,0.93400925,2.4676852,13.87,94.47972,11.047437,ENT_SA,certificada,0,0.86901,0.58678,0.37048,0.66071,-15.174,-9.268,-11.151,-15.742,-7.179,-11.744,-7.090,-11.862
356600800400197233,BOSQUE_NW_02,bosque,-42.595483,-71.481771,296387.6,5281118.9,entrenamiento,13.55,8.61,5.407367,0.93257105,2.5184944,14.73,97.75918,11.047138,ENT_SA,certificada,0,0.86662,0.58586,0.37151,0.65926,-14.861,-9.335,-11.395,-15.912,-8.018,-12.592,-7.569,-12.169
356600800400197234,BOSQUE_NW_02,bosque,-42.595774,-71.481195,296435.8,5281088.0,entrenamiento,13.32,6.88,5.195205,0.92509,2.432302,16.36,89.69836,11.045241,ENT_SA,certificada,0,0.81941,0.53063,0.29783,0.57782,-15.384,-9.835,-12.406,-17.071,-8.972,-13.693,-8.182,-12.483
356600800400197235,BOSQUE_NW_02,bosque,-42.596067,-71.480616,296484.3,5281056.9,entrenamiento,4.11,-0.29,0.020121481,0.0100102695,1.1623638,13.20,19.450499,11.055684,ENT_SA,certificada,0,0.69058,0.42278,0.18093,0.41186,-16.292,-10.040,-13.245,-17.545,-9.368,-14.382,-8.198,-12.423
356600800400197236,BOSQUE_NW_02,bosque,-42.596356,-71.480042,296532.3,5281026.2,entrenamiento,2.43,-0.29,0.009522186,0.00474977,0.6697466,7.24,15.007604,11.059877,ENT_SA,certificada,0,0.48101,0.28110,-0.03768,0.12433,-16.059,-9.710,-12.632,-17.480,-8.506,-13.026,-8.591,-12.009
356600800400197237,BOSQUE_NW_02,bosque,-42.596641,-71.479473,296579.9,5280995.9,entrenamiento,4.45,-0.03,0.21297361,0.10100978,2.2849438,9.87,23.854391,11.052998,ENT_SA,certificada,0,0.63051,0.35054,0.05187,0.28266,-15.647,-9.141,-11.893,-16.944,-7.594,-12.184,-7.855,-11.307
356600800400197238,BOSQUE_NW_02,bosque,-42.596928,-71.478902,296627.7,5280965.4,entrenamiento,3.4,-0.37,0.012458112,0.0062096836,0.8929275,18.35,17.825306,11.056734,ENT_SA,certificada,0,0.86092,0.50654,0.30131,0.58000,-15.113,-8.956,-11.669,-16.484,-7.069,-11.821,-7.767,-11.960
356600800400197239,BOSQUE_NW_02,bosque,-42.597217,-71.478328,296675.7,5280934.7,entrenamiento,6.73,1.12,0.7445764,0.31081042,2.04862,17.23,2.6608868,13.110564,DBT_SA,certificada,0,0.77594,0.48607,0.25990,0.52713,-15.541,-8.695,-11.421,-16.051,-7.035,-11.959,-7.597,-11.742
356600800400197240,BOSQUE_NW_02,bosque,-42.597506,-71.477753,296723.8,5280903.9,entrenamiento,3.51,-0.11,0.09235764,0.04512816,1.6050392,13.60,0.008008755,13.120905,DBT_SA,certificada,0,0.75780,0.47634,0.22927,0.49927,-15.190,-8.923,-11.271,-15.923,-7.089,-12.611,-7.017,-11.830
356600800400197241,BOSQUE_NW_02,bosque,-42.597795,-71.477180,296771.8,5280873.2,entrenamiento,5.05,0.26,0.28817862,0.13418368,1.9515218,12.99,,,,,,0.81433,0.52442,0.30766,0.57750,-14.981,-8.927,-10.829,-16.097,-6.714,-12.281,-6.984,-12.272
356600800400197242,BOSQUE_NW_02,bosque,-42.598083,-71.476607,296819.7,5280842.6,entrenamiento,11.68,6.66,4.895852,0.9130881,2.3440936,12.06,26.767012,13.100985,DBT_SA,certificada,0,0.84022,0.53874,0.32123,0.59844,-14.927,-9.357,-10.623,-16.078,-6.576,-12.265,-7.044,-12.222
356600800400197246,BOSQUE_NW_02,bosque,-42.599240,-71.474311,297011.9,5280719.7,entrenamiento,17.22,9.36,2.0875056,0.6476938,2.717863,13.28,62.542286,13.090731,DBT_SA,certificada,0,0.90123,0.56049,0.36585,0.66725,-14.932,-8.860,-10.714,-15.640,-6.321,-11.314,-6.208,-10.591
356600800400197248,BOSQUE_NW_02,bosque,-42.599815,-71.473169,297107.4,5280658.6,entrenamiento,20.51,13.66,3.7957425,0.8497587,3.0365086,11.32,107.73721,13.088747,DBT_SA,certificada,0,0.90416,0.59755,0.40591,0.69734,-14.931,-8.625,-10.939,-16.416,-6.216,-11.036,-6.354,-10.573
356600800400197249,BOSQUE_NW_02,bosque,-42.600102,-71.472597,297155.2,5280628.1,entrenamiento,24.41,18.19,3.92274,0.85896933,3.178522,14.39,,,,,,0.90893,0.59631,0.41124,0.70399,-14.664,-8.683,-11.055,-16.671,-5.839,-10.967,-5.979,-10.157
356600800400197250,BOSQUE_NW_02,bosque,-42.600389,-71.472026,297203.0,5280597.5,entrenamiento,18.27,0.44,0.5757813,0.25013497,3.0769217,18.95,29.849874,13.103821,DBT_SA,certificada,0,0.91276,0.57162,0.36262,0.67608,-14.583,-9.239,-11.481,-16.767,-5.985,-11.118,-6.122,-10.896
356600800400197251,BOSQUE_NW_02,bosque,-42.600676,-71.471455,297250.8,5280567.0,entrenamiento,3.51,0.0,0.16178325,0.077704415,1.6578498,11.99,0.027489848,13.120596,DBT_SA,certificada,0,0.83663,0.54806,0.27267,0.56175,-14.996,-9.382,-12.494,-17.206,-6.537,-11.924,-7.267,-11.617
356600800400197252,BOSQUE_NW_02,bosque,-42.600965,-71.470883,297298.7,5280536.4,entrenamiento,2.5,-0.37,0.023818817,0.011838729,0.71253604,3.74,0.0,13.12623,DBT_SA,certificada,0,0.82615,0.50057,0.26734,0.55856,-15.238,-9.243,-12.450,-17.387,-7.608,-12.447,-7.846,-12.128
356600800400197253,BOSQUE_NW_02,bosque,-42.601253,-71.470310,297346.6,5280505.7,entrenamiento,2.84,-0.14,0.039462812,0.019537896,1.5819712,5.29,0.0,13.124765,DBT_SA,certificada,0,0.63043,0.38724,0.16759,0.42140,-15.318,-9.356,-12.536,-17.354,-7.661,-12.648,-7.902,-12.269
356600800400197254,BOSQUE_NW_02,bosque,-42.601539,-71.469741,297394.3,5280475.3,entrenamiento,3.44,-0.07,0.08075114,0.039570842,1.8691397,9.14,0.013746419,13.120791,DBT_SA,certificada,0,0.74256,0.45119,0.18757,0.46301,-15.604,-9.054,-12.885,-17.880,-7.460,-12.530,-8.440,-12.560
356600800400197255,BOSQUE_NW_02,bosque,-42.601827,-71.469169,297442.1,5280444.7,entrenamiento,3.85,-0.07,0.10717118,0.052174315,1.8881191,7.00,0.047042817,13.119662,DBT_SA,certificada,0,0.76653,0.44791,0.21315,0.50277,-15.608,-9.340,-12.660,-18.523,-7.772,-13.260,-8.053,-12.777
356600800400197256,BOSQUE_NW_02,bosque,-42.602403,-71.468025,297537.8,5280383.4,entrenamiento,2.24,-0.22,0.008500708,0.0042413287,1.3710734,7.51,0.0,13.12782,DBT_SA,certificada,0,0.78880,0.49250,0.19789,0.47463,-15.191,-9.150,-12.689,-18.065,-7.529,-13.027,-7.499,-12.160
356600800400197257,BOSQUE_NW_02,bosque,-42.602690,-71.467456,297585.4,5280353.0,entrenamiento,3.25,-0.14,0.042029127,0.020795159,1.8425823,8.56,0.010621697,13.120595,DBT_SA,certificada,0,0.75672,0.44135,0.16393,0.43971,-15.607,-9.596,-13.672,-18.571,-7.826,-13.034,-7.822,-12.569
356600800400197258,BOSQUE_NW_02,bosque,-42.602976,-71.466886,297633.1,5280322.6,entrenamiento,5.57,1.04,0.89766735,0.36158073,1.7431545,5.68,1.1959467,13.11549,DBT_SA,certificada,0,0.62953,0.37441,0.05082,0.26933,-16.394,-10.278,-15.296,-19.954,-8.928,-13.843,-9.524,-14.552
356600800400197259,BOSQUE_NW_02,bosque,-42.603263,-71.466316,297680.8,5280292.1,entrenamiento,2.39,-0.03,0.17998527,0.0860597,1.3241843,4.67,,,,,,0.38459,0.22693,-0.04998,0.10728,-17.432,-11.282,-14.374,-20.096,-10.007,-14.810,-10.642,-15.619
356600800400197260,BOSQUE_NW_02,bosque,-42.603551,-71.465744,297728.7,5280261.4,entrenamiento,5.09,0.33,0.42259112,0.19045308,1.9774809,4.88,0.78073686,13.11449,DBT_SA,certificada,0,0.59511,0.35831,0.10617,0.29784,-17.068,-10.903,-13.500,-18.944,-8.917,-14.559,-10.490,-14.693
356600800400197261,BOSQUE_NW_02,bosque,-42.603842,-71.465169,297776.8,5280230.6,entrenamiento,2.84,-0.44,0.014920262,0.0074323555,0.93051547,5.24,0.0,13.124352,DBT_SA,certificada,0,0.70667,0.41315,0.13314,0.38661,-15.512,-9.864,-12.560,-17.620,-7.949,-13.179,-9.266,-13.167
356600800400197262,BOSQUE_NW_02,bosque,-42.604130,-71.464597,297824.6,5280199.9,entrenamiento,3.36,0.07,0.21627687,0.10249325,1.5266982,5.49,0.0,13.122966,DBT_SA,certificada,0,0.70837,0.41273,0.13690,0.39731,-15.672,-9.690,-12.677,-17.392,-7.783,-12.864,-8.477,-12.786
356600800400197263,BOSQUE_NW_02,bosque,-42.604418,-71.464025,297872.5,5280169.3,entrenamiento,3.63,0.26,0.27962744,0.13047424,1.6582781,9.84,0.03277024,13.121805,DBT_SA,certificada,0,0.75187,0.44369,0.17183,0.44879,-15.317,-9.293,-12.478,-16.999,-7.797,-12.564,-7.936,-12.312
356600800400197264,BOSQUE_NW_02,bosque,-42.604706,-71.463454,297920.3,5280138.6,entrenamiento,3.44,-0.11,0.06548564,0.03221225,1.9318057,11.32,,,,,,0.82516,0.51880,0.25526,0.54349,-15.200,-9.247,-12.378,-16.950,-7.773,-12.545,-7.853,-12.016
356600800400197265,BOSQUE_NW_02,bosque,-42.604995,-71.462881,297968.2,5280107.9,entrenamiento,2.77,-0.56,0.014316396,0.0071326233,1.0774999,8.13,,,,,,0.88005,0.59600,0.33166,0.62735,-15.065,-9.080,-12.211,-16.884,-7.565,-12.482,-7.889,-12.268
356600800400197266,BOSQUE_NW_02,bosque,-42.605285,-71.462307,298016.2,5280077.1,entrenamiento,2.8,-0.29,0.018001301,0.0089602405,0.7839802,7.00,0.0,13.12503,DBT_SA,certificada,0,0.77013,0.48491,0.21898,0.50460,-15.361,-9.240,-12.015,-17.133,-7.282,-12.539,-7.861,-11.580
356600800400197267,BOSQUE_NW_02,bosque,-42.605571,-71.461738,298063.8,5280046.7,entrenamiento,3.96,0.11,0.17026539,0.081607446,1.8072094,9.44,,,,,,0.85393,0.52552,0.27067,0.57292,-15.331,-9.212,-12.363,-17.300,-7.442,-12.828,-7.593,-12.152
356600800400197268,BOSQUE_NW_02,bosque,-42.605860,-71.461165,298111.7,5280016.0,entrenamiento,2.8,-0.07,0.07306128,0.03587104,1.5897261,7.69,,,,,,0.83397,0.49412,0.23622,0.53186,-15.533,-8.608,-12.757,-17.048,-7.369,-12.512,-7.770,-12.194
356600800400197275,BOSQUE_NW_02,bosque,-42.607883,-71.457157,298447.1,5279800.9,entrenamiento,2.69,-0.07,0.074223384,0.036431074,1.4343791,4.74,,,,,,0.60214,0.34392,0.03497,0.24887,-15.747,-9.800,-13.235,-18.316,-8.220,-13.238,-9.183,-12.581
356600800400197277,BOSQUE_NW_02,bosque,-42.608460,-71.456012,298542.9,5279739.5,entrenamiento,2.58,-0.14,0.030680748,0.015223237,1.6767635,6.12,,,,,,0.71092,0.42344,0.15365,0.40922,-14.935,-9.636,-13.171,-17.913,-7.550,-13.143,-9.191,-12.760
356600800400197278,BOSQUE_NW_02,bosque,-42.608749,-71.455440,298590.8,5279708.8,entrenamiento,2.95,-0.07,0.09169648,0.044812452,1.5531349,5.25,,,,,,0.84203,0.48241,0.23360,0.50938,-15.080,-8.993,-12.626,-17.811,-7.503,-12.950,-8.975,-13.087
356600800400197279,BOSQUE_NW_02,bosque,-42.609039,-71.454866,298638.8,5279678.0,entrenamiento,4.41,0.03,0.104297236,0.050811388,1.8581449,13.55,,,,,,0.72621,0.41622,0.16394,0.43034,-15.356,-9.207,-12.835,-18.045,-7.882,-13.600,-8.651,-13.746
356600800400197287,BOSQUE_NW_02,bosque,-42.611932,-71.449131,299118.5,5279370.3,entrenamiento,3.25,-0.11,0.10969647,0.05337029,1.742415,8.08,4.1052823,2.9953103,GSW_SA,certificada,0,0.75598,0.45332,0.19174,0.46994,-15.756,-9.698,-12.785,-17.024,-7.781,-13.022,-8.216,-12.632
356600800400197288,BOSQUE_NW_02,bosque,-42.612222,-71.448557,299166.5,5279339.5,entrenamiento,2.84,-0.33,0.02373701,0.011798308,1.078355,8.71,3.0136228,2.9983494,GSW_SA,certificada,0,0.75799,0.48954,0.22366,0.48270,-15.073,-9.538,-12.656,-17.095,-7.683,-12.766,-7.640,-12.681
356600800400197289,BOSQUE_NW_02,bosque,-42.612511,-71.447982,299214.6,5279308.7,entrenamiento,2.92,-0.26,0.023422044,0.011642672,1.2705699,8.17,3.1725235,2.9978564,GSW_SA,certificada,0,0.72278,0.43203,0.13985,0.38788,-15.008,-9.627,-12.679,-17.563,-7.538,-12.857,-7.994,-12.527
356600800400197290,BOSQUE_NW_02,bosque,-42.612801,-71.447408,299262.6,5279278.0,entrenamiento,2.5,-0.33,0.01633544,0.008134435,0.7294497,4.79,2.1639936,3.0013936,GSW_SA,certificada,0,0.60030,0.36338,0.11075,0.34004,-16.308,-10.332,-13.418,-18.454,-8.269,-13.574,-8.407,-12.736
356600800400197291,BOSQUE_NW_02,bosque,-42.613089,-71.446836,299310.5,5279247.3,entrenamiento,4.11,0.11,0.22018786,0.104246475,1.6617392,1.63,,,,,,0.57548,0.37348,0.08926,0.31989,-16.571,-10.142,-13.531,-18.595,-8.429,-13.569,-8.202,-12.995
356600800400197292,BOSQUE_NW_02,bosque,-42.613378,-71.446262,299358.5,5279216.6,entrenamiento,2.58,-0.52,0.017607795,0.008765233,0.92828834,2.94,,,,,,0.68614,0.39997,0.09622,0.31924,-15.986,-10.042,-13.238,-18.004,-8.081,-13.077,-8.519,-12.800
356600800400197326,BOSQUE_NW_02,bosque,-42.623157,-71.426769,300988.5,5278176.7,validacion,3.51,0.07,0.14963117,0.07208374,1.8025926,4.91,,,,,,0.63539,0.32716,0.00589,0.22696,-15.869,-10.210,-12.891,-17.923,-7.573,-12.776,-8.633,-12.748
356600800400197327,BOSQUE_NW_02,bosque,-42.623444,-71.426195,301036.5,5278146.1,validacion,2.77,-0.33,0.005614194,0.0028031585,0.65223545,2.89,2.7720664,2.9991407,GSW_SA,certificada,0,0.81541,0.44378,0.18162,0.46957,-16.049,-10.209,-12.571,-17.770,-7.687,-12.989,-8.009,-12.200
356600800400197328,BOSQUE_NW_02,bosque,-42.623732,-71.425621,301084.5,5278115.6,validacion,4.19,0.07,0.23471281,0.11072782,1.8661381,5.20,8.368969,2.988065,GSW_SA,certificada,0,0.83739,0.46780,0.21060,0.50176,-16.396,-9.362,-12.571,-17.525,-7.728,-12.772,-7.742,-12.009
356600800400197329,BOSQUE_NW_02,bosque,-42.624019,-71.425047,301132.5,5278085.0,validacion,2.95,-0.26,0.02755338,0.013682167,1.1471359,6.36,3.3590548,2.9973016,GSW_SA,certificada,0,0.79046,0.42290,0.14735,0.42485,-16.283,-9.467,-12.982,-17.720,-7.928,-12.798,-7.874,-12.109
356600800400197330,BOSQUE_NW_02,bosque,-42.624307,-71.424472,301180.6,5278054.3,validacion,5.39,0.22,0.2972504,0.13810164,2.0742612,15.07,13.903283,2.983682,GSW_SA,certificada,0,0.67767,0.34152,0.02682,0.27715,-15.928,-9.718,-13.309,-18.121,-7.925,-13.189,-8.064,-12.578
356600800400197331,BOSQUE_NW_02,bosque,-42.624598,-71.423893,301228.9,5278023.4,validacion,3.25,-0.07,0.08671596,0.04243089,1.7239089,14.13,4.289997,2.9948657,GSW_SA,certificada,0,0.62459,0.33453,0.03009,0.25604,-15.852,-9.848,-13.611,-18.583,-8.411,-13.979,-8.767,-12.945
356600800400197334,BOSQUE_NW_02,bosque,-42.625463,-71.422169,301373.1,5277931.5,validacion,4.04,0.07,0.1959858,0.09334184,1.8502787,10.56,,,,,,0.75480,0.40571,0.11007,0.37847,-16.566,-10.104,-13.167,-18.991,-8.328,-14.386,-9.469,-14.479
356600800400197335,BOSQUE_NW_02,bosque,-42.625751,-71.421594,301421.2,5277900.8,validacion,4.86,0.03,0.19581284,0.09326343,2.0810962,16.56,,,,,,0.48575,0.27128,0.05497,0.22921,-16.675,-10.555,-13.289,-18.878,-8.430,-14.720,-9.366,-14.573
356600800400197336,BOSQUE_NW_02,bosque,-42.626040,-71.421018,301469.3,5277870.1,validacion,3.66,-0.59,0.01803848,0.008978663,0.6365142,13.98,5.6947904,2.9919653,GSW_SA,certificada,0,0.72833,0.41892,0.13340,0.37838,-16.622,-10.770,-13.041,-18.499,-8.543,-14.561,-9.060,-14.402
356600800400197337,BOSQUE_NW_02,bosque,-42.626328,-71.420443,301517.4,5277839.4,validacion,5.42,0.26,0.31321847,0.14495498,2.0436785,10.80,13.526342,2.9838755,GSW_SA,certificada,0,0.61125,0.36506,0.06487,0.27295,-16.816,-10.739,-13.438,-18.690,-8.209,-14.114,-9.243,-14.416
356600800400197338,BOSQUE_NW_02,bosque,-42.626617,-71.419868,301565.5,5277808.7,validacion,2.92,-0.29,0.014587011,0.007266956,1.1090913,5.76,3.0136228,2.9983494,GSW_SA,certificada,0,0.58820,0.36461,0.10024,0.29912,-17.409,-11.140,-14.302,-19.631,-8.925,-14.659,-9.836,-14.396
356600800400197339,BOSQUE_NW_02,bosque,-42.626904,-71.419294,301613.4,5277778.2,validacion,2.95,-0.14,0.023861941,0.011860034,1.4732906,5.00,3.10393,2.9980667,GSW_SA,certificada,0,0.47756,0.28609,0.01324,0.17761,-16.961,-10.973,-14.613,-19.982,-9.297,-14.803,-9.667,-14.438
356600800400197340,BOSQUE_NW_02,bosque,-42.627192,-71.418720,301661.4,5277747.6,validacion,3.4,0.0,0.15675351,0.075382166,1.3118129,4.42,4.1052823,2.9953103,GSW_SA,certificada,0,0.42356,0.27064,0.00157,0.15998,-17.289,-10.567,-14.351,-19.647,-9.234,-14.526,-9.317,-15.095
356600800400197341,BOSQUE_NW_02,bosque,-42.627479,-71.418147,301709.4,5277717.0,validacion,3.03,-0.11,0.05463133,0.026945736,1.8330089,4.09,3.5265787,2.9968245,GSW_SA,certificada,0,0.57106,0.32388,0.00513,0.19239,-16.913,-10.773,-13.915,-19.218,-8.540,-13.980,-9.474,-15.010
356600800400197342,BOSQUE_NW_02,bosque,-42.627766,-71.417573,301757.3,5277686.5,validacion,2.88,-0.29,0.015004072,0.0074739484,1.0029547,6.09,3.0136228,2.9983494,GSW_SA,certificada,0,0.64304,0.39632,0.11574,0.32627,-16.401,-10.550,-13.136,-18.247,-8.217,-13.802,-8.904,-14.562
356600800400197343,BOSQUE_NW_02,bosque,-42.628054,-71.416998,301805.4,5277655.8,validacion,3.89,0.07,0.19913474,0.09476814,1.6952784,6.73,6.1638074,2.991151,GSW_SA,certificada,0,0.67184,0.39982,0.11882,0.34707,-16.076,-9.982,-12.610,-17.661,-8.378,-13.892,-8.695,-13.439
356600800400197344,BOSQUE_NW_02,bosque,-42.628343,-71.416424,301853.4,5277625.1,validacion,2.69,-0.33,0.012005976,0.005984995,0.7708521,5.39,2.458741,3.0002494,GSW_SA,certificada,0,0.70293,0.38055,0.08786,0.33982,-15.499,-9.773,-12.332,-17.388,-8.133,-13.586,-8.117,-12.802
356600800400197345,BOSQUE_NW_02,bosque,-42.628631,-71.415849,301901.4,5277594.5,validacion,2.88,-0.14,0.0850454,0.04163074,1.6124763,6.43,3.0136228,2.9983494,GSW_SA,certificada,0,0.69694,0.40329,0.08479,0.33265,-15.214,-9.575,-12.315,-17.800,-8.071,-13.526,-8.175,-12.859
356600800400197346,BOSQUE_NW_02,bosque,-42.628919,-71.415275,301949.5,5277563.8,validacion,3.7,0.0,0.14676507,0.070753105,1.548856,7.82,5.244015,2.9928136,GSW_SA,certificada,0,0.66545,0.38578,0.07962,0.31190,-15.179,-9.699,-12.471,-17.815,-8.134,-13.543,-8.761,-13.212
356600800400197347,BOSQUE_NW_02,bosque,-42.629208,-71.414699,301997.6,5277533.1,validacion,3.4,-0.26,0.006591385,0.0032902644,0.92577964,8.58,4.699281,2.9939382,GSW_SA,certificada,0,0.70512,0.39238,0.09691,0.35162,-15.248,-9.505,-13.448,-18.675,-8.713,-14.334,-9.356,-13.676
356600800400197348,BOSQUE_NW_02,bosque,-42.629497,-71.414124,302045.7,5277502.4,validacion,2.62,-0.14,0.01203646,0.006000146,1.560209,6.52,,,,,,0.27887,0.16465,-0.02257,0.11442,-15.522,-9.791,-13.764,-19.042,-9.023,-14.747,-9.402,-13.690
