archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,pai,fhd_normal,cover,l2b_quality_flag_rel3
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197674,-42.737190,-71.109848,327295.5,5266210.7,0.28055578,1.6129419,0.13087796,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197675,-42.737476,-71.109271,327343.5,5266180.1,0.04110027,0.70357794,0.020340296,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197676,-42.737762,-71.108696,327391.4,5266149.5,0.024012024,0.9578066,0.0119341845,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197677,-42.738048,-71.108120,327439.3,5266118.9,0.1935911,1.1347027,0.0922558,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197678,-42.738334,-71.107544,327487.3,5266088.4,0.12867689,1.2971799,0.06231122,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197679,-42.738620,-71.106968,327535.2,5266057.7,0.028473336,1.1475534,0.014135746,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197680,-42.738907,-71.106391,327583.2,5266027.1,0.53387296,1.7810456,0.23426042,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197681,-42.739194,-71.105814,327631.3,5265996.4,0.8572298,1.9422252,0.3485478,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197682,-42.739482,-71.105236,327679.4,5265965.6,0.031854365,1.115808,0.015800942,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197683,-42.739768,-71.104660,327727.3,5265935.0,0.0214601,1.3169118,0.010672654,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197684,-42.740053,-71.104084,327775.3,5265904.5,0.062691174,1.2250345,0.03085912,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197685,-42.740338,-71.103509,327823.1,5265874.1,0.4464973,1.366765,0.20007122,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197686,-42.740623,-71.102933,327871.1,5265843.6,0.05858071,1.3656605,0.0288653,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197687,-42.740908,-71.102357,327919.0,5265813.1,0.0366682,0.9720057,0.018166954,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197688,-42.741193,-71.101781,327966.9,5265782.6,0.10227227,1.4251864,0.04984993,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197689,-42.741478,-71.101205,328014.9,5265752.2,0.024566915,1.7460614,0.012208278,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197690,-42.741764,-71.100629,328062.9,5265721.6,0.09835267,1.4015032,0.04798606,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197691,-42.742050,-71.100052,328110.8,5265691.0,0.07977571,1.226802,0.039102346,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197692,-42.742334,-71.099476,328158.7,5265660.6,0.21826918,1.4397444,0.10338696,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197693,-42.742618,-71.098901,328206.6,5265630.3,0.13255796,1.499913,0.064129,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197694,-42.742903,-71.098325,328254.5,5265599.8,0.0536711,1.4829029,0.026478464,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197695,-42.743187,-71.097750,328302.4,5265569.4,0.039026536,1.4917563,0.019324005,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197696,-42.743471,-71.097174,328350.3,5265539.0,0.6299929,1.4062536,0.27018443,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197697,-42.743757,-71.096598,328398.2,5265508.5,0.051281266,1.3225855,0.02531451,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197698,-42.744042,-71.096022,328446.2,5265478.0,0.073067084,1.2543135,0.035873856,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197699,-42.744326,-71.095447,328494.1,5265447.6,0.1295098,1.2775378,0.062701635,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197700,-42.744611,-71.094872,328541.9,5265417.2,0.054463096,1.4494094,0.026863893,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197701,-42.744896,-71.094296,328589.8,5265386.7,0.058736164,1.4026803,0.028940778,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197702,-42.745179,-71.093721,328637.7,5265356.3,0.091175176,1.1470584,0.044563483,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197703,-42.745464,-71.093146,328685.6,5265325.9,0.04699888,1.2374812,0.023225317,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197704,-42.745749,-71.092570,328733.4,5265295.4,0.05725809,1.4307606,0.028222876,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197705,-42.746033,-71.091995,328781.3,5265265.0,0.1677621,1.2506605,0.08045738,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197706,-42.746318,-71.091420,328829.1,5265234.6,0.04176277,1.4569656,0.02066475,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197707,-42.746602,-71.090845,328877.0,5265204.2,0.08806123,1.4793439,0.043074775,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197708,-42.746887,-71.090270,328924.8,5265173.7,0.03821745,1.065675,0.018927203,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197709,-42.747171,-71.089696,328972.6,5265143.4,0.09491327,1.3143315,0.046347518,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197710,-42.747455,-71.089121,329020.5,5265112.9,0.09458181,1.2937638,0.046189465,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197711,-42.747740,-71.088546,329068.3,5265082.5,0.08332321,1.4847068,0.040805183,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197712,-42.748025,-71.087970,329116.2,5265052.0,0.13184366,1.1524616,0.06379471,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197713,-42.748311,-71.087395,329164.1,5265021.4,0.041667547,1.3757117,0.020618122,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197714,-42.748597,-71.086819,329211.9,5264990.8,0.061476674,1.3727303,0.03027044,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197715,-42.748882,-71.086244,329259.8,5264960.3,0.05824558,1.5736629,0.02870256,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197716,-42.749167,-71.085670,329307.6,5264929.9,0.15093875,1.4340798,0.07269025,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197717,-42.749453,-71.085094,329355.5,5264899.3,0.03704538,0.983124,0.018352099,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197718,-42.749738,-71.084519,329403.3,5264868.8,0.06594994,1.4043809,0.032436904,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197719,-42.750023,-71.083945,329451.1,5264838.3,0.07243406,1.3002325,0.03556866,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197720,-42.750307,-71.083370,329498.9,5264807.9,0.17084803,1.3643292,0.08187503,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197721,-42.750593,-71.082795,329546.8,5264777.3,0.10662429,1.2675202,0.05191515,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197722,-42.750879,-71.082220,329594.6,5264746.7,0.17216507,1.2999883,0.08247941,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197723,-42.751164,-71.081645,329642.4,5264716.2,0.030353041,1.4039483,0.015061869,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197724,-42.751450,-71.081071,329690.3,5264685.6,0.037954938,1.5313556,0.018798424,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197725,-42.751733,-71.080498,329737.9,5264655.3,0.46826586,1.5772187,0.20872933,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197726,-42.752019,-71.079923,329785.7,5264624.8,0.07170051,1.2708378,0.03521487,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197727,-42.752305,-71.079348,329833.6,5264594.2,0.077131175,1.3297322,0.037830967,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197728,-42.752590,-71.078773,329881.4,5264563.6,0.047881495,1.3195832,0.023656271,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197729,-42.752876,-71.078198,329929.2,5264533.0,0.10872782,1.3884959,0.05291176,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197730,-42.753162,-71.077624,329977.0,5264502.4,0.12767862,1.0776994,0.06184309,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197731,-42.753449,-71.077049,330024.9,5264471.8,0.24375838,1.5676873,0.114740595,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197732,-42.753734,-71.076474,330072.7,5264441.2,0.06549658,1.3458761,0.03221756,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197733,-42.754020,-71.075899,330120.5,5264410.6,0.08481738,1.5056442,0.041521497,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197734,-42.754306,-71.075325,330168.3,5264380.0,0.03145153,1.4307027,0.015602688,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197735,-42.754593,-71.074750,330216.2,5264349.4,0.08258353,1.4757575,0.04045038,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197736,-42.754879,-71.074175,330264.0,5264318.7,0.014110205,1.1353866,0.007030259,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197737,-42.755165,-71.073600,330311.8,5264288.1,0.03737718,1.3220917,0.018514937,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197738,-42.755451,-71.073025,330359.6,5264257.5,0.082244046,1.1892196,0.04028749,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197739,-42.755737,-71.072450,330407.5,5264226.9,0.07056251,1.350762,0.034665763,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197740,-42.756023,-71.071875,330455.3,5264196.3,0.044062726,1.2464303,0.021790303,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197741,-42.756310,-71.071300,330503.2,5264165.6,0.01657979,1.0826764,0.008255608,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197742,-42.756596,-71.070724,330551.0,5264135.0,0.2217851,1.4293523,0.10496167,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197743,-42.756881,-71.070150,330598.8,5264104.5,0.10755955,1.2419735,0.05235839,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197744,-42.757167,-71.069575,330646.6,5264073.9,0.13589661,1.5501497,0.06568991,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197745,-42.757454,-71.068999,330694.5,5264043.2,0.067305155,1.619839,0.033092298,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197746,-42.757741,-71.068423,330742.5,5264012.4,0.15568744,1.6453624,0.07488929,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197747,-42.758030,-71.067846,330790.5,5263981.5,0.77200633,1.8888495,0.32019705,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197748,-42.758319,-71.067268,330838.5,5263950.6,0.019892141,1.3873403,0.009896743,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197749,-42.758605,-71.066693,330886.4,5263920.0,0.05660127,1.4142759,0.02790369,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197750,-42.758891,-71.066117,330934.3,5263889.4,0.03646945,0.6585534,0.018069379,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197751,-42.759177,-71.065542,330982.2,5263858.8,0.50145715,1.5611404,0.2217505,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197752,-42.759462,-71.064966,331030.0,5263828.3,0.2817309,1.6733963,0.13138843,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197753,-42.759750,-71.064389,331078.0,5263797.4,0.28760916,1.558585,0.1339374,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197754,-42.760037,-71.063812,331126.0,5263766.7,0.036751024,0.6365142,0.018207612,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197755,-42.760323,-71.063236,331173.9,5263736.1,0.070472285,0.998253,0.034622215,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197756,-42.760607,-71.062662,331221.7,5263705.8,0.61145496,1.6575861,0.26338983,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197757,-42.760890,-71.062087,331269.5,5263675.4,0.07354809,1.3225118,0.0361057,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197758,-42.761175,-71.061512,331317.4,5263645.0,0.16729538,1.2594138,0.08024278,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197759,-42.761461,-71.060935,331365.3,5263614.4,0.17396252,1.6224046,0.083303586,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197760,-42.761747,-71.060359,331413.3,5263583.7,0.08403411,1.4183148,0.04114606,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197761,-42.762033,-71.059783,331461.2,5263553.2,0.08663244,1.3492022,0.042390928,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197762,-42.762318,-71.059207,331509.1,5263522.6,0.2621114,1.4095954,0.122826375,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197763,-42.762605,-71.058629,331557.1,5263491.9,0.3115923,1.9876045,0.14425986,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197764,-42.762891,-71.058052,331605.1,5263461.3,0.99029547,1.9153183,0.3904661,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197765,-42.763177,-71.057476,331653.0,5263430.7,0.09741518,1.2512512,0.047539715,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197766,-42.763464,-71.056899,331701.0,5263400.0,0.045439176,1.4291995,0.02246329,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197767,-42.763748,-71.056323,331748.9,5263369.6,0.08743045,1.5146469,0.04277293,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197768,-42.764033,-71.055748,331796.8,5263339.1,0.07397693,1.7622795,0.03631235,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197769,-42.764319,-71.055171,331844.7,5263308.5,0.14638999,1.2677708,0.07057889,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197770,-42.764605,-71.054594,331892.7,5263277.9,0.042138048,1.3064315,0.02084849,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197771,-42.764889,-71.054018,331940.6,5263247.4,0.0335412,1.3450153,0.016630672,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197772,-42.765174,-71.053442,331988.5,5263217.0,0.07561661,1.3297518,0.03710208,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197773,-42.765458,-71.052867,332036.3,5263186.5,0.16597633,1.1204304,0.07963601,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197774,-42.765743,-71.052291,332084.2,5263156.1,0.10878273,1.1942108,0.05293776,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197775,-42.766029,-71.051714,332132.2,5263125.5,0.04254753,1.3372648,0.021048943,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197776,-42.766314,-71.051138,332180.1,5263095.0,0.07664895,1.6104118,0.037598956,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197777,-42.766600,-71.050561,332228.1,5263064.3,0.09062661,1.5720109,0.044301394,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197778,-42.766886,-71.049984,332276.0,5263033.7,0.1512869,1.4985118,0.07285165,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197779,-42.767172,-71.049408,332324.0,5263003.1,0.21110481,1.2904755,0.10016958,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197780,-42.767457,-71.048832,332371.9,5262972.6,0.04851816,1.4063632,0.023967018,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197781,-42.767742,-71.048256,332419.8,5262942.1,0.45815024,1.7779536,0.20471773,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197782,-42.768029,-71.047678,332467.8,5262911.4,0.09790646,1.2661519,0.047773644,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197783,-42.768315,-71.047101,332515.8,5262880.8,0.071743935,1.3848162,0.035235815,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197784,-42.768600,-71.046525,332563.7,5262850.3,0.082856566,1.5053197,0.040581364,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197785,-42.768884,-71.045950,332611.5,5262819.8,0.3005241,1.4194295,0.13951142,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197786,-42.769169,-71.045374,332659.4,5262789.3,0.12949315,1.3604535,0.06269383,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197787,-42.769453,-71.044798,332707.3,5262758.9,0.05346479,1.3775262,0.026378036,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197788,-42.769736,-71.044224,332755.0,5262728.7,0.07215008,1.5528687,0.03543171,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197789,-42.770019,-71.043649,332802.8,5262698.4,0.14436063,1.5295327,0.06963539,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197790,-42.770303,-71.043074,332850.6,5262668.0,0.089618824,1.35917,0.043819714,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197791,-42.770588,-71.042498,332898.5,5262637.5,0.08569576,1.4200697,0.041942347,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197792,-42.770874,-71.041922,332946.4,5262606.9,0.08703804,1.5710238,0.042585105,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197793,-42.771162,-71.041343,332994.5,5262576.0,0.24600956,1.916034,0.115736395,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197794,-42.771451,-71.040765,333042.6,5262545.0,1.0099393,1.993249,0.39642125,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197795,-42.771741,-71.040186,333090.8,5262514.0,0.09487056,1.5597404,0.046327155,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197796,-42.772026,-71.039610,333138.7,5262483.5,0.046935398,1.314582,0.023194313,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197797,-42.772310,-71.039035,333186.4,5262453.1,0.07868099,1.5410604,0.038576256,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197798,-42.772594,-71.038460,333234.3,5262422.7,0.14818537,1.4611324,0.07141282,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197799,-42.772880,-71.037884,333282.2,5262392.2,0.11945185,1.4604691,0.05797629,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197800,-42.773166,-71.037308,333330.1,5262361.5,0.15299942,1.5165889,0.07364515,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197801,-42.773455,-71.036729,333378.2,5262330.6,0.1878385,1.6682957,0.08964124,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197802,-42.773744,-71.036151,333426.3,5262299.6,0.030957919,1.1821653,0.015359705,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197803,-42.774030,-71.035574,333474.2,5262268.9,0.022806045,1.498055,0.011338216,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197804,-42.774316,-71.034999,333522.1,5262238.4,0.08020013,1.3852581,0.039306227,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197805,-42.774602,-71.034423,333570.0,5262207.8,0.051187627,1.715187,0.025268875,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197806,-42.774889,-71.033846,333617.9,5262177.0,0.056115028,1.4814727,0.027667325,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197807,-42.775175,-71.033269,333665.8,5262146.4,0.012593403,0.6365142,0.0062769074,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197808,-42.775458,-71.032696,333713.5,5262116.1,0.04220174,1.1593599,0.020879673,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197809,-42.775741,-71.032121,333761.3,5262085.8,0.005462198,1.0704265,0.002727371,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197810,-42.776024,-71.031547,333809.0,5262055.4,0.0634848,1.5275062,0.031243606,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197811,-42.776310,-71.030971,333856.9,5262024.9,0.19173363,1.5758941,0.0914124,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197812,-42.776598,-71.030394,333904.9,5261994.0,0.7719249,2.0652595,0.3201694,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197813,-42.776888,-71.029815,333953.0,5261962.9,0.032681324,0.6365142,0.0162078,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197814,-42.777174,-71.029239,334000.9,5261932.3,0.045962144,1.3871955,0.022718864,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197815,-42.777459,-71.028663,334048.8,5261901.8,0.04596914,1.21151,0.022722282,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197816,-42.777745,-71.028087,334096.6,5261871.2,0.080247045,1.2207879,0.039328765,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197817,-42.778030,-71.027512,334144.5,5261840.6,0.045144174,1.4780633,0.022319095,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197818,-42.778314,-71.026937,334192.3,5261810.2,0.11781145,1.4587392,0.057203356,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0000,356600000400197819,-42.778598,-71.026362,334240.0,5261779.8,0.20421642,1.5360941,0.09706525,0
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0001,356600100400192942,-42.708576,-71.181216,321371.3,5269239.7,0.056409217,1.4912742,0.02781036,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0001,356600100400192943,-42.708856,-71.180644,321418.9,5269209.8,0.11224986,1.883615,0.054578155,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0001,356600100400192944,-42.709138,-71.180072,321466.6,5269179.7,0.0779173,1.1175236,0.038209118,1
GEDI02_B_2025089042733_O35660_04_T01966_02_004_01_V003.h5,BEAM0001,356600100400192945,-42.709422,-71.179497,321514.4,5269149.4,0.008704855,0.867834,0.0043429644,0
