producto,sensor,fecha,indice,shot_number,rh95,valor
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258161,12.53,0.51022
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258163,10.14,0.51160
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258166,7.52,0.64433
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258180,9.09,0.52892
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258185,9.50,0.52681
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258186,9.35,0.51163
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258188,2.35,0.53950
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258197,6.47,0.50571
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258200,11.03,0.51991
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258201,11.82,0.51849
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258205,7.55,0.54434
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258208,4.26,0.61943
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258210,7.82,0.59782
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258211,3.81,0.57187
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258216,9.01,0.52869
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258221,10.89,0.53885
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258227,7.85,0.54582
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258228,9.01,0.53395
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258229,4.75,0.51653
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258235,23.01,0.54714
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258239,6.69,0.57573
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258241,11.60,0.64578
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258244,8.27,0.58929
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258250,5.95,0.51059
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258263,13.92,0.55549
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258266,3.36,0.55086
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258279,16.42,0.56146
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258280,22.37,0.51345
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258281,8.08,0.48930
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258283,23.61,0.50694
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258291,21.44,0.52339
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320100400258292,25.03,0.56126
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263183,14.03,0.48062
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263184,15.53,0.47979
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263185,4.94,0.54483
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263198,27.32,0.47040
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263200,18.56,0.50198
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263202,19.57,0.51564
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263203,21.26,0.52199
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263206,16.58,0.50975
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263209,19.57,0.53729
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263211,25.11,0.48227
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263218,2.02,0.69095
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263220,6.47,0.69221
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263223,9.46,0.55205
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263225,17.10,0.50018
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263226,10.25,0.53071
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263230,10.40,0.54621
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263233,4.90,0.53628
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263235,3.18,0.51711
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263239,8.57,0.53257
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263242,5.20,0.54256
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263243,7.03,0.51761
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263258,3.59,0.53178
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263262,20.36,0.50137
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263263,21.41,0.51847
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263270,7.03,0.50649
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263272,23.16,0.51433
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263274,18.82,0.51144
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263275,13.54,0.56009
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263277,25.90,0.52986
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263279,21.59,0.48904
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263280,27.28,0.47509
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263281,16.88,0.51180
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263282,25.07,0.52826
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263283,19.65,0.54888
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263285,25.67,0.50018
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263286,25.26,0.52740
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263287,32.71,0.51626
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263292,8.79,0.58753
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263304,3.18,0.53998
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263320,13.40,0.55174
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263322,14.67,0.55600
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263325,13.69,0.52806
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320200400263327,14.29,0.53000
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258245,14.63,0.53484
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258247,6.06,0.49322
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258248,11.86,0.50100
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258249,12.91,0.47123
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258251,16.20,0.51453
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258253,11.00,0.54713
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258254,6.99,0.50042
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258255,23.61,0.47846
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258256,19.12,0.50588
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258259,26.38,0.52844
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258260,14.33,0.52712
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258261,21.93,0.56360
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258263,11.94,0.52065
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258264,18.75,0.51953
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258267,23.84,0.53560
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258269,16.69,0.58959
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258270,22.00,0.59290
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258272,16.91,0.55589
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258275,8.57,0.55179
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258279,5.57,0.51258
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258280,6.84,0.55362
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258282,12.23,0.53793
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258284,17.10,0.47288
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258286,12.46,0.46986
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258288,8.19,0.46975
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258290,8.64,0.52624
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258293,6.40,0.50095
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258294,4.97,0.53307
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258305,8.01,0.49980
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258310,11.26,0.51211
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258312,15.68,0.51271
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258313,9.13,0.55205
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258319,27.73,0.49340
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258320,22.27,0.49300
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258324,19.95,0.52406
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258327,17.92,0.54016
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258328,18.90,0.54029
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258330,17.81,0.49088
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258332,24.51,0.52154
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258333,14.86,0.53088
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258335,24.81,0.50328
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258336,6.99,0.48688
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258337,4.30,0.48290
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258338,5.50,0.50477
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258339,18.11,0.50873
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258340,4.19,0.53157
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258343,16.76,0.48595
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258345,8.90,0.52998
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258346,9.69,0.52679
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258347,5.42,0.51013
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258350,6.43,0.50344
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258355,2.58,0.71789
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258360,6.88,0.58981
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258363,10.63,0.52089
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258365,2.76,0.57836
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320300400258366,3.55,0.64503
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258178,12.68,0.53444
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258179,13.28,0.54451
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258180,5.23,0.56527
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258181,5.35,0.57005
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258182,6.02,0.53336
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258183,12.23,0.50929
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258184,17.25,0.49402
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258185,16.80,0.55023
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258186,25.74,0.51967
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258187,23.72,0.54187
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258188,29.18,0.51568
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258189,30.23,0.54670
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258190,25.22,0.51648
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258191,26.04,0.53437
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258192,9.39,0.48757
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258193,12.57,0.51903
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258194,14.66,0.53473
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258195,5.12,0.50097
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258196,9.16,0.53348
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258197,9.24,0.59286
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258198,6.21,0.65845
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258199,2.24,0.62922
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258200,6.92,0.60445
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258201,2.20,0.53661
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258202,2.09,0.51348
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258203,2.17,0.53666
NISAR\02_pre_incendio_2025_26\BOSQUE_NW_02\NISAR_GCOV\NISAR_GCOV_20251204.tif,NISAR,20251204,RFDI,334320500400258204,2.02,0.54910
