shot_number,rh95,fuente,gamma0_dB
356600500400192472,2.92,S1 VH,-16.803
356600600401033474,4.11,S1 VH,-16.061
356600600401033475,3.29,S1 VH,-15.598
356600600401033476,5.87,S1 VH,-15.816
356600600401033477,6.81,S1 VH,-15.857
356600600401033478,4.15,S1 VH,-14.704
356600600401033479,4.0,S1 VH,-14.569
356600600401033499,8.46,S1 VH,-16.773
356600600401033500,7.56,S1 VH,-17.379
356600600401033501,4.71,S1 VH,-17.162
356600600401033502,6.1,S1 VH,-16.385
356600600401033504,3.22,S1 VH,-14.777
356600600401033505,4.08,S1 VH,-15.08
356600600401033506,2.92,S1 VH,-16.388
356600600401033507,2.73,S1 VH,-15.854
356600600401033508,2.47,S1 VH,-15.235
356600600401033509,3.29,S1 VH,-14.503
356600600401033510,2.5,S1 VH,-15.217
356600600401033511,2.8,S1 VH,-15.007
356600600401033512,2.95,S1 VH,-15.232
356600600401033513,2.69,S1 VH,-15.201
356600600401033533,2.32,S1 VH,-15.08
356600600401033534,2.92,S1 VH,-14.931
356600600401033536,2.35,S1 VH,-14.679
356600600401033537,2.58,S1 VH,-14.846
356600600401033538,2.99,S1 VH,-14.672
356600600401033539,2.43,S1 VH,-14.596
356600600401033540,3.96,S1 VH,-14.42
356600600401033541,3.29,S1 VH,-14.31
356600600401033542,2.5,S1 VH,-14.834
356600600401033543,3.18,S1 VH,-15.628
356600600401033544,2.73,S1 VH,-15.615
356600600401033545,2.73,S1 VH,-14.979
356600600401033546,3.52,S1 VH,-14.956
356600600401033547,2.54,S1 VH,-16.046
356600600401033548,3.55,S1 VH,-16.469
356600600401033550,2.47,S1 VH,-15.326
356600600401033551,2.8,S1 VH,-14.836
356600600401033552,2.88,S1 VH,-15.28
356600600401033553,2.77,S1 VH,-15.099
356600600401033554,5.42,S1 VH,-15.251
356600600401033555,2.92,S1 VH,-15.302
356600600401033556,19.43,S1 VH,-16.039
356600600401033557,27.41,S1 VH,-15.324
356600600401033558,35.57,S1 VH,-15.125
356600600401033559,32.31,S1 VH,-14.527
356600600401033560,27.56,S1 VH,-14.519
356600600401033561,23.81,S1 VH,-14.887
356600600401033562,25.01,S1 VH,-14.88
356600600401033563,25.12,S1 VH,-15.203
356600600401033564,23.4,S1 VH,-14.938
356600600401033565,22.39,S1 VH,-15.014
356600600401033566,22.09,S1 VH,-14.819
356600600401033567,22.73,S1 VH,-14.601
356600600401033568,21.98,S1 VH,-15.179
356600600401033569,23.36,S1 VH,-15.008
356600600401033570,2.28,S1 VH,-15.256
356600600401033571,3.18,S1 VH,-15.648
356600600401033572,3.03,S1 VH,-15.449
356600600401033573,2.58,S1 VH,-15.583
356600600401033574,3.63,S1 VH,-15.54
356600600401033575,2.92,S1 VH,-16.285
356600600401033576,3.4,S1 VH,-17.003
356600600401033577,2.02,S1 VH,-18.678
356600600401033578,2.02,S1 VH,-20.006
356600600401033579,2.54,S1 VH,-18.812
356600600401033580,3.14,S1 VH,-17.944
356600600401033581,2.5,S1 VH,-17.268
356600600401033582,5.05,S1 VH,-17.385
356600600401033583,2.73,S1 VH,-17.086
356600600401033610,16.43,S1 VH,-15.534
356600600401033611,14.6,S1 VH,-14.781
356600600401033612,2.5,S1 VH,-14.662
356600600401033613,2.73,S1 VH,-14.998
356600600401033614,2.32,S1 VH,-15.244
356600600401033615,2.43,S1 VH,-15.366
356600600401033616,3.1,S1 VH,-15.703
356600600401033617,2.92,S1 VH,-15.716
356600600401033618,3.22,S1 VH,-15.835
356600600401033619,3.44,S1 VH,-15.87
356600600401033620,3.18,S1 VH,-15.635
356600800400197103,5.99,S1 VH,-15.753
356600800400197104,11.9,S1 VH,-15.839
356600800400197105,9.65,S1 VH,-15.963
356600800400197106,10.55,S1 VH,-15.394
356600800400197114,5.5,S1 VH,-14.722
356600800400197115,3.78,S1 VH,-14.873
356600800400197177,4.53,S1 VH,-15.793
356600800400197178,3.89,S1 VH,-15.116
356600800400197180,8.08,S1 VH,-14.235
356600800400197181,5.16,S1 VH,-14.87
356600800400197182,8.79,S1 VH,-15.382
356600800400197183,5.8,S1 VH,-16.029
356600800400197184,11.38,S1 VH,-15.703
356600800400197186,4.34,S1 VH,-15.68
356600800400197187,5.35,S1 VH,-15.746
356600800400197188,12.35,S1 VH,-15.216
356600800400197189,3.29,S1 VH,-14.813
356600800400197190,12.8,S1 VH,-14.895
356600800400197191,5.35,S1 VH,-14.928
356600800400197192,8.01,S1 VH,-15.415
356600800400197193,20.44,S1 VH,-15.069
356600800400197194,5.35,S1 VH,-15.218
356600800400197195,4.23,S1 VH,-15.735
356600800400197196,4.15,S1 VH,-16.446
356600800400197197,3.96,S1 VH,-16.104
356600800400197198,2.92,S1 VH,-15.624
356600800400197199,4.23,S1 VH,-15.89
356600800400197200,9.58,S1 VH,-15.295
356600800400197210,5.8,S1 VH,-16.744
356600800400197211,3.81,S1 VH,-16.978
356600800400197212,5.76,S1 VH,-16.098
356600800400197213,5.27,S1 VH,-16.302
356600800400197214,3.78,S1 VH,-15.668
356600800400197215,3.25,S1 VH,-15.39
356600800400197216,4.04,S1 VH,-15.555
356600800400197219,2.69,S1 VH,-15.732
356600800400197222,3.48,S1 VH,-14.78
356600800400197225,4.3,S1 VH,-14.868
356600800400197226,4.19,S1 VH,-15.634
356600800400197227,4.23,S1 VH,-15.535
356600800400197228,3.93,S1 VH,-15.625
356600800400197229,14.93,S1 VH,-14.95
356600800400197230,22.72,S1 VH,-14.778
356600800400197231,4.49,S1 VH,-14.541
356600800400197232,13.14,S1 VH,-14.447
356600800400197233,13.55,S1 VH,-14.87
356600800400197234,13.32,S1 VH,-15.615
356600800400197235,4.11,S1 VH,-15.432
356600800400197236,2.43,S1 VH,-15.323
356600800400197237,4.45,S1 VH,-15.496
356600800400197238,3.4,S1 VH,-14.644
356600800400197239,6.73,S1 VH,-14.617
356600800400197240,3.51,S1 VH,-14.596
356600800400197241,5.05,S1 VH,-14.363
356600800400197242,11.68,S1 VH,-14.681
356600800400197246,17.22,S1 VH,-14.81
356600800400197248,20.51,S1 VH,-14.961
356600800400197249,24.41,S1 VH,-14.679
356600800400197250,18.27,S1 VH,-14.468
356600800400197251,3.51,S1 VH,-14.567
356600800400197252,2.5,S1 VH,-14.393
356600800400197253,2.84,S1 VH,-14.549
356600800400197254,3.44,S1 VH,-14.965
356600800400197255,3.85,S1 VH,-15.251
356600800400197256,2.24,S1 VH,-14.663
356600800400197257,3.25,S1 VH,-15.678
356600800400197258,5.57,S1 VH,-16.611
356600800400197259,2.39,S1 VH,-16.751
356600800400197260,5.09,S1 VH,-16.871
356600800400197261,2.84,S1 VH,-16.025
356600800400197262,3.36,S1 VH,-15.24
356600800400197263,3.63,S1 VH,-14.637
356600800400197264,3.44,S1 VH,-14.601
356600800400197265,2.77,S1 VH,-14.709
356600800400197266,2.8,S1 VH,-14.675
356600800400197267,3.96,S1 VH,-14.511
356600800400197268,2.8,S1 VH,-14.087
356600800400197275,2.69,S1 VH,-16.224
356600800400197277,2.58,S1 VH,-15.447
356600800400197278,2.95,S1 VH,-15.185
356600800400197279,4.41,S1 VH,-15.373
356600800400197287,3.25,S1 VH,-15.456
356600800400197288,2.84,S1 VH,-15.298
356600800400197289,2.92,S1 VH,-15.436
356600800400197290,2.5,S1 VH,-16.449
356600800400197291,4.11,S1 VH,-16.005
356600800400197292,2.58,S1 VH,-15.366
356600800400197302,19.24,S1 VH,-15.984
356600800400197326,3.51,S1 VH,-14.719
356600800400197327,2.77,S1 VH,-14.859
356600800400197328,4.19,S1 VH,-15.242
356600800400197329,2.95,S1 VH,-15.388
356600800400197330,5.39,S1 VH,-15.275
356600800400197331,3.25,S1 VH,-15.22
356600800400197334,4.04,S1 VH,-15.778
356600800400197335,4.86,S1 VH,-15.301
356600800400197336,3.66,S1 VH,-15.204
356600800400197337,5.42,S1 VH,-16.246
356600800400197338,2.92,S1 VH,-16.944
356600800400197339,2.95,S1 VH,-16.796
356600800400197340,3.4,S1 VH,-16.761
356600800400197341,3.03,S1 VH,-16.303
356600800400197342,2.88,S1 VH,-16.086
356600800400197343,3.89,S1 VH,-16.412
356600800400197344,2.69,S1 VH,-16.436
356600800400197345,2.88,S1 VH,-16.217
356600800400197346,3.7,S1 VH,-15.972
356600800400197347,3.4,S1 VH,-16.226
356600800400197348,2.62,S1 VH,-16.053
356600800400197349,2.8,S1 VH,-16.557
356601100400191849,2.13,S1 VH,-15.164
356601100400191854,6.81,S1 VH,-15.472
356601100400191855,5.61,S1 VH,-14.69
356601100400191856,4.45,S1 VH,-14.864
356601100400191857,4.04,S1 VH,-15.307
356601100400191858,9.8,S1 VH,-15.274
356601100400191859,6.02,S1 VH,-14.592
356601100400191860,8.31,S1 VH,-14.873
356601100400191861,11.04,S1 VH,-15.059
356601100400191887,4.11,S1 VH,-15.216
356601100400191907,8.98,S1 VH,-15.487
356601100400191908,7.82,S1 VH,-15.354
356601100400191909,6.7,S1 VH,-15.522
356601100400191910,5.01,S1 VH,-15.81
356601100400191911,3.59,S1 VH,-16.066
356601100400191912,3.78,S1 VH,-16.623
356601100400191913,5.61,S1 VH,-16.935
356601100400191914,3.63,S1 VH,-17.431
356601100400191915,2.73,S1 VH,-17.107
356601100400191916,2.77,S1 VH,-16.885
356601100400191917,2.58,S1 VH,-16.174
356601100400191918,4.11,S1 VH,-15.398
356601100400191919,5.01,S1 VH,-14.98
356601100400191920,4.83,S1 VH,-14.618
356601100400191928,15.27,S1 VH,-14.637
356601100400191929,4.26,S1 VH,-14.298
356601100400191930,3.85,S1 VH,-14.85
356601100400191931,4.19,S1 VH,-15.378
356601100400191932,6.51,S1 VH,-15.713
356601100400191933,8.12,S1 VH,-15.664
356601100400191934,7.3,S1 VH,-16.801
356601100400191935,3.59,S1 VH,-16.96
356601100400191936,5.65,S1 VH,-16.603
356601100400191964,9.84,S1 VH,-15.215
356601100400191965,5.61,S1 VH,-14.955
356601100400191966,3.22,S1 VH,-14.822
356601100400191967,4.26,S1 VH,-14.799
356601100400191968,10.1,S1 VH,-14.826
356601100400191969,3.03,S1 VH,-14.672
356601100400191970,3.18,S1 VH,-14.629
356601100400191971,4.04,S1 VH,-14.734
356601100400191972,7.63,S1 VH,-14.725
356601100400191973,5.76,S1 VH,-15.134
356601100400191974,20.89,S1 VH,-15.709
356601100400191975,7.9,S1 VH,-16.001
356601100400191976,12.69,S1 VH,-15.338
356601100400191977,4.6,S1 VH,-14.897
356601100400191978,6.62,S1 VH,-14.812
356601100400191979,4.3,S1 VH,-15.004
356601100400191980,11.0,S1 VH,-14.984
356601100400191981,21.49,S1 VH,-15.399
356601100400191982,24.26,S1 VH,-14.925
356601100400191986,4.97,S1 VH,-14.068
356601100400191987,3.59,S1 VH,-13.838
356601100400191988,3.1,S1 VH,-14.521
356601100400191989,4.34,S1 VH,-14.718
356601100400191990,4.08,S1 VH,-14.837
356601100400191997,2.54,S1 VH,-15.421
356601100400192061,6.25,S1 VH,-16.666
356601100400192062,3.96,S1 VH,-15.341
356601100400192063,4.6,S1 VH,-15.218
356601100400192064,6.47,S1 VH,-16.05
356601100400192065,3.48,S1 VH,-16.204
356601100400192066,3.18,S1 VH,-17.164
356601100400192067,3.78,S1 VH,-17.835
356601100400192068,2.65,S1 VH,-19.253
356601100400192069,2.17,S1 VH,-18.804
356601100400192070,7.78,S1 VH,-17.316
356601100400192071,18.01,S1 VH,-16.115
356601100400192072,19.43,S1 VH,-15.958
356601100400192073,18.27,S1 VH,-16.098
356601100400192074,3.66,S1 VH,-16.364
356601100400192078,3.59,S1 VH,-17.034
356601100400192079,3.18,S1 VH,-16.83
356601100400192080,3.29,S1 VH,-16.491
356601100400192081,2.77,S1 VH,-16.313
356601100400192082,3.7,S1 VH,-16.411
356601100400192083,4.75,S1 VH,-17.415
356601100400192084,2.43,S1 VH,-16.588
356601100400192085,2.54,S1 VH,-16.562
356601100400192086,4.49,S1 VH,-16.931
356601100400192087,8.53,S1 VH,-16.325
356601100400192088,3.85,S1 VH,-16.228
356601100400192089,2.99,S1 VH,-16.356
356601100400192090,10.37,S1 VH,-17.671
356601100400192091,4.9,S1 VH,-17.656
356601100400192092,11.75,S1 VH,-16.361
356601100400192093,2.99,S1 VH,-15.822
356601100400192094,2.54,S1 VH,-15.957
356601100400192095,2.54,S1 VH,-16.023
356601100400192096,2.54,S1 VH,-15.72
356601100400192097,4.45,S1 VH,-15.53
334320000400262741,15.08,S1 VV,-9.089
334320000400262742,18.44,S1 VV,-9.411
334320000400262746,16.98,S1 VV,-8.154
334320000400262747,20.32,S1 VV,-8.278
334320000400262749,19.16,S1 VV,-9.629
334320000400262750,15.79,S1 VV,-9.801
334320000400262754,4.6,S1 VV,-9.625
334320000400262764,14.25,S1 VV,-8.76
334320000400262766,22.75,S1 VV,-8.74
334320000400262773,12.12,S1 VV,-9.743
334320000400262785,7.03,S1 VV,-8.956
334320000400262792,5.87,S1 VV,-9.977
334320000400262799,2.28,S1 VV,-9.25
334320000400262809,14.18,S1 VV,-9.453
334320000400262812,27.28,S1 VV,-8.58
334320000400262814,5.27,S1 VV,-8.028
334320000400262815,25.29,S1 VV,-8.282
334320000400262856,10.32,S1 VV,-10.341
334320000400262858,16.91,S1 VV,-10.122
334320000400262859,19.64,S1 VV,-9.733
334320000400262865,13.02,S1 VV,-8.839
334320000400262866,24.84,S1 VV,-9.147
334320000400262877,10.06,S1 VV,-9.705
334320000400262880,22.0,S1 VV,-9.483
334320000400262881,24.88,S1 VV,-9.223
334320000400262885,10.59,S1 VV,-9.536
334320000400262886,11.11,S1 VV,-9.083
334320000400262903,10.29,S1 VV,-8.93
334320000400262904,13.02,S1 VV,-8.294
334320000400262905,16.09,S1 VV,-9.084
334320000400262908,14.25,S1 VV,-9.403
334320000400262910,12.98,S1 VV,-9.144
334320000400262917,23.61,S1 VV,-9.156
334320100400258132,10.62,S1 VV,-8.94
334320100400258139,2.35,S1 VV,-10.184
334320100400258140,8.15,S1 VV,-9.862
334320100400258143,10.7,S1 VV,-8.951
334320100400258144,11.48,S1 VV,-9.039
334320100400258145,7.03,S1 VV,-9.085
334320100400258154,13.54,S1 VV,-9.142
334320100400258156,30.42,S1 VV,-9.379
334320100400258157,23.65,S1 VV,-9.622
334320100400258158,14.33,S1 VV,-9.107
334320100400258159,12.61,S1 VV,-9.232
334320100400258160,23.83,S1 VV,-9.584
334320100400258161,12.53,S1 VV,-8.849
334320100400258163,10.14,S1 VV,-9.205
334320100400258166,7.52,S1 VV,-9.787
334320100400258180,9.09,S1 VV,-9.477
334320100400258185,9.5,S1 VV,-9.175
334320100400258186,9.35,S1 VV,-9.402
334320100400258188,2.35,S1 VV,-9.365
334320100400258197,6.47,S1 VV,-9.546
334320100400258200,11.03,S1 VV,-9.503
334320100400258201,11.82,S1 VV,-8.936
334320100400258205,7.55,S1 VV,-9.355
334320100400258208,4.26,S1 VV,-9.511
334320100400258210,7.82,S1 VV,-10.037
334320100400258211,3.81,S1 VV,-10.047
334320100400258216,9.01,S1 VV,-8.898
334320100400258221,10.89,S1 VV,-9.23
334320100400258227,7.85,S1 VV,-9.906
334320100400258228,9.01,S1 VV,-10.059
334320100400258229,4.75,S1 VV,-9.684
334320100400258235,23.01,S1 VV,-8.879
334320100400258239,6.69,S1 VV,-9.974
334320100400258241,11.6,S1 VV,-11.404
334320100400258244,8.27,S1 VV,-8.949
334320100400258250,5.95,S1 VV,-9.725
334320100400258263,13.92,S1 VV,-9.829
334320100400258266,3.36,S1 VV,-9.813
334320100400258279,16.42,S1 VV,-9.856
334320100400258280,22.37,S1 VV,-9.565
334320100400258281,8.08,S1 VV,-9.21
334320100400258283,23.61,S1 VV,-9.361
334320100400258291,21.44,S1 VV,-9.217
334320100400258292,25.03,S1 VV,-9.452
334320200400263183,14.03,S1 VV,-8.753
334320200400263184,15.53,S1 VV,-8.1
334320200400263185,4.94,S1 VV,-8.306
334320200400263198,27.32,S1 VV,-9.242
334320200400263200,18.56,S1 VV,-9.113
334320200400263202,19.57,S1 VV,-9.049
334320200400263203,21.26,S1 VV,-9.61
334320200400263206,16.58,S1 VV,-8.661
334320200400263209,19.57,S1 VV,-9.284
334320200400263211,25.11,S1 VV,-9.405
334320200400263218,2.02,S1 VV,-10.114
334320200400263220,6.47,S1 VV,-9.679
334320200400263223,9.46,S1 VV,-10.692
334320200400263225,17.1,S1 VV,-10.505
334320200400263226,10.25,S1 VV,-9.455
334320200400263230,10.4,S1 VV,-9.438
334320200400263233,4.9,S1 VV,-9.537
334320200400263235,3.18,S1 VV,-8.861
334320200400263239,8.57,S1 VV,-9.626
334320200400263242,5.2,S1 VV,-8.559
334320200400263243,7.03,S1 VV,-8.48
334320200400263258,3.59,S1 VV,-9.86
334320200400263262,20.36,S1 VV,-8.667
334320200400263263,21.41,S1 VV,-8.858
334320200400263270,7.03,S1 VV,-9.246
334320200400263272,23.16,S1 VV,-9.695
334320200400263274,18.82,S1 VV,-8.929
334320200400263275,13.54,S1 VV,-9.29
334320200400263277,25.9,S1 VV,-9.72
334320200400263279,21.59,S1 VV,-9.436
334320200400263280,27.28,S1 VV,-9.331
334320200400263281,16.88,S1 VV,-9.493
334320200400263282,25.07,S1 VV,-9.638
334320200400263283,19.65,S1 VV,-9.402
334320200400263285,25.67,S1 VV,-9.276
334320200400263286,25.26,S1 VV,-8.91
334320200400263287,32.71,S1 VV,-8.724
334320200400263292,8.79,S1 VV,-7.978
334320200400263304,3.18,S1 VV,-9.486
334320200400263320,13.4,S1 VV,-9.807
334320200400263322,14.67,S1 VV,-9.829
334320200400263325,13.69,S1 VV,-8.85
334320200400263327,14.29,S1 VV,-9.613
334320300400258245,14.63,S1 VV,-9.624
334320300400258247,6.06,S1 VV,-8.823
334320300400258248,11.86,S1 VV,-9.339
334320300400258249,12.91,S1 VV,-9.483
334320300400258251,16.2,S1 VV,-8.313
334320300400258253,11.0,S1 VV,-8.977
334320300400258254,6.99,S1 VV,-8.872
334320300400258255,23.61,S1 VV,-8.558
334320300400258256,19.12,S1 VV,-8.621
334320300400258259,26.38,S1 VV,-9.094
334320300400258260,14.33,S1 VV,-9.48
334320300400258261,21.93,S1 VV,-9.091
334320300400258263,11.94,S1 VV,-8.696
334320300400258264,18.75,S1 VV,-8.332
334320300400258267,23.84,S1 VV,-9.302
334320300400258269,16.69,S1 VV,-8.988
334320300400258270,22.0,S1 VV,-8.995
334320300400258272,16.91,S1 VV,-9.217
334320300400258275,8.57,S1 VV,-9.038
334320300400258279,5.57,S1 VV,-9.414
334320300400258280,6.84,S1 VV,-9.095
334320300400258282,12.23,S1 VV,-9.499
334320300400258284,17.1,S1 VV,-9.402
334320300400258286,12.46,S1 VV,-7.995
334320300400258288,8.19,S1 VV,-8.094
334320300400258290,8.64,S1 VV,-8.72
334320300400258293,6.4,S1 VV,-9.574
334320300400258294,4.97,S1 VV,-8.984
334320300400258305,8.01,S1 VV,-9.5
334320300400258310,11.26,S1 VV,-9.775
334320300400258312,15.68,S1 VV,-10.508
334320300400258313,9.13,S1 VV,-10.578
334320300400258319,27.73,S1 VV,-8.498
334320300400258320,22.27,S1 VV,-8.666
334320300400258324,19.95,S1 VV,-9.367
334320300400258327,17.92,S1 VV,-9.079
334320300400258328,18.9,S1 VV,-9.526
334320300400258330,17.81,S1 VV,-9.27
334320300400258332,24.51,S1 VV,-8.702
334320300400258333,14.86,S1 VV,-8.846
334320300400258335,24.81,S1 VV,-8.969
334320300400258336,6.99,S1 VV,-8.898
334320300400258337,4.3,S1 VV,-8.813
334320300400258338,5.5,S1 VV,-9.106
334320300400258339,18.11,S1 VV,-9.509
334320300400258340,4.19,S1 VV,-9.008
334320300400258343,16.76,S1 VV,-9.248
334320300400258345,8.9,S1 VV,-9.79
334320300400258346,9.69,S1 VV,-9.843
334320300400258347,5.42,S1 VV,-9.747
334320300400258350,6.43,S1 VV,-8.932
334320300400258355,2.58,S1 VV,-10.201
334320300400258360,6.88,S1 VV,-8.653
334320300400258363,10.63,S1 VV,-9.626
334320300400258365,2.76,S1 VV,-11.945
334320300400258366,3.55,S1 VV,-12.796
334320500400258178,12.68,S1 VV,-8.854
334320500400258179,13.28,S1 VV,-8.526
334320500400258180,5.23,S1 VV,-7.999
334320500400258181,5.35,S1 VV,-8.793
334320500400258182,6.02,S1 VV,-8.693
334320500400258183,12.23,S1 VV,-8.604
334320500400258184,17.25,S1 VV,-8.723
334320500400258185,16.8,S1 VV,-9.339
334320500400258186,25.74,S1 VV,-9.451
334320500400258187,23.72,S1 VV,-9.175
334320500400258188,29.18,S1 VV,-8.878
334320500400258189,30.23,S1 VV,-9.218
334320500400258190,25.22,S1 VV,-8.851
334320500400258191,26.04,S1 VV,-8.758
334320500400258192,9.39,S1 VV,-8.758
334320500400258193,12.57,S1 VV,-9.062
334320500400258194,14.66,S1 VV,-9.104
334320500400258195,5.12,S1 VV,-9.221
334320500400258196,9.16,S1 VV,-9.251
334320500400258197,9.24,S1 VV,-9.239
334320500400258198,6.21,S1 VV,-9.206
334320500400258199,2.24,S1 VV,-9.851
334320500400258200,6.92,S1 VV,-10.485
334320500400258201,2.2,S1 VV,-10.267
334320500400258202,2.09,S1 VV,-11.239
334320500400258203,2.17,S1 VV,-12.669
334320500400258204,2.02,S1 VV,-14.122
334320500400258205,2.02,S1 VV,-14.793
334320500400258206,2.02,S1 VV,-14.753
334320500400258207,2.05,S1 VV,-15.261
334320500400258208,1.98,S1 VV,-14.763
334320500400258209,2.05,S1 VV,-14.711
334320500400258210,2.13,S1 VV,-13.426
334320500400258211,6.13,S1 VV,-11.567
334320500400258212,8.94,S1 VV,-9.843
334320500400258213,30.12,S1 VV,-9.462
334320500400258214,2.69,S1 VV,-9.1
334320500400258215,3.06,S1 VV,-8.815
334320500400258216,4.78,S1 VV,-8.935
334320500400258217,4.07,S1 VV,-9.585
334320500400258218,3.77,S1 VV,-9.594
334320500400258219,3.21,S1 VV,-9.418
334320500400258220,9.5,S1 VV,-9.492
334320500400258221,4.41,S1 VV,-10.35
334320500400258222,4.22,S1 VV,-10.813
334320500400258223,9.05,S1 VV,-10.057
334320500400258224,7.1,S1 VV,-9.554
334320500400258225,6.47,S1 VV,-8.983
334320500400258226,6.36,S1 VV,-9.777
334320500400258227,8.86,S1 VV,-10.173
334320500400258228,7.33,S1 VV,-9.608
334320500400258229,8.38,S1 VV,-9.47
334320500400258230,23.83,S1 VV,-9.875
334320500400258231,9.35,S1 VV,-11.021
334320500400258232,16.2,S1 VV,-11.323
334320500400258233,4.3,S1 VV,-10.914
334320500400258234,5.87,S1 VV,-11.292
334320500400258235,6.58,S1 VV,-11.858
334320500400258236,7.37,S1 VV,-12.669
334320500400258237,4.34,S1 VV,-13.203
334320500400258238,6.88,S1 VV,-13.213
334320500400258239,7.85,S1 VV,-12.196
334320500400258240,24.09,S1 VV,-10.919
334320500400258241,18.11,S1 VV,-9.971
334320500400258242,25.63,S1 VV,-9.333
334320500400258243,9.39,S1 VV,-9.321
334320500400258244,14.81,S1 VV,-8.733
334320500400258245,12.53,S1 VV,-9.007
334320500400258246,13.2,S1 VV,-8.923
334320500400258247,17.21,S1 VV,-9.709
334320500400258248,11.22,S1 VV,-9.928
334320500400258249,20.5,S1 VV,-10.009
334320500400258250,14.1,S1 VV,-9.711
334320500400258251,12.46,S1 VV,-9.727
334320500400258252,19.34,S1 VV,-9.422
334320500400258253,24.09,S1 VV,-9.013
334320500400258254,23.38,S1 VV,-8.74
334320500400258255,27.76,S1 VV,-8.644
334320500400258256,32.63,S1 VV,-9.342
334320500400258257,19.42,S1 VV,-9.816
334320500400258258,23.83,S1 VV,-10.018
334320500400258259,19.12,S1 VV,-9.94
334320500400258260,23.49,S1 VV,-9.31
334320500400258261,12.64,S1 VV,-9.103
334320500400258262,12.27,S1 VV,-9.033
334320500400258263,11.07,S1 VV,-8.507
334320500400258264,16.95,S1 VV,-7.507
334320500400258265,14.29,S1 VV,-8.252
334320500400258266,6.58,S1 VV,-8.824
334320500400258267,8.86,S1 VV,-8.03
334320500400258268,6.39,S1 VV,-7.871
334320500400258269,5.46,S1 VV,-8.25
334320500400258270,5.65,S1 VV,-9.194
334320500400258271,6.66,S1 VV,-9.433
